tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CDJ26993.1, -, PTHR13335.orig.30.pi, -,1.2e-16,60.1,0.0,2.6e-06,25.9,0.0,GCA_000499745.2
CDJ32594.1, -, PTHR13335.orig.30.pi, -,1.1e-15,56.9,62.1,3.5e-10,38.7,22.8,GCA_000499745.2
CDJ31112.1, -, PTHR13335.orig.30.pi, -,4.9e-14,51.4,0.0,4.9e-14,51.4,0.0,GCA_000499745.2
CDJ30671.1, -, PTHR13335.orig.30.pi, -,8.3e-14,50.6,0.0,2.1e-08,32.8,0.0,GCA_000499745.2
CDJ32223.1, -, PTHR13335.orig.30.pi, -,2.2e-13,49.2,2.7,2.2e-13,49.2,2.7,GCA_000499745.2
CDJ35562.1, -, PTHR13335.orig.30.pi, -,4.5e-11,41.6,16.9,5.5e-11,41.3,14.0,GCA_000499745.2
CDJ30480.1, -, PTHR13335.orig.30.pi, -,3.2e-10,38.8,31.3,1.9e-06,26.3,31.2,GCA_000499745.2
CDJ32865.1, -, PTHR13335.orig.30.pi, -,1e-09,37.1,19.4,1.1e-09,37.0,19.4,GCA_000499745.2
CDJ30428.1, -, PTHR13335.orig.30.pi, -,1.1e-09,37.1,29.1,1.3e-07,30.2,12.6,GCA_000499745.2
CDJ30679.1, -, PTHR13335.orig.30.pi, -,1.4e-09,36.6,72.4,0.14,10.2,0.2,GCA_000499745.2
CDJ32391.1, -, PTHR13335.orig.30.pi, -,2.9e-09,35.6,38.7,3.6e-09,35.3,38.7,GCA_000499745.2
CDJ29055.1, -, PTHR13335.orig.30.pi, -,3.2e-09,35.5,29.5,3.6e-07,28.7,13.7,GCA_000499745.2
CDJ28106.1, -, PTHR13335.orig.30.pi, -,8.1e-09,34.1,10.0,3.6e-08,32.0,6.5,GCA_000499745.2
CDJ33695.1, -, PTHR13335.orig.30.pi, -,1.1e-08,33.7,5.5,1.1e-08,33.7,5.5,GCA_000499745.2
CDJ36567.1, -, PTHR13335.orig.30.pi, -,1.2e-08,33.6,7.4,1.4e-08,33.4,7.4,GCA_000499745.2
CDJ29639.1, -, PTHR13335.orig.30.pi, -,1.2e-08,33.6,23.8,1.5e-08,33.3,23.8,GCA_000499745.2
CDJ32009.1, -, PTHR13335.orig.30.pi, -,1.5e-08,33.3,26.2,1.5e-08,33.3,26.2,GCA_000499745.2
CDJ28812.1, -, PTHR13335.orig.30.pi, -,1.7e-08,33.1,14.9,2e-08,32.9,14.9,GCA_000499745.2
CDJ27104.1, -, PTHR13335.orig.30.pi, -,1.7e-08,33.1,19.8,1.7e-08,33.1,19.8,GCA_000499745.2
CDJ32026.1, -, PTHR13335.orig.30.pi, -,1.8e-08,33.0,23.3,1.8e-08,33.0,23.3,GCA_000499745.2
CDJ28237.1, -, PTHR13335.orig.30.pi, -,2.2e-08,32.7,6.3,2.2e-08,32.7,6.3,GCA_000499745.2
CDJ32595.1, -, PTHR13335.orig.30.pi, -,2.7e-08,32.4,25.8,2.7e-08,32.4,25.8,GCA_000499745.2
CDJ27047.1, -, PTHR13335.orig.30.pi, -,3.4e-08,32.1,21.4,3.5e-08,32.1,21.4,GCA_000499745.2
CDJ29594.1, -, PTHR13335.orig.30.pi, -,4.2e-08,31.8,48.1,1.3e-06,26.8,24.4,GCA_000499745.2
CDJ36043.1, -, PTHR13335.orig.30.pi, -,4.9e-08,31.5,0.0,0.00029,19.1,0.0,GCA_000499745.2
CDJ27536.1, -, PTHR13335.orig.30.pi, -,7.3e-08,31.0,23.8,8.6e-08,30.8,23.8,GCA_000499745.2
CDJ28299.1, -, PTHR13335.orig.30.pi, -,1e-07,30.5,8.0,1e-07,30.5,8.0,GCA_000499745.2
CDJ27010.1, -, PTHR13335.orig.30.pi, -,1e-07,30.5,9.6,1e-07,30.5,9.6,GCA_000499745.2
CDJ35411.1, -, PTHR13335.orig.30.pi, -,1.4e-07,30.0,2.6,1.4e-07,30.0,2.6,GCA_000499745.2
CDJ34986.1, -, PTHR13335.orig.30.pi, -,1.5e-07,29.9,16.9,1.5e-07,29.9,16.9,GCA_000499745.2
CDJ29701.1, -, PTHR13335.orig.30.pi, -,1.6e-07,29.8,1.6,1.6e-07,29.8,1.6,GCA_000499745.2
CDJ27381.1, -, PTHR13335.orig.30.pi, -,1.8e-07,29.7,3.2,1.8e-07,29.7,3.2,GCA_000499745.2
CDJ32233.1, -, PTHR13335.orig.30.pi, -,2e-07,29.5,12.6,2e-07,29.5,12.6,GCA_000499745.2
CDJ28664.1, -, PTHR13335.orig.30.pi, -,3.1e-07,28.9,9.6,6e-07,28.0,9.6,GCA_000499745.2
CDJ27925.1, -, PTHR13335.orig.30.pi, -,3.4e-07,28.8,10.5,3.4e-07,28.8,10.5,GCA_000499745.2
CDJ27489.1, -, PTHR13335.orig.30.pi, -,3.7e-07,28.7,12.2,3.7e-07,28.7,12.2,GCA_000499745.2
CDJ35323.1, -, PTHR13335.orig.30.pi, -,3.8e-07,28.6,1.2,3.8e-07,28.6,1.2,GCA_000499745.2
CDJ36524.1, -, PTHR13335.orig.30.pi, -,3.9e-07,28.6,11.0,3.9e-07,28.6,11.0,GCA_000499745.2
CDJ29610.1, -, PTHR13335.orig.30.pi, -,3.9e-07,28.6,0.4,3.9e-07,28.6,0.4,GCA_000499745.2
CDJ27033.1, -, PTHR13335.orig.30.pi, -,4e-07,28.5,6.2,4e-07,28.5,6.2,GCA_000499745.2
CDJ28637.1, -, PTHR13335.orig.30.pi, -,4.2e-07,28.5,6.3,4.2e-07,28.5,6.3,GCA_000499745.2
CDJ33716.1, -, PTHR13335.orig.30.pi, -,4.6e-07,28.4,12.7,4.6e-07,28.4,12.7,GCA_000499745.2
CDJ31331.1, -, PTHR13335.orig.30.pi, -,4.6e-07,28.3,47.8,0.00024,19.4,15.9,GCA_000499745.2
CDJ32144.1, -, PTHR13335.orig.30.pi, -,5.1e-07,28.2,51.1,0.00012,20.3,25.6,GCA_000499745.2
CDJ33616.1, -, PTHR13335.orig.30.pi, -,5.9e-07,28.0,1.2,0.0016,16.7,0.1,GCA_000499745.2
CDJ28952.1, -, PTHR13335.orig.30.pi, -,6.5e-07,27.9,4.4,6.5e-07,27.9,4.4,GCA_000499745.2
CDJ36104.1, -, PTHR13335.orig.30.pi, -,6.7e-07,27.8,7.2,6.7e-07,27.8,7.2,GCA_000499745.2
CDJ34191.1, -, PTHR13335.orig.30.pi, -,7e-07,27.8,19.9,2.1e-05,22.9,6.6,GCA_000499745.2
CDJ31317.1, -, PTHR13335.orig.30.pi, -,7.1e-07,27.7,23.0,0.0012,17.0,7.3,GCA_000499745.2
CDJ30892.1, -, PTHR13335.orig.30.pi, -,7.7e-07,27.6,0.0,7.7e-07,27.6,0.0,GCA_000499745.2
CDJ36437.1, -, PTHR13335.orig.30.pi, -,8.1e-07,27.5,0.0,1.4e-06,26.8,0.0,GCA_000499745.2
CDJ28496.1, -, PTHR13335.orig.30.pi, -,1.1e-06,27.1,20.6,1.1e-06,27.1,20.6,GCA_000499745.2
CDJ31213.1, -, PTHR13335.orig.30.pi, -,1.1e-06,27.0,7.1,1.2e-06,26.9,7.1,GCA_000499745.2
CDJ34928.1, -, PTHR13335.orig.30.pi, -,1.2e-06,27.0,12.6,1.2e-06,27.0,12.6,GCA_000499745.2
CDJ29307.1, -, PTHR13335.orig.30.pi, -,1.2e-06,26.9,7.0,1.2e-06,26.9,7.0,GCA_000499745.2
CDJ32229.1, -, PTHR13335.orig.30.pi, -,1.2e-06,26.9,7.8,1.2e-06,26.9,7.8,GCA_000499745.2
CDJ32270.1, -, PTHR13335.orig.30.pi, -,1.3e-06,26.8,9.7,1.3e-06,26.8,9.7,GCA_000499745.2
CDJ35134.1, -, PTHR13335.orig.30.pi, -,1.4e-06,26.8,43.6,1.4e-06,26.8,43.6,GCA_000499745.2
CDJ34441.1, -, PTHR13335.orig.30.pi, -,1.4e-06,26.7,11.1,1.4e-06,26.7,11.1,GCA_000499745.2
CDJ29404.1, -, PTHR13335.orig.30.pi, -,1.4e-06,26.7,27.5,1.4e-06,26.7,27.5,GCA_000499745.2
CDJ35524.1, -, PTHR13335.orig.30.pi, -,1.6e-06,26.6,13.6,1.6e-06,26.6,13.6,GCA_000499745.2
CDJ34323.1, -, PTHR13335.orig.30.pi, -,1.6e-06,26.6,42.5,1.6e-06,26.6,42.5,GCA_000499745.2
CDJ28739.1, -, PTHR13335.orig.30.pi, -,1.8e-06,26.4,18.4,1.9e-06,26.3,18.4,GCA_000499745.2
CDJ31008.1, -, PTHR13335.orig.30.pi, -,1.9e-06,26.3,20.0,2e-06,26.3,20.0,GCA_000499745.2
CDJ33110.1, -, PTHR13335.orig.30.pi, -,2.1e-06,26.2,9.6,2.1e-06,26.2,9.6,GCA_000499745.2
CDJ29284.1, -, PTHR13335.orig.30.pi, -,2.2e-06,26.1,53.6,0.0004,18.6,0.0,GCA_000499745.2
