tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KEP66127.1, -, PTHR13335.orig.30.pi, -,3.4e-08,31.8,0.0,8.2e-08,30.5,0.0,GCA_000258005.2
KEP65469.1, -, PTHR13335.orig.30.pi, -,1e-05,23.6,0.0,1e-05,23.6,0.0,GCA_000258005.2
KEP67004.1, -, PTHR13335.orig.30.pi, -,7.5e-05,20.7,0.0,7.5e-05,20.7,0.0,GCA_000258005.2
KEP67078.1, -, PTHR13335.orig.30.pi, -,0.00011,20.1,2.6,0.00012,20.0,2.6,GCA_000258005.2
KEP64558.1, -, PTHR13335.orig.30.pi, -,0.00019,19.4,7.3,0.00019,19.4,7.3,GCA_000258005.2
KEP67480.1, -, PTHR13335.orig.30.pi, -,0.00024,19.0,3.2,0.00024,19.0,3.2,GCA_000258005.2
KEP64500.1, -, PTHR13335.orig.30.pi, -,0.0027,15.6,20.7,0.0095,13.7,20.9,GCA_000258005.2
KEP66194.1, -, PTHR13335.orig.30.pi, -,0.0057,14.5,8.5,0.01,13.6,8.5,GCA_000258005.2
KEP63483.1, -, PTHR13335.orig.30.pi, -,0.01,13.7,15.9,0.0097,13.7,15.9,GCA_000258005.2
KEP64718.1, -, PTHR13335.orig.30.pi, -,0.077,10.8,17.5,0.0096,13.7,6.7,GCA_000258005.2
KEP61038.1, -, PTHR13335.orig.30.pi, -,0.12,10.1,19.3,0.17,9.6,8.8,GCA_000258005.2
KEP64484.1, -, PTHR13335.orig.30.pi, -,0.42,8.3,24.5,0.016,13.0,13.0,GCA_000258005.2
KEP61708.1, -, PTHR13335.orig.30.pi, -,0.45,8.2,8.2,0.27,8.9,0.4,GCA_000258005.2
KEP66466.1, -, PTHR13335.orig.30.pi, -,3.5,5.3,34.7,4.7,4.8,34.7,GCA_000258005.2
KEP63430.1, -, PTHR13335.orig.30.pi, -,3.9,5.1,22.9,7.2,4.2,22.9,GCA_000258005.2
