tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAD8143686.1, -, PTHR13335.orig.30.pi, -,1.8e-55,190.4,23.8,2.4e-55,189.9,23.8,GCA_905183005.1
CAD8134674.1, -, PTHR13335.orig.30.pi, -,3.1e-55,189.6,23.9,4.2e-55,189.1,23.9,GCA_905183005.1
CAD8131410.1, -, PTHR13335.orig.30.pi, -,5.4e-10,40.1,1.5,7.3e-10,39.6,1.0,GCA_905183005.1
CAD8170844.1, -, PTHR13335.orig.30.pi, -,9.1e-10,39.3,0.6,1.3e-09,38.8,0.6,GCA_905183005.1
CAD8179419.1, -, PTHR13335.orig.30.pi, -,4.4e-08,33.7,0.5,6.1e-08,33.3,0.5,GCA_905183005.1
CAD8167336.1, -, PTHR13335.orig.30.pi, -,1.1e-07,32.4,15.9,1.7e-07,31.8,15.9,GCA_905183005.1
CAD8195878.1, -, PTHR13335.orig.30.pi, -,4.7e-07,30.3,13.2,5.3e-07,30.2,13.2,GCA_905183005.1
CAD8168720.1, -, PTHR13335.orig.30.pi, -,6.6e-07,29.9,26.5,6.6e-07,29.9,26.5,GCA_905183005.1
CAD8172955.1, -, PTHR13335.orig.30.pi, -,1.6e-06,28.6,17.6,2.1e-06,28.2,17.6,GCA_905183005.1
CAD8189905.1, -, PTHR13335.orig.30.pi, -,1.8e-06,28.4,28.0,2e-06,28.3,28.0,GCA_905183005.1
CAD8172881.1, -, PTHR13335.orig.30.pi, -,4.1e-06,27.2,38.0,5.6e-06,26.8,38.0,GCA_905183005.1
CAD8195161.1, -, PTHR13335.orig.30.pi, -,7.2e-06,26.4,22.6,8.1e-06,26.3,22.6,GCA_905183005.1
CAD8191636.1, -, PTHR13335.orig.30.pi, -,1.2e-05,25.8,24.9,1.4e-05,25.4,24.9,GCA_905183005.1
CAD8212936.1, -, PTHR13335.orig.30.pi, -,2.9e-05,24.4,5.7,4.6e-05,23.8,5.7,GCA_905183005.1
CAD8211168.1, -, PTHR13335.orig.30.pi, -,3.7e-05,24.1,38.4,3.7e-05,24.1,38.4,GCA_905183005.1
CAD8140844.1, -, PTHR13335.orig.30.pi, -,4.1e-05,23.9,11.5,4.1e-05,23.9,11.5,GCA_905183005.1
CAD8149092.1, -, PTHR13335.orig.30.pi, -,5.1e-05,23.6,25.6,5.9e-05,23.4,25.6,GCA_905183005.1
CAD8190125.1, -, PTHR13335.orig.30.pi, -,6.1e-05,23.4,42.2,9.6e-05,22.7,42.2,GCA_905183005.1
CAD8176614.1, -, PTHR13335.orig.30.pi, -,6.7e-05,23.2,18.9,7.3e-05,23.1,18.9,GCA_905183005.1
CAD8175171.1, -, PTHR13335.orig.30.pi, -,8.7e-05,22.9,48.9,8.7e-05,22.9,48.9,GCA_905183005.1
CAD8196402.1, -, PTHR13335.orig.30.pi, -,0.00017,21.9,7.5,0.00017,21.9,7.5,GCA_905183005.1
CAD8150186.1, -, PTHR13335.orig.30.pi, -,0.00021,21.6,9.4,0.00021,21.6,9.4,GCA_905183005.1
CAD8185749.1, -, PTHR13335.orig.30.pi, -,0.00093,19.5,29.8,0.0027,17.9,29.8,GCA_905183005.1
CAD8184524.1, -, PTHR13335.orig.30.pi, -,0.00094,19.4,45.8,0.00094,19.4,45.8,GCA_905183005.1
CAD8167263.1, -, PTHR13335.orig.30.pi, -,0.0016,18.7,38.6,0.0016,18.7,38.6,GCA_905183005.1
CAD8212744.1, -, PTHR13335.orig.30.pi, -,0.0018,18.5,20.2,0.0025,18.0,20.2,GCA_905183005.1
CAD8140952.1, -, PTHR13335.orig.30.pi, -,0.0023,18.1,13.9,0.0023,18.1,13.9,GCA_905183005.1
CAD8192251.1, -, PTHR13335.orig.30.pi, -,0.0025,18.1,23.9,0.0043,17.3,23.9,GCA_905183005.1
CAD8197985.1, -, PTHR13335.orig.30.pi, -,0.0026,18.0,17.3,0.0027,17.9,17.3,GCA_905183005.1
CAD8158250.1, -, PTHR13335.orig.30.pi, -,0.0028,17.9,16.4,0.0036,17.5,16.4,GCA_905183005.1
CAD8173396.1, -, PTHR13335.orig.30.pi, -,0.003,17.8,5.2,0.0043,17.3,5.2,GCA_905183005.1
