tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
EAR88934.2, -, PTHR13335.orig.30.pi, -,4.9e-17,62.7,48.2,7.2e-17,62.2,48.2,GCA_000189635.1
EAR83064.1, -, PTHR13335.orig.30.pi, -,1.8e-05,24.5,0.4,1.8e-05,24.5,0.4,GCA_000189635.1
EAR97965.2, -, PTHR13335.orig.30.pi, -,2.6e-05,24.0,17.1,4.6e-05,23.2,17.1,GCA_000189635.1
EWS75119.1, -, PTHR13335.orig.30.pi, -,0.018,14.6,8.9,0.03,13.8,8.9,GCA_000189635.1
EWS72295.1, -, PTHR13335.orig.30.pi, -,0.028,13.9,21.6,0.055,13.0,9.4,GCA_000189635.1
EDK32042.2, -, PTHR13335.orig.30.pi, -,0.041,13.4,35.4,0.057,12.9,35.4,GCA_000189635.1
EAR95402.1, -, PTHR13335.orig.30.pi, -,0.13,11.8,4.1,0.21,11.1,4.1,GCA_000189635.1
EAR83644.1, -, PTHR13335.orig.30.pi, -,0.15,11.6,42.1,0.18,11.3,42.1,GCA_000189635.1
EAR87519.1, -, PTHR13335.orig.30.pi, -,0.23,11.0,35.2,0.25,10.8,35.2,GCA_000189635.1
EAR83537.2, -, PTHR13335.orig.30.pi, -,0.43,10.0,16.3,0.59,9.6,16.3,GCA_000189635.1
EAR98679.4, -, PTHR13335.orig.30.pi, -,0.57,9.6,11.7,0.7,9.3,11.7,GCA_000189635.1
EAR88306.1, -, PTHR13335.orig.30.pi, -,0.82,9.1,15.3,0.87,9.0,15.3,GCA_000189635.1
EAS04231.2, -, PTHR13335.orig.30.pi, -,2.5,7.5,38.7,1.4,8.4,3.2,GCA_000189635.1
EAS04874.2, -, PTHR13335.orig.30.pi, -,2.7,7.4,13.2,3.7,6.9,13.2,GCA_000189635.1
EAR99365.2, -, PTHR13335.orig.30.pi, -,4.5,6.6,30.7,6.3,6.2,30.7,GCA_000189635.1
EAR89656.1, -, PTHR13335.orig.30.pi, -,6.4,6.2,50.1,8.6,5.7,50.1,GCA_000189635.1
