tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
ESS28865.1, -, PTHR13335.orig.30.pi, -,3.2e-11,41.8,7.3,1.3e-08,33.2,7.5,GCA_000150015.2
ESS33773.1, -, PTHR13335.orig.30.pi, -,2.5e-09,35.5,2.1,7.5e-09,34.0,1.6,GCA_000150015.2
ESS30941.1, -, PTHR13335.orig.30.pi, -,9.5e-06,23.7,25.1,0.0034,15.3,13.1,GCA_000150015.2
ESS33430.1, -, PTHR13335.orig.30.pi, -,1.8e-05,22.8,3.3,3.4e-05,21.9,3.3,GCA_000150015.2
ESS36132.1, -, PTHR13335.orig.30.pi, -,4.9e-05,21.4,11.8,4.9e-05,21.4,11.8,GCA_000150015.2
ESS29915.1, -, PTHR13335.orig.30.pi, -,8.9e-05,20.5,8.4,8.9e-05,20.5,8.4,GCA_000150015.2
ESS34845.1, -, PTHR13335.orig.30.pi, -,0.00083,17.3,7.7,0.024,12.5,0.1,GCA_000150015.2
ESS30936.1, -, PTHR13335.orig.30.pi, -,0.0011,17.0,8.7,0.0011,16.9,8.7,GCA_000150015.2
ESS35052.1, -, PTHR13335.orig.30.pi, -,0.0018,16.2,20.3,0.0061,14.5,2.7,GCA_000150015.2
ESS31904.1, -, PTHR13335.orig.30.pi, -,0.0021,16.0,51.7,0.067,11.0,14.0,GCA_000150015.2
ESS28092.1, -, PTHR13335.orig.30.pi, -,0.0059,14.5,10.5,0.0053,14.7,10.5,GCA_000150015.2
ESS31883.1, -, PTHR13335.orig.30.pi, -,0.028,12.3,11.9,0.038,11.8,11.9,GCA_000150015.2
ESS34716.1, -, PTHR13335.orig.30.pi, -,0.03,12.2,11.1,0.052,11.4,11.1,GCA_000150015.2
ESS32253.1, -, PTHR13335.orig.30.pi, -,0.044,11.6,51.7,0.031,12.1,15.4,GCA_000150015.2
ESS34483.1, -, PTHR13335.orig.30.pi, -,0.094,10.5,5.2,0.13,10.1,5.2,GCA_000150015.2
ESS34710.1, -, PTHR13335.orig.30.pi, -,0.13,10.0,28.1,4600.0,-5.0,28.1,GCA_000150015.2
ESS28723.1, -, PTHR13335.orig.30.pi, -,1.3,6.8,18.9,0.031,12.1,10.5,GCA_000150015.2
ESS32228.1, -, PTHR13335.orig.30.pi, -,1.7,6.4,9.0,2.2,6.0,9.0,GCA_000150015.2
ESS29303.1, -, PTHR13335.orig.30.pi, -,2.2,6.0,25.2,0.0046,14.9,15.2,GCA_000150015.2
ESS35197.1, -, PTHR13335.orig.30.pi, -,2.8,5.7,28.7,0.00086,17.3,8.8,GCA_000150015.2
ESS31197.1, -, PTHR13335.orig.30.pi, -,2.8,5.6,71.0,0.07,11.0,0.3,GCA_000150015.2
ESS32599.1, -, PTHR13335.orig.30.pi, -,5.1,4.8,46.4,0.15,9.9,8.0,GCA_000150015.2
ESS33438.1, -, PTHR13335.orig.30.pi, -,6.3,4.5,38.7,81.0,0.8,39.4,GCA_000150015.2
ESS33443.1, -, PTHR13335.orig.30.pi, -,6.5,4.5,0.0,0.54,8.0,18.6,GCA_000150015.2
ESS29413.1, -, PTHR13335.orig.30.pi, -,8.7,4.0,21.5,10.0,3.8,21.5,GCA_000150015.2
