tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAK0854424.1, -, PTHR13335.orig.30.pi, -,2.6e-10,42.6,28.5,3.2e-10,42.2,28.5,GCA_963575745.1
CAK0854421.1, -, PTHR13335.orig.30.pi, -,7.8e-10,41.0,23.5,1e-09,40.6,23.5,GCA_963575745.1
CAK0854428.1, -, PTHR13335.orig.30.pi, -,1e-07,34.0,19.8,1.3e-07,33.6,19.8,GCA_963575745.1
CAK0854422.1, -, PTHR13335.orig.30.pi, -,1.6e-07,33.3,19.5,2.1e-07,32.9,19.5,GCA_963575745.1
CAK0882530.1, -, PTHR13335.orig.30.pi, -,2.8e-06,29.3,35.9,4e-06,28.7,35.9,GCA_963575745.1
CAK0877189.1, -, PTHR13335.orig.30.pi, -,0.00027,22.7,12.4,0.00039,22.1,12.4,GCA_963575745.1
CAK0854425.1, -, PTHR13335.orig.30.pi, -,0.0003,22.5,18.2,0.0004,22.1,18.2,GCA_963575745.1
CAK0838427.1, -, PTHR13335.orig.30.pi, -,0.0026,19.4,9.9,0.0026,19.4,9.9,GCA_963575745.1
CAK0838431.1, -, PTHR13335.orig.30.pi, -,0.0031,19.2,10.3,0.0031,19.2,10.3,GCA_963575745.1
CAK0854427.1, -, PTHR13335.orig.30.pi, -,0.005,18.5,15.8,0.0067,18.1,15.8,GCA_963575745.1
CAK0826133.1, -, PTHR13335.orig.30.pi, -,0.0052,18.4,33.4,0.0069,18.0,26.6,GCA_963575745.1
CAK0826124.1, -, PTHR13335.orig.30.pi, -,0.0055,18.3,31.6,0.0093,17.6,25.6,GCA_963575745.1
CAK0826126.1, -, PTHR13335.orig.30.pi, -,0.0062,18.2,32.1,0.012,17.3,26.1,GCA_963575745.1
CAK0911583.1, -, PTHR13335.orig.30.pi, -,0.0093,17.6,4.5,0.24,13.0,5.1,GCA_963575745.1
CAK0854429.1, -, PTHR13335.orig.30.pi, -,0.0095,17.6,9.3,0.013,17.1,9.3,GCA_963575745.1
CAK0854420.1, -, PTHR13335.orig.30.pi, -,0.0097,17.5,11.1,0.013,17.1,11.1,GCA_963575745.1
CAK0810140.1, -, PTHR13335.orig.30.pi, -,0.0099,17.5,28.1,0.0099,17.5,28.1,GCA_963575745.1
CAK0856496.1, -, PTHR13335.orig.30.pi, -,0.0099,17.5,28.1,0.0099,17.5,28.1,GCA_963575745.1
CAK0826135.1, -, PTHR13335.orig.30.pi, -,0.012,17.3,26.9,0.012,17.3,26.9,GCA_963575745.1
CAK0826128.1, -, PTHR13335.orig.30.pi, -,0.012,17.3,32.8,0.02,16.5,26.8,GCA_963575745.1
CAK0815843.1, -, PTHR13335.orig.30.pi, -,0.015,16.9,0.9,0.015,16.9,0.9,GCA_963575745.1
CAK0801161.1, -, PTHR13335.orig.30.pi, -,0.02,16.5,7.4,0.03,15.9,7.4,GCA_963575745.1
CAK0811396.1, -, PTHR13335.orig.30.pi, -,0.021,16.4,2.1,0.026,16.1,2.1,GCA_963575745.1
CAK0826125.1, -, PTHR13335.orig.30.pi, -,0.024,16.2,33.4,0.033,15.8,27.3,GCA_963575745.1
CAK0826130.1, -, PTHR13335.orig.30.pi, -,0.028,16.0,33.8,0.031,15.9,27.3,GCA_963575745.1
