tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CDJ48027.1, -, PTHR13335.orig.30.pi, -,5.2e-14,51.1,0.8,1.7e-11,42.7,0.0,GCA_000499725.1
CDJ49780.1, -, PTHR13335.orig.30.pi, -,7e-14,50.7,0.0,1.6e-07,29.6,9.9,GCA_000499725.1
CDJ47075.1, -, PTHR13335.orig.30.pi, -,5.1e-13,47.8,1.6,0.00051,18.1,0.0,GCA_000499725.1
CDJ47184.1, -, PTHR13335.orig.30.pi, -,9.5e-13,46.9,30.5,2.1e-07,29.2,7.2,GCA_000499725.1
CDJ52076.1, -, PTHR13335.orig.30.pi, -,1.5e-12,46.3,36.8,1.5e-12,46.3,36.8,GCA_000499725.1
CDJ53640.1, -, PTHR13335.orig.30.pi, -,2.3e-12,45.7,7.3,0.021,12.8,0.0,GCA_000499725.1
CDJ46164.1, -, PTHR13335.orig.30.pi, -,3.2e-12,45.2,11.2,1.3e-07,29.9,24.5,GCA_000499725.1
CDJ53650.1, -, PTHR13335.orig.30.pi, -,4.6e-12,44.6,6.6,7.4e-12,44.0,6.6,GCA_000499725.1
CDJ50776.1, -, PTHR13335.orig.30.pi, -,4.8e-12,44.6,0.9,8.7e-12,43.7,0.8,GCA_000499725.1
CDJ51267.1, -, PTHR13335.orig.30.pi, -,6.8e-12,44.1,13.9,6.8e-12,44.1,13.9,GCA_000499725.1
CDJ49534.1, -, PTHR13335.orig.30.pi, -,2.2e-11,42.4,0.0,2.2e-11,42.4,0.0,GCA_000499725.1
CDJ51370.1, -, PTHR13335.orig.30.pi, -,2.6e-11,42.2,47.6,2.4e-08,32.3,14.5,GCA_000499725.1
CDJ48298.1, -, PTHR13335.orig.30.pi, -,4.6e-11,41.4,0.1,2.7e-06,25.6,0.0,GCA_000499725.1
CDJ46873.1, -, PTHR13335.orig.30.pi, -,5.3e-11,41.2,0.1,5.3e-11,41.2,0.1,GCA_000499725.1
CDJ46389.1, -, PTHR13335.orig.30.pi, -,8.1e-11,40.5,1.5,1.8e-06,26.2,0.0,GCA_000499725.1
CDJ49106.1, -, PTHR13335.orig.30.pi, -,1.1e-10,40.1,18.0,1.1e-10,40.1,18.0,GCA_000499725.1
CDJ50544.1, -, PTHR13335.orig.30.pi, -,1.2e-10,40.0,10.8,1.2e-10,40.0,10.8,GCA_000499725.1
CDJ47494.1, -, PTHR13335.orig.30.pi, -,1.2e-10,40.0,5.9,1.8e-09,36.1,1.7,GCA_000499725.1
CDJ50174.1, -, PTHR13335.orig.30.pi, -,2.5e-10,38.9,40.7,2.4e-06,25.8,0.6,GCA_000499725.1
CDJ46955.1, -, PTHR13335.orig.30.pi, -,3e-10,38.6,23.8,3e-10,38.6,23.8,GCA_000499725.1
CDJ49542.1, -, PTHR13335.orig.30.pi, -,3.9e-10,38.3,0.0,3.9e-10,38.3,0.0,GCA_000499725.1
CDJ48535.1, -, PTHR13335.orig.30.pi, -,7.1e-10,37.4,11.7,7.1e-10,37.4,11.7,GCA_000499725.1
CDJ53134.1, -, PTHR13335.orig.30.pi, -,9e-10,37.1,23.9,9e-10,37.1,23.9,GCA_000499725.1
CDJ48672.1, -, PTHR13335.orig.30.pi, -,9.2e-10,37.1,29.9,1.3e-09,36.6,29.9,GCA_000499725.1
CDJ50038.1, -, PTHR13335.orig.30.pi, -,9.9e-10,36.9,43.7,1.9e-07,29.4,17.4,GCA_000499725.1
CDJ48050.1, -, PTHR13335.orig.30.pi, -,1e-09,36.9,0.3,1.3e-09,36.5,0.3,GCA_000499725.1
CDJ53753.1, -, PTHR13335.orig.30.pi, -,1.1e-09,36.8,43.9,1.7e-06,26.2,0.1,GCA_000499725.1
CDJ48870.1, -, PTHR13335.orig.30.pi, -,1.1e-09,36.7,25.1,8.6e-09,33.8,0.0,GCA_000499725.1
CDJ51527.1, -, PTHR13335.orig.30.pi, -,1.3e-09,36.6,5.2,0.0053,14.7,0.0,GCA_000499725.1
CDJ48816.1, -, PTHR13335.orig.30.pi, -,1.9e-09,36.0,14.4,1.5e-08,33.1,0.0,GCA_000499725.1
CDJ46558.1, -, PTHR13335.orig.30.pi, -,2.3e-09,35.7,19.5,2.8e-06,25.6,0.0,GCA_000499725.1
CDJ49684.1, -, PTHR13335.orig.30.pi, -,3.2e-09,35.3,34.0,3.2e-09,35.3,34.0,GCA_000499725.1
CDJ53156.1, -, PTHR13335.orig.30.pi, -,3.2e-09,35.3,13.1,0.0001,20.4,0.0,GCA_000499725.1
CDJ49719.1, -, PTHR13335.orig.30.pi, -,3.7e-09,35.1,0.1,3.7e-09,35.1,0.1,GCA_000499725.1
CDJ52684.1, -, PTHR13335.orig.30.pi, -,3.8e-09,35.0,52.2,0.0006,17.8,0.0,GCA_000499725.1
CDJ47063.1, -, PTHR13335.orig.30.pi, -,4.4e-09,34.8,6.4,5.3e-09,34.5,6.4,GCA_000499725.1
CDJ51100.1, -, PTHR13335.orig.30.pi, -,5.3e-09,34.5,25.6,5.3e-09,34.5,25.6,GCA_000499725.1
CDJ52385.1, -, PTHR13335.orig.30.pi, -,6.4e-09,34.3,16.6,9.5e-09,33.7,0.5,GCA_000499725.1
CDJ49909.1, -, PTHR13335.orig.30.pi, -,7.9e-09,34.0,10.1,7.9e-09,34.0,10.1,GCA_000499725.1
CDJ48857.1, -, PTHR13335.orig.30.pi, -,8.5e-09,33.9,29.3,3.6e-08,31.8,11.3,GCA_000499725.1
CDJ46111.1, -, PTHR13335.orig.30.pi, -,1e-08,33.6,1.2,1e-08,33.6,1.2,GCA_000499725.1
