tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CBZ55730.1, -, PTHR13335.orig.30.pi, -,1.5e-05,22.8,5.2,1.5e-05,22.8,5.2,GCA_000208865.2
CBZ55519.1, -, PTHR13335.orig.30.pi, -,4.3e-05,21.3,10.9,6.5e-05,20.7,10.9,GCA_000208865.2
CBZ49594.1, -, PTHR13335.orig.30.pi, -,4.4e-05,21.3,9.2,5.4e-05,21.0,9.2,GCA_000208865.2
CBZ55880.1, -, PTHR13335.orig.30.pi, -,0.00012,19.8,8.3,0.00012,19.8,8.3,GCA_000208865.2
CBZ55522.1, -, PTHR13335.orig.30.pi, -,0.00012,19.8,7.0,0.00022,19.0,7.0,GCA_000208865.2
CBZ55142.1, -, PTHR13335.orig.30.pi, -,0.00037,18.2,8.4,0.00048,17.8,8.4,GCA_000208865.2
CBZ49650.1, -, PTHR13335.orig.30.pi, -,0.00037,18.2,8.2,0.00077,17.2,8.2,GCA_000208865.2
CBZ53588.1, -, PTHR13335.orig.30.pi, -,0.00043,18.0,14.0,0.00058,17.6,14.0,GCA_000208865.2
CBZ51390.1, -, PTHR13335.orig.30.pi, -,0.00052,17.7,6.3,0.00074,17.2,6.3,GCA_000208865.2
CBZ52509.1, -, PTHR13335.orig.30.pi, -,0.00077,17.2,3.0,0.00094,16.9,3.0,GCA_000208865.2
CBZ49609.1, -, PTHR13335.orig.30.pi, -,0.00092,16.9,32.3,0.0015,16.2,32.3,GCA_000208865.2
CBZ51146.1, -, PTHR13335.orig.30.pi, -,0.0018,15.9,18.6,0.0028,15.3,4.2,GCA_000208865.2
CBZ49697.1, -, PTHR13335.orig.30.pi, -,0.0056,14.3,13.0,0.0077,13.9,13.1,GCA_000208865.2
CBZ52552.1, -, PTHR13335.orig.30.pi, -,0.0065,14.1,14.5,0.0075,13.9,14.5,GCA_000208865.2
CBZ54338.1, -, PTHR13335.orig.30.pi, -,0.099,10.2,18.2,0.6,7.6,15.3,GCA_000208865.2
CBZ50673.1, -, PTHR13335.orig.30.pi, -,0.3,8.6,15.4,0.52,7.8,15.4,GCA_000208865.2
CBZ52428.1, -, PTHR13335.orig.30.pi, -,0.44,8.0,18.1,0.042,11.4,9.9,GCA_000208865.2
CBZ49980.1, -, PTHR13335.orig.30.pi, -,0.44,8.0,16.8,0.48,7.9,16.8,GCA_000208865.2
CBZ56248.1, -, PTHR13335.orig.30.pi, -,1.6,6.2,24.3,1.9,5.9,24.3,GCA_000208865.2
CBZ52627.1, -, PTHR13335.orig.30.pi, -,1.8,6.0,14.5,0.057,11.0,8.3,GCA_000208865.2
CBZ54183.1, -, PTHR13335.orig.30.pi, -,4.8,4.6,31.3,2.0,5.9,7.8,GCA_000208865.2
CBZ51029.1, -, PTHR13335.orig.30.pi, -,9.3,3.7,31.3,13.0,3.2,31.3,GCA_000208865.2
