tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7872398.1, -, PTHR13335.orig.30.pi, -,7.5e-06,26.3,12.9,7.5e-06,26.3,12.9,GCA_905231925.1
CAE7241187.1, -, PTHR13335.orig.30.pi, -,9.9e-05,22.6,6.8,0.00013,22.2,6.8,GCA_905231925.1
CAE7884744.1, -, PTHR13335.orig.30.pi, -,0.00016,21.8,4.8,0.00016,21.8,4.8,GCA_905231925.1
CAE7191506.1, -, PTHR13335.orig.30.pi, -,0.00025,21.2,4.4,0.00031,20.9,4.4,GCA_905231925.1
CAE7885305.1, -, PTHR13335.orig.30.pi, -,0.008,16.2,3.4,0.0074,16.4,3.4,GCA_905231925.1
CAE7897791.1, -, PTHR13335.orig.30.pi, -,0.014,15.4,5.7,0.02,14.9,5.7,GCA_905231925.1
CAE7565116.1, -, PTHR13335.orig.30.pi, -,0.016,15.2,22.0,0.025,14.6,22.0,GCA_905231925.1
CAE7305550.1, -, PTHR13335.orig.30.pi, -,0.019,15.0,6.1,0.024,14.7,6.1,GCA_905231925.1
CAE7770706.1, -, PTHR13335.orig.30.pi, -,0.023,14.8,14.9,0.034,14.2,14.9,GCA_905231925.1
CAE7613209.1, -, PTHR13335.orig.30.pi, -,0.023,14.7,3.3,0.032,14.3,3.3,GCA_905231925.1
CAE7485147.1, -, PTHR13335.orig.30.pi, -,0.028,14.5,17.2,0.033,14.2,17.2,GCA_905231925.1
CAE7201798.1, -, PTHR13335.orig.30.pi, -,0.062,13.3,34.4,0.025,14.6,14.8,GCA_905231925.1
CAE7598063.1, -, PTHR13335.orig.30.pi, -,0.12,12.4,9.0,0.11,12.5,9.0,GCA_905231925.1
CAE7237012.1, -, PTHR13335.orig.30.pi, -,0.18,11.8,28.1,0.28,11.2,28.1,GCA_905231925.1
CAE7885864.1, -, PTHR13335.orig.30.pi, -,0.19,11.7,13.9,0.24,11.3,13.9,GCA_905231925.1
CAE7318672.1, -, PTHR13335.orig.30.pi, -,0.23,11.4,9.7,0.23,11.4,9.7,GCA_905231925.1
CAE7904450.1, -, PTHR13335.orig.30.pi, -,0.33,10.9,25.2,0.69,9.9,25.1,GCA_905231925.1
CAE7813778.1, -, PTHR13335.orig.30.pi, -,0.36,10.8,34.9,0.012,15.7,8.9,GCA_905231925.1
CAE7794231.1, -, PTHR13335.orig.30.pi, -,0.55,10.2,8.8,0.56,10.2,8.8,GCA_905231925.1
CAE7684514.1, -, PTHR13335.orig.30.pi, -,0.65,9.9,24.9,0.81,9.6,24.9,GCA_905231925.1
CAE7458260.1, -, PTHR13335.orig.30.pi, -,1.5,8.8,14.5,1.9,8.4,14.5,GCA_905231925.1
CAE7224440.1, -, PTHR13335.orig.30.pi, -,1.6,8.7,18.3,2.0,8.4,18.3,GCA_905231925.1
CAE7644950.1, -, PTHR13335.orig.30.pi, -,1.6,8.7,9.7,2.8,7.8,9.7,GCA_905231925.1
CAE7368165.1, -, PTHR13335.orig.30.pi, -,3.0,7.7,18.5,3.7,7.5,18.5,GCA_905231925.1
CAE7190404.1, -, PTHR13335.orig.30.pi, -,4.7,7.1,9.4,6.7,6.6,9.4,GCA_905231925.1
