tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAD8051212.1, -, PTHR13335.orig.30.pi, -,3.9e-54,186.2,24.8,5.3e-54,185.8,24.8,GCA_905182985.1
CAD8095524.1, -, PTHR13335.orig.30.pi, -,9.9e-11,42.8,1.5,1.3e-10,42.4,1.5,GCA_905182985.1
CAD8086468.1, -, PTHR13335.orig.30.pi, -,3e-10,41.2,0.6,3.5e-10,40.9,0.6,GCA_905182985.1
CAD8091693.1, -, PTHR13335.orig.30.pi, -,6e-10,40.2,0.6,7.5e-10,39.9,0.6,GCA_905182985.1
CAD8097543.1, -, PTHR13335.orig.30.pi, -,6.7e-10,40.0,1.8,8.6e-10,39.7,1.8,GCA_905182985.1
CAD8050091.1, -, PTHR13335.orig.30.pi, -,5.1e-07,30.5,21.6,7.4e-07,30.0,21.6,GCA_905182985.1
CAD8123750.1, -, PTHR13335.orig.30.pi, -,7.7e-07,29.9,10.8,7.9e-07,29.9,10.8,GCA_905182985.1
CAD8090769.1, -, PTHR13335.orig.30.pi, -,3.1e-06,27.9,10.6,3.1e-06,27.9,10.6,GCA_905182985.1
CAD8120759.1, -, PTHR13335.orig.30.pi, -,1.2e-05,26.0,9.5,1.2e-05,26.0,9.5,GCA_905182985.1
CAD8099599.1, -, PTHR13335.orig.30.pi, -,2e-05,25.2,21.2,2.6e-05,24.9,21.2,GCA_905182985.1
CAD8057685.1, -, PTHR13335.orig.30.pi, -,2e-05,25.2,12.4,2e-05,25.2,12.4,GCA_905182985.1
CAD8119535.1, -, PTHR13335.orig.30.pi, -,2.1e-05,25.1,25.9,8.2e-05,23.2,26.1,GCA_905182985.1
CAD8126473.1, -, PTHR13335.orig.30.pi, -,2.9e-05,24.7,19.3,5.6e-05,23.7,19.3,GCA_905182985.1
CAD8121915.1, -, PTHR13335.orig.30.pi, -,3.5e-05,24.4,34.2,3.5e-05,24.4,34.2,GCA_905182985.1
CAD8079727.1, -, PTHR13335.orig.30.pi, -,7.4e-05,23.3,25.2,0.0001,22.9,25.2,GCA_905182985.1
CAD8073379.1, -, PTHR13335.orig.30.pi, -,0.00013,22.6,7.5,0.00013,22.6,7.5,GCA_905182985.1
CAD8064556.1, -, PTHR13335.orig.30.pi, -,0.00014,22.4,16.9,0.0002,21.9,16.9,GCA_905182985.1
CAD8118510.1, -, PTHR13335.orig.30.pi, -,0.00016,22.3,17.9,0.00016,22.2,17.9,GCA_905182985.1
CAD8124082.1, -, PTHR13335.orig.30.pi, -,0.00016,22.2,25.0,0.0002,22.0,25.0,GCA_905182985.1
CAD8080184.1, -, PTHR13335.orig.30.pi, -,0.00018,22.1,24.2,0.00024,21.7,24.2,GCA_905182985.1
CAD8089718.1, -, PTHR13335.orig.30.pi, -,0.00019,22.0,13.7,0.00023,21.7,13.7,GCA_905182985.1
CAD8103802.1, -, PTHR13335.orig.30.pi, -,0.00021,21.9,31.8,0.00021,21.9,31.8,GCA_905182985.1
CAD8120260.1, -, PTHR13335.orig.30.pi, -,0.00028,21.4,16.7,0.00029,21.4,16.7,GCA_905182985.1
CAD8049754.1, -, PTHR13335.orig.30.pi, -,0.0006,20.3,19.2,0.0006,20.3,19.2,GCA_905182985.1
CAD8099133.1, -, PTHR13335.orig.30.pi, -,0.00068,20.2,43.4,0.00068,20.2,43.4,GCA_905182985.1
CAD8125253.1, -, PTHR13335.orig.30.pi, -,0.001,19.6,61.4,0.001,19.6,61.4,GCA_905182985.1
CAD8113028.1, -, PTHR13335.orig.30.pi, -,0.001,19.5,21.5,0.0011,19.4,21.5,GCA_905182985.1
CAD8102543.1, -, PTHR13335.orig.30.pi, -,0.0032,17.9,16.8,0.0041,17.6,16.8,GCA_905182985.1
CAD8113249.1, -, PTHR13335.orig.30.pi, -,0.0039,17.6,14.5,0.0045,17.5,14.5,GCA_905182985.1
CAD8127839.1, -, PTHR13335.orig.30.pi, -,0.0042,17.6,43.3,0.0058,17.1,43.3,GCA_905182985.1
CAD8051968.1, -, PTHR13335.orig.30.pi, -,0.0046,17.4,1.4,0.27,11.6,0.0,GCA_905182985.1
CAD8127579.1, -, PTHR13335.orig.30.pi, -,0.0046,17.4,10.7,0.0057,17.1,10.7,GCA_905182985.1
CAD8078184.1, -, PTHR13335.orig.30.pi, -,0.0069,16.8,21.4,0.0069,16.8,21.4,GCA_905182985.1
CAD8127603.1, -, PTHR13335.orig.30.pi, -,0.0085,16.5,19.2,0.009,16.4,19.2,GCA_905182985.1
CAD8054484.1, -, PTHR13335.orig.30.pi, -,0.0093,16.4,14.1,0.011,16.2,14.1,GCA_905182985.1
CAD8063768.1, -, PTHR13335.orig.30.pi, -,0.011,16.2,30.0,0.014,15.8,30.0,GCA_905182985.1
CAD8060924.1, -, PTHR13335.orig.30.pi, -,0.013,16.0,16.7,0.18,12.1,2.6,GCA_905182985.1
CAD8113013.1, -, PTHR13335.orig.30.pi, -,0.015,15.7,18.2,0.019,15.4,18.2,GCA_905182985.1
CAD8057837.1, -, PTHR13335.orig.30.pi, -,0.015,15.7,22.6,0.02,15.3,22.6,GCA_905182985.1
CAD8052956.1, -, PTHR13335.orig.30.pi, -,0.017,15.6,19.9,0.055,13.8,4.7,GCA_905182985.1
CAD8059384.1, -, PTHR13335.orig.30.pi, -,0.029,14.8,0.2,0.033,14.6,0.2,GCA_905182985.1
CAD8049986.1, -, PTHR13335.orig.30.pi, -,0.031,14.7,6.1,0.041,14.3,6.1,GCA_905182985.1
CAD8046395.1, -, PTHR13335.orig.30.pi, -,0.038,14.4,18.1,0.04,14.3,18.1,GCA_905182985.1
CAD8099485.1, -, PTHR13335.orig.30.pi, -,0.041,14.3,22.6,0.094,13.1,22.7,GCA_905182985.1
CAD8126391.1, -, PTHR13335.orig.30.pi, -,0.05,14.0,27.1,0.062,13.7,27.1,GCA_905182985.1
CAD8122790.1, -, PTHR13335.orig.30.pi, -,0.053,13.9,38.2,0.07,13.5,38.2,GCA_905182985.1
CAD8094251.1, -, PTHR13335.orig.30.pi, -,0.06,13.7,32.3,0.1,13.0,32.3,GCA_905182985.1
CAD8097473.1, -, PTHR13335.orig.30.pi, -,0.086,13.2,4.2,0.16,12.3,4.2,GCA_905182985.1
CAD8069441.1, -, PTHR13335.orig.30.pi, -,0.13,12.7,22.1,0.14,12.5,22.1,GCA_905182985.1
CAD8070902.1, -, PTHR13335.orig.30.pi, -,0.15,12.4,25.7,0.19,12.1,25.7,GCA_905182985.1
CAD8080574.1, -, PTHR13335.orig.30.pi, -,0.16,12.3,21.2,0.18,12.1,7.7,GCA_905182985.1
CAD8062125.1, -, PTHR13335.orig.30.pi, -,0.17,12.3,16.5,0.18,12.1,16.5,GCA_905182985.1
CAD8077435.1, -, PTHR13335.orig.30.pi, -,0.31,11.4,45.2,0.38,11.1,45.2,GCA_905182985.1
CAD8099190.1, -, PTHR13335.orig.30.pi, -,0.33,11.3,22.0,0.44,10.9,22.0,GCA_905182985.1
CAD8123212.1, -, PTHR13335.orig.30.pi, -,0.81,10.0,28.2,1.3,9.3,28.2,GCA_905182985.1
CAD8045646.1, -, PTHR13335.orig.30.pi, -,1.0,9.6,45.7,1.5,9.1,45.7,GCA_905182985.1
CAD8103223.1, -, PTHR13335.orig.30.pi, -,1.0,9.6,26.5,1.6,9.1,26.5,GCA_905182985.1
CAD8093966.1, -, PTHR13335.orig.30.pi, -,1.3,9.4,16.5,1.6,9.0,16.5,GCA_905182985.1
CAD8053601.1, -, PTHR13335.orig.30.pi, -,1.4,9.2,17.3,1.8,8.8,17.3,GCA_905182985.1
CAD8057547.1, -, PTHR13335.orig.30.pi, -,2.3,8.5,26.4,3.1,8.1,26.4,GCA_905182985.1
CAD8098304.1, -, PTHR13335.orig.30.pi, -,2.6,8.3,19.3,3.0,8.1,19.3,GCA_905182985.1
CAD8067292.1, -, PTHR13335.orig.30.pi, -,3.5,7.9,11.5,1.1,9.6,5.0,GCA_905182985.1
CAD8121030.1, -, PTHR13335.orig.30.pi, -,6.5,7.0,22.6,10.0,6.4,22.6,GCA_905182985.1
CAD8123860.1, -, PTHR13335.orig.30.pi, -,7.7,6.8,26.0,12.0,6.1,26.0,GCA_905182985.1
CAD8121854.1, -, PTHR13335.orig.30.pi, -,9.0,6.5,26.3,0.026,14.9,11.0,GCA_905182985.1
