tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE6930731.1, -, PTHR13335.orig.30.pi, -,0.0011,19.4,5.1,0.0011,19.4,5.1,GCA_905221615.1
CAE7644006.1, -, PTHR13335.orig.30.pi, -,0.0029,18.0,12.7,0.0046,17.3,12.7,GCA_905221615.1
CAE7376879.1, -, PTHR13335.orig.30.pi, -,0.0051,17.1,13.5,0.0051,17.1,13.5,GCA_905221615.1
CAE7464672.1, -, PTHR13335.orig.30.pi, -,0.0056,17.0,5.1,0.0049,17.2,5.1,GCA_905221615.1
CAE7409489.1, -, PTHR13335.orig.30.pi, -,0.013,15.9,26.1,0.017,15.4,26.1,GCA_905221615.1
CAE7246448.1, -, PTHR13335.orig.30.pi, -,0.017,15.4,6.8,0.019,15.2,6.8,GCA_905221615.1
CAE7808739.1, -, PTHR13335.orig.30.pi, -,0.021,15.1,0.4,0.027,14.8,0.4,GCA_905221615.1
CAE7320868.1, -, PTHR13335.orig.30.pi, -,0.046,14.0,6.5,0.065,13.5,6.5,GCA_905221615.1
CAE7823436.1, -, PTHR13335.orig.30.pi, -,0.047,14.0,17.6,0.065,13.5,17.6,GCA_905221615.1
CAE7414289.1, -, PTHR13335.orig.30.pi, -,0.056,13.7,11.0,0.079,13.2,11.0,GCA_905221615.1
CAE7760694.1, -, PTHR13335.orig.30.pi, -,0.059,13.6,5.3,0.092,13.0,5.3,GCA_905221615.1
CAE7239019.1, -, PTHR13335.orig.30.pi, -,0.091,13.0,9.3,0.11,12.8,9.3,GCA_905221615.1
CAE7835639.1, -, PTHR13335.orig.30.pi, -,0.14,12.4,9.1,0.17,12.1,9.1,GCA_905221615.1
CAE7724006.1, -, PTHR13335.orig.30.pi, -,0.34,11.1,19.4,0.48,10.6,19.4,GCA_905221615.1
CAE7366260.1, -, PTHR13335.orig.30.pi, -,0.9,9.7,10.7,0.88,9.7,10.7,GCA_905221615.1
CAE7569656.1, -, PTHR13335.orig.30.pi, -,1.0,9.6,4.8,1.5,9.0,4.8,GCA_905221615.1
CAE7240562.1, -, PTHR13335.orig.30.pi, -,3.7,7.7,14.9,5.2,7.2,14.9,GCA_905221615.1
