tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KFG47587.1, -, PTHR13335.orig.30.pi, -,3.4e-11,41.9,7.7,4.6e-08,31.5,7.0,GCA_000325525.2
KFG33893.1, -, PTHR13335.orig.30.pi, -,8.7e-06,24.0,40.2,0.011,13.7,0.0,GCA_000325525.2
KFG31605.1, -, PTHR13335.orig.30.pi, -,1.5e-05,23.2,23.9,0.0028,15.7,13.0,GCA_000325525.2
KFG31418.1, -, PTHR13335.orig.30.pi, -,1.6e-05,23.1,23.5,0.00033,18.7,3.9,GCA_000325525.2
KFG38918.1, -, PTHR13335.orig.30.pi, -,2.4e-05,22.6,2.5,4.3e-05,21.7,2.5,GCA_000325525.2
KFG33568.1, -, PTHR13335.orig.30.pi, -,4.4e-05,21.7,9.5,4.4e-05,21.7,9.5,GCA_000325525.2
KFG43640.1, -, PTHR13335.orig.30.pi, -,7.3e-05,20.9,9.4,7.7e-05,20.9,9.4,GCA_000325525.2
KFG47013.1, -, PTHR13335.orig.30.pi, -,0.00028,19.0,0.4,0.00028,19.0,0.4,GCA_000325525.2
KFG41976.1, -, PTHR13335.orig.30.pi, -,0.00047,18.3,10.9,0.00047,18.3,10.9,GCA_000325525.2
KFG31590.1, -, PTHR13335.orig.30.pi, -,0.00078,17.5,7.3,0.00083,17.4,7.3,GCA_000325525.2
KFG36032.1, -, PTHR13335.orig.30.pi, -,0.0017,16.4,9.9,0.0026,15.8,9.6,GCA_000325525.2
KFG39976.1, -, PTHR13335.orig.30.pi, -,0.0026,15.8,8.6,0.0023,16.0,8.6,GCA_000325525.2
KFG31962.1, -, PTHR13335.orig.30.pi, -,0.0037,15.3,21.0,0.0053,14.8,21.0,GCA_000325525.2
KFG44775.1, -, PTHR13335.orig.30.pi, -,0.0047,15.0,30.1,0.01,13.8,11.0,GCA_000325525.2
KFG36145.1, -, PTHR13335.orig.30.pi, -,0.0076,14.3,10.2,0.009,14.0,10.2,GCA_000325525.2
KFG30287.1, -, PTHR13335.orig.30.pi, -,0.01,13.8,11.6,0.035,12.1,11.4,GCA_000325525.2
KFG49631.1, -, PTHR13335.orig.30.pi, -,0.011,13.8,15.0,0.018,13.0,15.0,GCA_000325525.2
KFG33402.1, -, PTHR13335.orig.30.pi, -,0.016,13.2,18.2,0.016,13.2,18.2,GCA_000325525.2
KFG32158.1, -, PTHR13335.orig.30.pi, -,0.025,12.6,15.4,0.039,11.9,15.4,GCA_000325525.2
KFG44550.1, -, PTHR13335.orig.30.pi, -,0.051,11.5,5.1,0.49,8.3,0.0,GCA_000325525.2
KFG41232.1, -, PTHR13335.orig.30.pi, -,0.061,11.3,8.6,0.073,11.0,8.6,GCA_000325525.2
KFG49012.1, -, PTHR13335.orig.30.pi, -,0.062,11.3,14.3,0.094,10.6,14.3,GCA_000325525.2
KFG36603.1, -, PTHR13335.orig.30.pi, -,0.066,11.2,12.3,0.087,10.8,12.3,GCA_000325525.2
KFG40633.1, -, PTHR13335.orig.30.pi, -,0.086,10.8,5.9,0.12,10.4,5.9,GCA_000325525.2
KFG31832.1, -, PTHR13335.orig.30.pi, -,0.12,10.3,34.0,0.015,13.3,21.2,GCA_000325525.2
KFG37601.1, -, PTHR13335.orig.30.pi, -,3.0,5.7,28.7,0.00094,17.3,8.8,GCA_000325525.2
