tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAG6948227.1, -, PTHR19842.orig.30.pi, -,3.7e-115,384.2,0.3,2e-116,384.0,0.3,GCA_018873745.1
KAG6977698.1, -, PTHR19842.orig.30.pi, -,1.8e-54,184.7,10.8,4e-27,94.9,1.5,GCA_018873745.1
KAG6968870.1, -, PTHR19842.orig.30.pi, -,2.3e-54,184.4,6.7,3.5e-16,58.9,0.0,GCA_018873745.1
KAG6971079.1, -, PTHR19842.orig.30.pi, -,3.6e-51,173.9,3.3,4.6e-26,91.4,0.8,GCA_018873745.1
KAG6967421.1, -, PTHR19842.orig.30.pi, -,2.6e-45,154.7,0.0,1.9e-12,46.6,0.0,GCA_018873745.1
KAG6970537.1, -, PTHR19842.orig.30.pi, -,1.4e-44,152.3,2.2,9.7e-18,64.1,0.1,GCA_018873745.1
KAG6967422.1, -, PTHR19842.orig.30.pi, -,1.4e-41,142.4,1.7,1.4e-21,76.7,0.0,GCA_018873745.1
KAG6943148.1, -, PTHR19842.orig.30.pi, -,2.7e-40,138.2,4.9,5e-15,55.2,0.6,GCA_018873745.1
KAG6962140.1, -, PTHR19842.orig.30.pi, -,3.6e-40,137.8,0.2,2e-25,89.3,0.2,GCA_018873745.1
KAG6962167.1, -, PTHR19842.orig.30.pi, -,5.8e-39,133.8,7.0,5e-17,61.7,0.7,GCA_018873745.1
KAG6944050.1, -, PTHR19842.orig.30.pi, -,2.1e-38,132.0,3.0,2e-11,43.3,0.4,GCA_018873745.1
KAG6957807.1, -, PTHR19842.orig.30.pi, -,1.2e-37,129.5,5.0,5.6e-16,58.3,0.1,GCA_018873745.1
KAG6968545.1, -, PTHR19842.orig.30.pi, -,5e-37,127.4,0.0,1.2e-11,44.0,0.0,GCA_018873745.1
KAG6975933.1, -, PTHR19842.orig.30.pi, -,1.4e-36,126.0,1.0,6.9e-25,87.5,0.2,GCA_018873745.1
KAG6969560.1, -, PTHR19842.orig.30.pi, -,2.7e-36,125.0,7.4,3.1e-28,98.6,0.1,GCA_018873745.1
KAG6958016.1, -, PTHR19842.orig.30.pi, -,7.9e-36,123.5,1.1,1.6e-21,76.5,0.1,GCA_018873745.1
KAG6977069.1, -, PTHR19842.orig.30.pi, -,2.9e-35,121.6,4.3,3.3e-17,62.3,0.5,GCA_018873745.1
KAG6959681.1, -, PTHR19842.orig.30.pi, -,1.4e-34,119.4,3.3,4.3e-15,55.4,0.2,GCA_018873745.1
KAG6959512.1, -, PTHR19842.orig.30.pi, -,1.9e-34,119.0,0.9,6.4e-15,54.8,0.1,GCA_018873745.1
KAG6951282.1, -, PTHR19842.orig.30.pi, -,2.7e-34,118.5,0.3,2.8e-12,46.1,0.0,GCA_018873745.1
