tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
RHY47554.1, -, PTHR19842.orig.30.pi, -,4.6e-121,403.3,7.7,5e-122,403.0,7.7,GCA_003546585.1
RHY73339.1, -, PTHR19842.orig.30.pi, -,5.8e-61,205.8,7.4,1.4e-30,106.0,0.0,GCA_003546585.1
RHY47370.1, -, PTHR19842.orig.30.pi, -,5.1e-51,173.1,7.1,2.7e-16,59.0,0.1,GCA_003546585.1
RHY53978.1, -, PTHR19842.orig.30.pi, -,6.4e-48,162.9,3.4,2.6e-16,59.1,0.0,GCA_003546585.1
RHY70967.1, -, PTHR19842.orig.30.pi, -,2.8e-47,160.8,0.0,2.7e-16,59.0,1.6,GCA_003546585.1
RHY56621.1, -, PTHR19842.orig.30.pi, -,8.4e-47,159.3,0.0,2.9e-21,75.3,0.0,GCA_003546585.1
RHY58951.1, -, PTHR19842.orig.30.pi, -,1.1e-40,139.2,0.1,7.6e-26,90.4,0.2,GCA_003546585.1
RHY66821.1, -, PTHR19842.orig.30.pi, -,7.7e-39,133.1,6.7,1.9e-17,62.8,0.5,GCA_003546585.1
RHY75031.1, -, PTHR19842.orig.30.pi, -,1.6e-37,128.7,6.9,1.5e-17,63.1,0.6,GCA_003546585.1
RHY65257.1, -, PTHR19842.orig.30.pi, -,3e-36,124.6,2.5,6.1e-20,71.0,0.1,GCA_003546585.1
RHY56624.1, -, PTHR19842.orig.30.pi, -,9.1e-36,123.0,1.5,1.1e-20,73.4,0.1,GCA_003546585.1
RHY52471.1, -, PTHR19842.orig.30.pi, -,7.2e-35,120.0,6.9,8.2e-13,47.6,2.4,GCA_003546585.1
RHY65489.1, -, PTHR19842.orig.30.pi, -,3.9e-33,114.4,2.2,4.7e-18,64.8,0.2,GCA_003546585.1
RHY74645.1, -, PTHR19842.orig.30.pi, -,8.6e-33,113.2,2.0,5.6e-11,41.5,0.0,GCA_003546585.1
RHY53898.1, -, PTHR19842.orig.30.pi, -,3.6e-32,111.2,0.1,1.4e-17,63.2,0.1,GCA_003546585.1
RHY40199.1, -, PTHR19842.orig.30.pi, -,4.1e-32,111.0,6.7,1.2e-25,89.8,0.1,GCA_003546585.1
RHY73977.1, -, PTHR19842.orig.30.pi, -,1.6e-30,105.8,0.0,3.4e-22,78.4,0.4,GCA_003546585.1
RHY51858.1, -, PTHR19842.orig.30.pi, -,2.2e-30,105.3,4.6,6.7e-25,87.3,1.1,GCA_003546585.1
RHY64625.1, -, PTHR19842.orig.30.pi, -,3.4e-30,104.7,1.0,5.8e-17,61.2,0.1,GCA_003546585.1
RHY57500.1, -, PTHR19842.orig.30.pi, -,3.9e-30,104.5,1.9,2.6e-11,42.6,0.1,GCA_003546585.1
RHY55763.1, -, PTHR19842.orig.30.pi, -,5.1e-30,104.1,0.1,2.6e-11,42.6,0.0,GCA_003546585.1
RHY42930.1, -, PTHR19842.orig.30.pi, -,1.5e-29,102.6,0.0,6.5e-26,90.6,0.1,GCA_003546585.1
