tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAK8822429.1, -, PTHR19842.orig.30.pi, -,8.4e-75,250.4,2.9,9.3e-75,250.3,2.9,GCA_039096365.1
KAK8832633.1, -, PTHR19842.orig.30.pi, -,4.2e-50,169.3,16.9,2.5e-27,94.4,8.3,GCA_039096365.1
KAK8831328.1, -, PTHR19842.orig.30.pi, -,1.4e-48,164.3,1.1,2.9e-20,71.2,0.0,GCA_039096365.1
KAK8831619.1, -, PTHR19842.orig.30.pi, -,1.5e-48,164.2,1.0,3.2e-20,71.1,0.0,GCA_039096365.1
KAK8831329.1, -, PTHR19842.orig.30.pi, -,1.9e-48,163.8,1.4,3.5e-20,71.0,0.0,GCA_039096365.1
KAK8818527.1, -, PTHR19842.orig.30.pi, -,4.1e-48,162.8,1.0,1.8e-19,68.6,0.0,GCA_039096365.1
KAK8831476.1, -, PTHR19842.orig.30.pi, -,7.5e-48,161.9,1.1,1.5e-19,68.9,0.0,GCA_039096365.1
KAK8833119.1, -, PTHR19842.orig.30.pi, -,4.9e-44,149.3,0.0,6.7e-18,63.5,0.0,GCA_039096365.1
KAK8822342.1, -, PTHR19842.orig.30.pi, -,2.8e-43,146.9,0.2,1e-17,62.9,0.0,GCA_039096365.1
KAK8830599.1, -, PTHR19842.orig.30.pi, -,1.3e-37,128.2,0.2,2.4e-29,101.1,0.1,GCA_039096365.1
KAK8833156.1, -, PTHR19842.orig.30.pi, -,7.3e-37,125.8,0.1,1.8e-12,45.6,0.0,GCA_039096365.1
KAK8823372.1, -, PTHR19842.orig.30.pi, -,1.9e-35,121.1,3.3,8.1e-18,63.2,0.4,GCA_039096365.1
KAK8824636.1, -, PTHR19842.orig.30.pi, -,1.9e-35,121.1,3.3,8.1e-18,63.2,0.4,GCA_039096365.1
KAK8825554.1, -, PTHR19842.orig.30.pi, -,1.9e-35,121.1,3.3,8.1e-18,63.2,0.4,GCA_039096365.1
KAK8828697.1, -, PTHR19842.orig.30.pi, -,1.9e-35,121.1,3.3,8.1e-18,63.2,0.4,GCA_039096365.1
