tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAE9034240.1, -, PTHR19842.orig.30.pi, -,3.6e-115,385.1,0.2,4e-115,385.0,0.2,GCA_009732945.1
KAE9042956.1, -, PTHR19842.orig.30.pi, -,4.4e-54,184.4,6.7,6.6e-16,58.9,0.0,GCA_009732945.1
KAE9033536.1, -, PTHR19842.orig.30.pi, -,6.5e-54,183.8,6.0,2.8e-21,76.6,0.3,GCA_009732945.1
KAE9043787.1, -, PTHR19842.orig.30.pi, -,4.4e-50,171.3,0.0,5.9e-11,42.7,0.0,GCA_009732945.1
KAE9032181.1, -, PTHR19842.orig.30.pi, -,5.1e-49,167.7,3.2,1.8e-24,87.1,0.3,GCA_009732945.1
KAE9040447.1, -, PTHR19842.orig.30.pi, -,6.9e-45,154.2,2.0,8.1e-20,71.8,0.0,GCA_009732945.1
KAE9039305.1, -, PTHR19842.orig.30.pi, -,8.3e-45,153.9,0.0,2.5e-12,47.2,0.0,GCA_009732945.1
KAE9038450.1, -, PTHR19842.orig.30.pi, -,2.7e-44,152.2,3.3,7.8e-24,85.0,0.1,GCA_009732945.1
KAE9039304.1, -, PTHR19842.orig.30.pi, -,3.9e-44,151.7,2.6,1.2e-21,77.9,0.0,GCA_009732945.1
KAE9021125.1, -, PTHR19842.orig.30.pi, -,5.4e-43,148.0,1.2,1.3e-15,58.0,0.1,GCA_009732945.1
KAE9003033.1, -, PTHR19842.orig.30.pi, -,8.9e-42,144.0,4.3,7.1e-13,49.0,0.5,GCA_009732945.1
KAE9046264.1, -, PTHR19842.orig.30.pi, -,1.3e-41,143.4,0.1,4.1e-17,62.9,0.5,GCA_009732945.1
KAE9039958.1, -, PTHR19842.orig.30.pi, -,4.3e-40,138.4,2.4,1.9e-23,83.7,0.1,GCA_009732945.1
KAE9007054.1, -, PTHR19842.orig.30.pi, -,3.1e-39,135.6,7.6,5.8e-19,69.0,1.5,GCA_009732945.1
KAE9029591.1, -, PTHR19842.orig.30.pi, -,3.3e-39,135.5,8.3,6.2e-15,55.8,0.5,GCA_009732945.1
KAE9031865.1, -, PTHR19842.orig.30.pi, -,3.4e-39,135.5,6.3,3.7e-17,63.1,0.3,GCA_009732945.1
KAE9039957.1, -, PTHR19842.orig.30.pi, -,4.8e-38,131.7,2.4,2e-21,77.1,0.1,GCA_009732945.1
KAE9028265.1, -, PTHR19842.orig.30.pi, -,4.8e-38,131.7,0.2,3e-25,89.6,0.2,GCA_009732945.1
KAE8996103.1, -, PTHR19842.orig.30.pi, -,5.2e-38,131.6,2.8,2.3e-15,57.1,0.1,GCA_009732945.1
KAE9033844.1, -, PTHR19842.orig.30.pi, -,1e-37,130.6,0.0,1.1e-11,45.1,0.0,GCA_009732945.1
KAE9049162.1, -, PTHR19842.orig.30.pi, -,4.9e-36,125.1,0.3,3.3e-24,86.2,0.1,GCA_009732945.1
KAE9049036.1, -, PTHR19842.orig.30.pi, -,1.4e-35,123.7,3.4,6e-29,101.8,0.1,GCA_009732945.1
KAE9026251.1, -, PTHR19842.orig.30.pi, -,4.8e-35,121.9,0.3,5.6e-19,69.1,0.0,GCA_009732945.1
KAE9039232.1, -, PTHR19842.orig.30.pi, -,2.5e-34,119.5,0.1,3.9e-12,46.6,0.0,GCA_009732945.1
KAE9033063.1, -, PTHR19842.orig.30.pi, -,3.3e-34,119.1,8.4,3.6e-15,56.5,0.1,GCA_009732945.1
KAE9033062.1, -, PTHR19842.orig.30.pi, -,3.5e-34,119.0,8.3,3.6e-15,56.5,0.1,GCA_009732945.1
KAE9034442.1, -, PTHR19842.orig.30.pi, -,9.5e-34,117.6,0.8,8.2e-10,38.9,0.6,GCA_009732945.1
KAE9042546.1, -, PTHR19842.orig.30.pi, -,9.6e-33,114.3,2.6,1.9e-10,41.0,0.0,GCA_009732945.1
KAE9042966.1, -, PTHR19842.orig.30.pi, -,1.6e-31,110.3,0.1,6.4e-10,39.3,0.1,GCA_009732945.1
KAE9004942.1, -, PTHR19842.orig.30.pi, -,6.5e-31,108.3,0.4,2.2e-19,70.4,0.0,GCA_009732945.1
KAE9047695.1, -, PTHR19842.orig.30.pi, -,7.9e-31,108.0,0.0,7.9e-08,32.4,0.0,GCA_009732945.1
KAE9012905.1, -, PTHR19842.orig.30.pi, -,1.9e-30,106.7,0.2,7.4e-20,71.9,0.0,GCA_009732945.1
KAE9029257.1, -, PTHR19842.orig.30.pi, -,2.4e-30,106.4,9.1,4e-18,66.2,5.1,GCA_009732945.1
KAE9049068.1, -, PTHR19842.orig.30.pi, -,6.7e-30,104.9,0.1,2.1e-11,44.2,0.1,GCA_009732945.1
KAE9046461.1, -, PTHR19842.orig.30.pi, -,7.5e-30,104.8,0.2,5.3e-17,62.5,0.1,GCA_009732945.1
KAE9038244.1, -, PTHR19842.orig.30.pi, -,8.8e-30,104.5,5.1,4.1e-17,62.9,4.7,GCA_009732945.1
KAE9034631.1, -, PTHR19842.orig.30.pi, -,3e-29,102.8,0.0,3e-10,40.4,0.1,GCA_009732945.1
