tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAH7472663.1, -, PTHR19842.orig.30.pi, -,7.3e-116,386.3,0.6,2e-117,386.1,0.6,GCA_020800215.1
KAH7474232.1, -, PTHR19842.orig.30.pi, -,1.6e-54,184.7,6.9,3.5e-16,58.7,0.0,GCA_020800215.1
KAH7479534.1, -, PTHR19842.orig.30.pi, -,2.2e-53,181.0,8.4,4.1e-21,74.9,4.7,GCA_020800215.1
KAH7465754.1, -, PTHR19842.orig.30.pi, -,4.8e-49,166.7,3.4,1.2e-23,83.3,0.3,GCA_020800215.1
KAH7463534.1, -, PTHR19842.orig.30.pi, -,3.9e-46,157.2,0.0,1.5e-09,36.9,0.0,GCA_020800215.1
KAH7470736.1, -, PTHR19842.orig.30.pi, -,6.6e-45,153.1,0.0,9.4e-13,47.5,0.0,GCA_020800215.1
KAH7479814.1, -, PTHR19842.orig.30.pi, -,2.6e-44,151.2,0.5,5.7e-17,61.3,0.9,GCA_020800215.1
KAH7479793.1, -, PTHR19842.orig.30.pi, -,5.2e-44,150.2,2.3,6.2e-18,64.5,0.1,GCA_020800215.1
KAH7491441.1, -, PTHR19842.orig.30.pi, -,2.8e-43,147.8,4.2,9.8e-24,83.6,0.3,GCA_020800215.1
KAH7470735.1, -, PTHR19842.orig.30.pi, -,6.6e-43,146.6,0.5,2.8e-20,72.2,0.0,GCA_020800215.1
KAH7472254.1, -, PTHR19842.orig.30.pi, -,1.5e-41,142.1,4.0,3.5e-22,78.5,1.1,GCA_020800215.1
KAH7476534.1, -, PTHR19842.orig.30.pi, -,1.8e-40,138.5,0.5,3.5e-13,48.9,0.0,GCA_020800215.1
KAH7468721.1, -, PTHR19842.orig.30.pi, -,1.1e-39,136.0,7.2,8.4e-18,64.1,0.7,GCA_020800215.1
KAH7476905.1, -, PTHR19842.orig.30.pi, -,1.2e-39,135.9,0.8,7.4e-32,110.3,0.3,GCA_020800215.1
KAH7485173.1, -, PTHR19842.orig.30.pi, -,1.2e-39,135.9,7.8,1.8e-12,46.5,0.5,GCA_020800215.1
KAH7476962.1, -, PTHR19842.orig.30.pi, -,1.1e-38,132.8,2.3,5.6e-16,58.1,0.1,GCA_020800215.1
KAH7474180.1, -, PTHR19842.orig.30.pi, -,3e-37,128.0,0.3,4.7e-24,84.6,0.1,GCA_020800215.1
KAH7484521.1, -, PTHR19842.orig.30.pi, -,6.9e-36,123.5,1.5,2.3e-27,95.5,0.1,GCA_020800215.1
KAH7492172.1, -, PTHR19842.orig.30.pi, -,7.4e-36,123.4,0.8,2.4e-25,88.9,0.4,GCA_020800215.1
