tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
OAO12362.1, -, PTHR19842.orig.30.pi, -,1.3e-70,236.4,0.9,1.6e-70,236.1,0.9,GCA_001651215.1
OAO11744.1, -, PTHR19842.orig.30.pi, -,4.8e-50,168.8,17.3,4.8e-30,103.1,11.1,GCA_001651215.1
OAO16784.1, -, PTHR19842.orig.30.pi, -,4.8e-50,168.8,17.3,4.8e-30,103.1,11.1,GCA_001651215.1
OAO13311.1, -, PTHR19842.orig.30.pi, -,1.2e-46,157.7,1.2,1.5e-18,65.3,0.0,GCA_001651215.1
OAO15247.1, -, PTHR19842.orig.30.pi, -,8e-46,154.9,0.0,1e-18,65.9,0.0,GCA_001651215.1
OAO13196.1, -, PTHR19842.orig.30.pi, -,3e-43,146.5,0.2,1.1e-17,62.5,0.0,GCA_001651215.1
OAO14719.1, -, PTHR19842.orig.30.pi, -,6e-38,129.0,0.1,1.2e-31,108.3,0.2,GCA_001651215.1
OAO12952.1, -, PTHR19842.orig.30.pi, -,6.2e-37,125.7,7.1,1.3e-17,62.2,1.4,GCA_001651215.1
OAO12019.1, -, PTHR19842.orig.30.pi, -,1.3e-35,121.3,6.0,4.2e-21,73.7,2.9,GCA_001651215.1
OAO17643.1, -, PTHR19842.orig.30.pi, -,7.6e-35,118.9,1.2,3.9e-19,67.2,0.3,GCA_001651215.1
OAO17650.1, -, PTHR19842.orig.30.pi, -,2.4e-33,113.9,0.0,1.2e-17,62.4,0.0,GCA_001651215.1
OAO12732.1, -, PTHR19842.orig.30.pi, -,5.1e-31,106.3,4.5,1.7e-17,61.8,0.2,GCA_001651215.1
OAO11961.1, -, PTHR19842.orig.30.pi, -,5.5e-30,102.9,4.5,5.1e-15,53.7,0.1,GCA_001651215.1
OAO16087.1, -, PTHR19842.orig.30.pi, -,8.2e-30,102.3,3.9,2.5e-17,61.3,0.4,GCA_001651215.1
OAO12380.1, -, PTHR19842.orig.30.pi, -,8.6e-30,102.2,3.6,9e-13,46.3,0.0,GCA_001651215.1
OAO15742.1, -, PTHR19842.orig.30.pi, -,9.9e-30,102.0,0.5,1.1e-18,65.8,0.1,GCA_001651215.1
OAO17388.1, -, PTHR19842.orig.30.pi, -,1e-29,102.0,1.5,1.3e-19,68.8,0.5,GCA_001651215.1
OAO12035.1, -, PTHR19842.orig.30.pi, -,2.2e-29,100.9,0.0,9.6e-19,65.9,0.0,GCA_001651215.1
OAO13643.1, -, PTHR19842.orig.30.pi, -,2.2e-29,100.9,0.0,9.6e-19,65.9,0.0,GCA_001651215.1
OAO17758.1, -, PTHR19842.orig.30.pi, -,1.8e-28,97.9,3.5,6.1e-17,60.0,1.7,GCA_001651215.1
OAO12743.1, -, PTHR19842.orig.30.pi, -,3.8e-28,96.9,0.5,2.9e-20,70.9,0.0,GCA_001651215.1
OAO17054.1, -, PTHR19842.orig.30.pi, -,1.1e-27,95.4,5.8,3.8e-14,50.8,1.0,GCA_001651215.1
OAO14761.1, -, PTHR19842.orig.30.pi, -,2.5e-27,94.2,4.3,8e-24,82.6,2.3,GCA_001651215.1
OAO17637.1, -, PTHR19842.orig.30.pi, -,3.5e-27,93.7,0.0,2.5e-14,51.4,0.0,GCA_001651215.1
OAO12402.1, -, PTHR19842.orig.30.pi, -,4.8e-27,93.2,0.8,8.6e-13,46.4,0.1,GCA_001651215.1
OAO16084.1, -, PTHR19842.orig.30.pi, -,1.2e-26,91.9,0.0,1.5e-15,55.5,0.0,GCA_001651215.1
OAO16896.1, -, PTHR19842.orig.30.pi, -,1.4e-26,91.7,3.5,4.5e-09,34.2,0.1,GCA_001651215.1
OAO12958.1, -, PTHR19842.orig.30.pi, -,2.2e-26,91.0,0.0,1.3e-15,55.7,0.0,GCA_001651215.1
OAO13991.1, -, PTHR19842.orig.30.pi, -,3.1e-26,90.5,5.4,3.2e-14,51.1,0.1,GCA_001651215.1
OAO18145.1, -, PTHR19842.orig.30.pi, -,7e-26,89.4,2.1,4.3e-13,47.4,2.4,GCA_001651215.1
OAO16407.1, -, PTHR19842.orig.30.pi, -,8.9e-26,89.1,0.6,3.7e-16,57.5,0.1,GCA_001651215.1
OAO17196.1, -, PTHR19842.orig.30.pi, -,8.9e-26,89.1,0.6,3.7e-16,57.5,0.1,GCA_001651215.1
OAO14093.1, -, PTHR19842.orig.30.pi, -,2.4e-25,87.6,5.0,9.3e-08,29.8,0.0,GCA_001651215.1
OAO15630.1, -, PTHR19842.orig.30.pi, -,3.2e-24,84.0,0.0,1.2e-17,62.4,0.0,GCA_001651215.1
OAO14893.1, -, PTHR19842.orig.30.pi, -,3.3e-24,83.9,0.4,5.5e-10,37.1,0.2,GCA_001651215.1
OAO13107.1, -, PTHR19842.orig.30.pi, -,1.3e-22,78.6,1.4,8.3e-16,56.3,0.1,GCA_001651215.1
OAO15602.1, -, PTHR19842.orig.30.pi, -,1.4e-22,78.6,0.0,2.2e-07,28.6,0.1,GCA_001651215.1
OAO14052.1, -, PTHR19842.orig.30.pi, -,1.4e-22,78.6,0.1,2.1e-06,25.4,0.1,GCA_001651215.1
OAO12434.1, -, PTHR19842.orig.30.pi, -,3.2e-22,77.4,0.0,3.3e-18,64.2,0.0,GCA_001651215.1
OAO11748.1, -, PTHR19842.orig.30.pi, -,8.1e-22,76.0,1.6,8.1e-13,46.5,0.2,GCA_001651215.1
OAO16788.1, -, PTHR19842.orig.30.pi, -,8.1e-22,76.0,1.6,8.1e-13,46.5,0.2,GCA_001651215.1
OAO11964.1, -, PTHR19842.orig.30.pi, -,1.3e-21,75.3,0.1,2.4e-08,31.8,0.0,GCA_001651215.1
OAO15661.1, -, PTHR19842.orig.30.pi, -,6.7e-21,73.0,1.6,9.1e-21,72.6,1.6,GCA_001651215.1
OAO16241.1, -, PTHR19842.orig.30.pi, -,1.1e-20,72.3,0.5,3.2e-18,64.2,0.0,GCA_001651215.1
OAO15679.1, -, PTHR19842.orig.30.pi, -,1.2e-20,72.2,0.1,5.9e-13,46.9,0.1,GCA_001651215.1
OAO17100.1, -, PTHR19842.orig.30.pi, -,2.7e-20,71.0,0.5,3e-19,67.6,0.5,GCA_001651215.1
OAO15042.1, -, PTHR19842.orig.30.pi, -,3.5e-19,67.4,0.0,1.8e-11,42.1,0.0,GCA_001651215.1
OAO11872.1, -, PTHR19842.orig.30.pi, -,8.2e-19,66.2,0.0,6.3e-06,23.8,0.0,GCA_001651215.1
OAO14328.1, -, PTHR19842.orig.30.pi, -,4e-18,63.9,0.2,1.9e-11,42.0,0.1,GCA_001651215.1
