tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAE8907605.1, -, PTHR19842.orig.30.pi, -,1.7e-115,386.5,0.2,8e-116,386.4,0.2,GCA_009729455.1
KAE8878166.1, -, PTHR19842.orig.30.pi, -,4.2e-67,227.5,12.4,6.6e-21,75.7,0.2,GCA_009729455.1
KAE8882083.1, -, PTHR19842.orig.30.pi, -,5.4e-54,184.4,6.7,8.2e-16,58.9,0.0,GCA_009729455.1
KAE8881914.1, -, PTHR19842.orig.30.pi, -,2.9e-51,175.5,0.0,3.2e-12,47.1,0.0,GCA_009729455.1
KAE8908437.1, -, PTHR19842.orig.30.pi, -,2.3e-48,165.9,4.5,6.2e-24,85.6,0.3,GCA_009729455.1
KAE8893828.1, -, PTHR19842.orig.30.pi, -,3.6e-45,155.4,2.1,1e-19,71.8,0.0,GCA_009729455.1
KAE8889988.1, -, PTHR19842.orig.30.pi, -,1e-44,153.9,0.0,2.6e-12,47.4,0.0,GCA_009729455.1
KAE8890430.1, -, PTHR19842.orig.30.pi, -,4.4e-44,151.8,1.9,1.7e-23,84.2,0.2,GCA_009729455.1
KAE8889987.1, -, PTHR19842.orig.30.pi, -,5e-44,151.7,2.9,1.1e-21,78.2,0.0,GCA_009729455.1
KAE8902985.1, -, PTHR19842.orig.30.pi, -,5.6e-44,151.5,3.0,1.3e-23,84.6,0.3,GCA_009729455.1
KAE8883446.1, -, PTHR19842.orig.30.pi, -,8.9e-42,144.3,7.6,4.5e-17,63.1,0.6,GCA_009729455.1
KAE8888919.1, -, PTHR19842.orig.30.pi, -,1.6e-41,143.4,4.6,9.8e-13,48.8,0.4,GCA_009729455.1
KAE8890840.1, -, PTHR19842.orig.30.pi, -,2.7e-41,142.7,6.8,1.2e-15,58.4,0.6,GCA_009729455.1
KAE8914883.1, -, PTHR19842.orig.30.pi, -,5.6e-40,138.4,1.9,8e-32,111.5,1.0,GCA_009729455.1
KAE8886198.1, -, PTHR19842.orig.30.pi, -,3.4e-39,135.8,6.7,6e-17,62.7,0.5,GCA_009729455.1
KAE8914126.1, -, PTHR19842.orig.30.pi, -,7.1e-38,131.4,2.9,3e-15,57.1,0.1,GCA_009729455.1
KAE8897862.1, -, PTHR19842.orig.30.pi, -,1.3e-37,130.5,0.2,2.8e-25,90.0,0.1,GCA_009729455.1
KAE8888570.1, -, PTHR19842.orig.30.pi, -,1.7e-37,130.2,0.0,3.4e-12,47.1,0.0,GCA_009729455.1
KAE8884167.1, -, PTHR19842.orig.30.pi, -,2.7e-35,122.9,0.7,6.9e-19,69.0,0.0,GCA_009729455.1
KAE8895539.1, -, PTHR19842.orig.30.pi, -,1.8e-34,120.3,0.4,5.8e-23,82.4,0.1,GCA_009729455.1
KAE8912208.1, -, PTHR19842.orig.30.pi, -,4.2e-34,119.0,8.4,4.4e-15,56.5,0.1,GCA_009729455.1
KAE8912207.1, -, PTHR19842.orig.30.pi, -,4.4e-34,119.0,8.5,4.3e-15,56.6,0.1,GCA_009729455.1
KAE8912206.1, -, PTHR19842.orig.30.pi, -,4.7e-34,118.9,8.4,4.8e-15,56.4,0.1,GCA_009729455.1
KAE8888608.1, -, PTHR19842.orig.30.pi, -,4.7e-34,118.9,0.5,2e-14,54.4,0.1,GCA_009729455.1
KAE8897869.1, -, PTHR19842.orig.30.pi, -,5.1e-34,118.8,3.3,1.1e-14,55.3,0.2,GCA_009729455.1
KAE8897784.1, -, PTHR19842.orig.30.pi, -,1.2e-33,117.6,3.7,3.9e-22,79.7,2.2,GCA_009729455.1
KAE8906962.1, -, PTHR19842.orig.30.pi, -,1.4e-33,117.3,1.3,2.7e-10,40.8,0.1,GCA_009729455.1
KAE8911763.1, -, PTHR19842.orig.30.pi, -,1.2e-32,114.3,2.6,2.3e-10,41.0,0.0,GCA_009729455.1
KAE8885342.1, -, PTHR19842.orig.30.pi, -,1.2e-32,114.3,0.1,4.4e-12,46.7,0.0,GCA_009729455.1
KAE8881991.1, -, PTHR19842.orig.30.pi, -,9.5e-32,111.3,0.3,6.2e-10,39.6,0.1,GCA_009729455.1
KAE8906843.1, -, PTHR19842.orig.30.pi, -,6e-31,108.7,0.0,7.2e-09,36.1,0.0,GCA_009729455.1
KAE8911604.1, -, PTHR19842.orig.30.pi, -,1.1e-30,107.8,0.1,2.8e-19,70.3,0.0,GCA_009729455.1
KAE8896940.1, -, PTHR19842.orig.30.pi, -,2.4e-30,106.7,9.1,2.8e-18,67.1,4.7,GCA_009729455.1
KAE8884018.1, -, PTHR19842.orig.30.pi, -,4.9e-30,105.7,0.2,4e-17,63.3,0.1,GCA_009729455.1
KAE8915683.1, -, PTHR19842.orig.30.pi, -,1.1e-29,104.5,5.1,5e-17,62.9,4.7,GCA_009729455.1
KAE8896541.1, -, PTHR19842.orig.30.pi, -,1.9e-29,103.8,0.0,1.1e-13,52.0,0.0,GCA_009729455.1
KAE8899164.1, -, PTHR19842.orig.30.pi, -,3.5e-29,102.9,0.0,3.5e-10,40.4,0.1,GCA_009729455.1
KAE8888331.1, -, PTHR19842.orig.30.pi, -,1.1e-28,101.2,0.0,2.2e-16,60.8,0.8,GCA_009729455.1
KAE8908186.1, -, PTHR19842.orig.30.pi, -,6.8e-28,98.6,2.9,1.5e-10,41.6,1.0,GCA_009729455.1
KAE8890454.1, -, PTHR19842.orig.30.pi, -,8.2e-28,98.4,0.2,7.5e-22,78.8,0.3,GCA_009729455.1
KAE8888756.1, -, PTHR19842.orig.30.pi, -,1.3e-27,97.7,0.5,9.4e-11,42.3,0.2,GCA_009729455.1
KAE8903000.1, -, PTHR19842.orig.30.pi, -,9e-27,94.9,2.4,4.2e-16,59.9,0.1,GCA_009729455.1
KAE8906584.1, -, PTHR19842.orig.30.pi, -,2.3e-26,93.6,1.2,2.1e-18,67.4,0.0,GCA_009729455.1
KAE8889889.1, -, PTHR19842.orig.30.pi, -,3.6e-26,93.0,0.0,1.2e-19,71.6,0.0,GCA_009729455.1
KAE8907282.1, -, PTHR19842.orig.30.pi, -,4.2e-26,92.8,5.3,1.3e-09,38.5,0.6,GCA_009729455.1
KAE8907557.1, -, PTHR19842.orig.30.pi, -,4.9e-26,92.5,0.5,1.2e-12,48.6,0.0,GCA_009729455.1
KAE8884170.1, -, PTHR19842.orig.30.pi, -,6.9e-26,92.0,0.0,2.2e-07,31.2,0.0,GCA_009729455.1
KAE8915586.1, -, PTHR19842.orig.30.pi, -,1.4e-25,91.0,2.0,2.2e-19,70.6,3.7,GCA_009729455.1
KAE8911430.1, -, PTHR19842.orig.30.pi, -,2.5e-25,90.2,0.3,5.6e-07,29.9,0.2,GCA_009729455.1
KAE8897370.1, -, PTHR19842.orig.30.pi, -,2.6e-25,90.1,0.7,2.1e-08,34.6,0.0,GCA_009729455.1
KAE8902547.1, -, PTHR19842.orig.30.pi, -,3.3e-25,89.8,0.0,1.6e-16,61.3,0.0,GCA_009729455.1
KAE8887955.1, -, PTHR19842.orig.30.pi, -,7.5e-25,88.6,0.1,9e-20,71.9,0.0,GCA_009729455.1
KAE8907592.1, -, PTHR19842.orig.30.pi, -,9.9e-25,88.2,1.0,7.8e-14,52.4,0.0,GCA_009729455.1
KAE8884633.1, -, PTHR19842.orig.30.pi, -,1.4e-24,87.7,0.0,3e-09,37.4,0.0,GCA_009729455.1
KAE8887071.1, -, PTHR19842.orig.30.pi, -,4.9e-24,86.0,0.0,1.4e-10,41.7,0.0,GCA_009729455.1
KAE8882258.1, -, PTHR19842.orig.30.pi, -,1.4e-23,84.4,1.7,1.7e-14,54.6,0.6,GCA_009729455.1
KAE8910560.1, -, PTHR19842.orig.30.pi, -,4.8e-23,82.7,2.4,3e-10,40.7,0.3,GCA_009729455.1
KAE8900474.1, -, PTHR19842.orig.30.pi, -,5e-23,82.7,0.0,2.7e-11,44.1,0.0,GCA_009729455.1
KAE8900029.1, -, PTHR19842.orig.30.pi, -,5e-23,82.6,0.0,7.1e-13,49.3,0.0,GCA_009729455.1
KAE8881900.1, -, PTHR19842.orig.30.pi, -,1.5e-22,81.1,0.8,1.7e-11,44.8,0.0,GCA_009729455.1
KAE8901584.1, -, PTHR19842.orig.30.pi, -,2.3e-22,80.5,3.7,7.5e-15,55.8,0.3,GCA_009729455.1
KAE8907593.1, -, PTHR19842.orig.30.pi, -,6.7e-22,78.9,0.7,2.9e-13,50.6,0.1,GCA_009729455.1
KAE8880644.1, -, PTHR19842.orig.30.pi, -,7.2e-22,78.8,0.2,4.9e-11,43.2,0.1,GCA_009729455.1
KAE8911917.1, -, PTHR19842.orig.30.pi, -,1e-21,78.4,0.1,2.3e-21,77.2,0.1,GCA_009729455.1
KAE8880643.1, -, PTHR19842.orig.30.pi, -,1.2e-21,78.1,0.0,1.2e-18,68.3,0.0,GCA_009729455.1
KAE8912839.1, -, PTHR19842.orig.30.pi, -,1.4e-21,77.9,6.3,8.2e-14,52.4,5.4,GCA_009729455.1
KAE8895427.1, -, PTHR19842.orig.30.pi, -,1.9e-21,77.4,0.5,4.8e-12,46.6,0.2,GCA_009729455.1
KAE8886268.1, -, PTHR19842.orig.30.pi, -,2e-21,77.4,0.0,2.6e-10,40.8,0.0,GCA_009729455.1
KAE8885012.1, -, PTHR19842.orig.30.pi, -,2.2e-21,77.2,0.1,1.4e-16,61.4,0.2,GCA_009729455.1
KAE8883016.1, -, PTHR19842.orig.30.pi, -,2.4e-21,77.1,1.1,1.7e-07,31.6,0.0,GCA_009729455.1
KAE8914811.1, -, PTHR19842.orig.30.pi, -,2.5e-21,77.1,0.0,1.2e-18,68.2,0.0,GCA_009729455.1
KAE8894332.1, -, PTHR19842.orig.30.pi, -,2.8e-21,76.9,3.7,1.6e-16,61.3,2.5,GCA_009729455.1
KAE8901892.1, -, PTHR19842.orig.30.pi, -,3.4e-21,76.6,11.7,1.7e-16,61.2,9.9,GCA_009729455.1
KAE8890616.1, -, PTHR19842.orig.30.pi, -,7.7e-21,75.5,0.1,1.2e-08,35.4,0.7,GCA_009729455.1
KAE8913787.1, -, PTHR19842.orig.30.pi, -,7.7e-21,75.4,1.1,2.5e-05,24.5,0.0,GCA_009729455.1
KAE8876116.1, -, PTHR19842.orig.30.pi, -,1.1e-20,74.9,4.9,1.8e-13,51.3,0.3,GCA_009729455.1
KAE8905972.1, -, PTHR19842.orig.30.pi, -,1.3e-20,74.7,0.0,6.9e-14,52.6,0.0,GCA_009729455.1
KAE8896103.1, -, PTHR19842.orig.30.pi, -,1.7e-20,74.3,1.8,2.7e-11,44.1,0.7,GCA_009729455.1
KAE8881079.1, -, PTHR19842.orig.30.pi, -,4e-20,73.1,0.0,1.2e-09,38.7,0.0,GCA_009729455.1
KAE8899377.1, -, PTHR19842.orig.30.pi, -,4.1e-20,73.1,0.0,9e-11,42.4,0.0,GCA_009729455.1
KAE8904008.1, -, PTHR19842.orig.30.pi, -,4.6e-20,72.9,0.0,3.8e-10,40.3,0.0,GCA_009729455.1
KAE8910517.1, -, PTHR19842.orig.30.pi, -,7.9e-20,72.1,0.0,5e-11,43.2,0.1,GCA_009729455.1
KAE8906507.1, -, PTHR19842.orig.30.pi, -,1e-19,71.8,0.7,8.9e-09,35.8,0.0,GCA_009729455.1
KAE8906325.1, -, PTHR19842.orig.30.pi, -,1.2e-19,71.6,1.0,8.4e-05,22.7,0.7,GCA_009729455.1
KAE8907096.1, -, PTHR19842.orig.30.pi, -,1.6e-19,71.1,0.0,1.1e-16,61.9,0.0,GCA_009729455.1
KAE8910118.1, -, PTHR19842.orig.30.pi, -,1.8e-19,71.0,0.0,2.1e-12,47.7,0.6,GCA_009729455.1
KAE8885400.1, -, PTHR19842.orig.30.pi, -,3.1e-19,70.2,0.3,6.3e-14,52.7,0.1,GCA_009729455.1
KAE8909227.1, -, PTHR19842.orig.30.pi, -,3.1e-19,70.2,0.0,8.1e-13,49.1,0.0,GCA_009729455.1
KAE8915348.1, -, PTHR19842.orig.30.pi, -,3.7e-19,69.9,0.1,1.3e-15,58.3,0.1,GCA_009729455.1
KAE8891143.1, -, PTHR19842.orig.30.pi, -,5.7e-19,69.3,0.6,1.9e-12,47.9,0.5,GCA_009729455.1
KAE8902795.1, -, PTHR19842.orig.30.pi, -,6.5e-19,69.1,11.7,2.8e-14,53.9,4.0,GCA_009729455.1
KAE8881000.1, -, PTHR19842.orig.30.pi, -,1.5e-18,68.0,0.0,2.6e-12,47.4,0.0,GCA_009729455.1
KAE8904505.1, -, PTHR19842.orig.30.pi, -,2.1e-18,67.5,9.0,1.5e-06,28.5,0.5,GCA_009729455.1
KAE8912927.1, -, PTHR19842.orig.30.pi, -,2.1e-18,67.4,0.1,6.2e-08,33.0,0.4,GCA_009729455.1
KAE8907789.1, -, PTHR19842.orig.30.pi, -,2.4e-18,67.3,0.0,9.4e-10,39.0,0.0,GCA_009729455.1
KAE8878646.1, -, PTHR19842.orig.30.pi, -,2.9e-18,67.0,2.0,3.6e-12,47.0,0.2,GCA_009729455.1
KAE8907164.1, -, PTHR19842.orig.30.pi, -,4.9e-18,66.2,3.9,2.7e-17,63.8,3.9,GCA_009729455.1
KAE8904445.1, -, PTHR19842.orig.30.pi, -,5.8e-18,66.0,0.0,8.1e-07,29.4,0.0,GCA_009729455.1
KAE8914559.1, -, PTHR19842.orig.30.pi, -,5e-17,62.9,0.0,1.7e-08,34.9,0.0,GCA_009729455.1
KAE8915565.1, -, PTHR19842.orig.30.pi, -,6.7e-17,62.5,0.2,5.2e-05,23.4,0.0,GCA_009729455.1
KAE8886849.1, -, PTHR19842.orig.30.pi, -,1e-16,61.9,0.1,1.6e-06,28.4,0.1,GCA_009729455.1
KAE8888836.1, -, PTHR19842.orig.30.pi, -,1.3e-16,61.5,0.0,9.8e-07,29.1,0.0,GCA_009729455.1
KAE8910786.1, -, PTHR19842.orig.30.pi, -,1.6e-16,61.3,1.2,1.2e-13,51.8,0.3,GCA_009729455.1
KAE8888871.1, -, PTHR19842.orig.30.pi, -,1.6e-16,61.3,0.1,2.4e-13,50.8,0.0,GCA_009729455.1
KAE8882734.1, -, PTHR19842.orig.30.pi, -,3.1e-16,60.3,10.0,1.7e-14,54.6,10.0,GCA_009729455.1
KAE8910903.1, -, PTHR19842.orig.30.pi, -,3.4e-16,60.2,0.0,1e-12,48.7,0.0,GCA_009729455.1
KAE8911132.1, -, PTHR19842.orig.30.pi, -,4.1e-16,59.9,0.1,4.2e-07,30.3,0.1,GCA_009729455.1
KAE8884016.1, -, PTHR19842.orig.30.pi, -,4.5e-16,59.8,0.0,5.9e-09,36.4,0.0,GCA_009729455.1
KAE8884913.1, -, PTHR19842.orig.30.pi, -,4.6e-16,59.8,0.0,1.5e-11,44.9,0.1,GCA_009729455.1
KAE8906738.1, -, PTHR19842.orig.30.pi, -,7.2e-16,59.1,2.6,2.3e-14,54.2,3.4,GCA_009729455.1
KAE8877367.1, -, PTHR19842.orig.30.pi, -,1.1e-15,58.6,0.0,1e-09,38.9,0.0,GCA_009729455.1
KAE8895736.1, -, PTHR19842.orig.30.pi, -,1.7e-15,57.9,0.0,1.5e-14,54.8,0.0,GCA_009729455.1
KAE8877226.1, -, PTHR19842.orig.30.pi, -,3.7e-15,56.8,1.0,3e-12,47.2,0.3,GCA_009729455.1
KAE8905899.1, -, PTHR19842.orig.30.pi, -,4.7e-15,56.5,0.0,0.00037,20.6,0.0,GCA_009729455.1
KAE8895934.1, -, PTHR19842.orig.30.pi, -,5.9e-15,56.1,0.0,1.5e-13,51.5,0.0,GCA_009729455.1
KAE8906122.1, -, PTHR19842.orig.30.pi, -,8e-15,55.7,0.0,2.7e-13,50.7,0.0,GCA_009729455.1
KAE8900083.1, -, PTHR19842.orig.30.pi, -,9.7e-15,55.4,0.0,2.2e-05,24.7,0.0,GCA_009729455.1
KAE8907039.1, -, PTHR19842.orig.30.pi, -,2.6e-14,54.0,0.5,5.7e-07,29.9,0.1,GCA_009729455.1
KAE8897696.1, -, PTHR19842.orig.30.pi, -,3.2e-14,53.7,0.0,5.1e-07,30.0,0.3,GCA_009729455.1
KAE8910511.1, -, PTHR19842.orig.30.pi, -,3.4e-14,53.6,0.0,9.2e-11,42.3,0.0,GCA_009729455.1
KAE8896182.1, -, PTHR19842.orig.30.pi, -,3.6e-14,53.6,0.2,4.3e-06,27.0,0.0,GCA_009729455.1
KAE8915201.1, -, PTHR19842.orig.30.pi, -,4.7e-14,53.2,0.0,1.6e-07,31.7,0.0,GCA_009729455.1
KAE8890267.1, -, PTHR19842.orig.30.pi, -,5.1e-14,53.0,0.1,1.7e-05,25.1,0.0,GCA_009729455.1
KAE8915407.1, -, PTHR19842.orig.30.pi, -,1e-13,52.1,0.0,7.4e-07,29.5,0.0,GCA_009729455.1
KAE8890632.1, -, PTHR19842.orig.30.pi, -,1e-13,52.0,0.0,7.9e-08,32.7,0.0,GCA_009729455.1
KAE8886641.1, -, PTHR19842.orig.30.pi, -,1.3e-13,51.7,0.0,3.5e-06,27.3,0.0,GCA_009729455.1
KAE8905980.1, -, PTHR19842.orig.30.pi, -,2.1e-13,51.0,0.0,4.7e-12,46.6,0.0,GCA_009729455.1
KAE8895394.1, -, PTHR19842.orig.30.pi, -,2.4e-13,50.8,0.0,9.7e-09,35.7,0.0,GCA_009729455.1
KAE8913404.1, -, PTHR19842.orig.30.pi, -,3.6e-13,50.3,0.0,1.3e-06,28.7,0.0,GCA_009729455.1
KAE8878433.1, -, PTHR19842.orig.30.pi, -,3.8e-13,50.2,0.0,6.7e-11,42.8,0.0,GCA_009729455.1
KAE8896072.1, -, PTHR19842.orig.30.pi, -,4.4e-13,50.0,0.0,5.8e-07,29.8,0.0,GCA_009729455.1
KAE8895651.1, -, PTHR19842.orig.30.pi, -,9.8e-13,48.8,2.2,1.1e-07,32.2,0.1,GCA_009729455.1
KAE8911404.1, -, PTHR19842.orig.30.pi, -,9.9e-13,48.8,0.0,7e-10,39.4,0.2,GCA_009729455.1
KAE8909143.1, -, PTHR19842.orig.30.pi, -,1.3e-12,48.4,0.0,3.3e-11,43.8,0.0,GCA_009729455.1
KAE8884017.1, -, PTHR19842.orig.30.pi, -,2.8e-12,47.3,0.0,1e-07,32.4,0.0,GCA_009729455.1
KAE8914051.1, -, PTHR19842.orig.30.pi, -,6.2e-12,46.2,0.0,2.6e-10,40.8,0.0,GCA_009729455.1
KAE8885250.1, -, PTHR19842.orig.30.pi, -,7.1e-12,46.0,0.7,5e-07,30.1,0.7,GCA_009729455.1
KAE8880850.1, -, PTHR19842.orig.30.pi, -,7.5e-12,45.9,0.0,3.4e-09,37.2,0.0,GCA_009729455.1
KAE8883107.1, -, PTHR19842.orig.30.pi, -,8.6e-12,45.7,1.8,4.5e-08,33.5,0.2,GCA_009729455.1
KAE8898992.1, -, PTHR19842.orig.30.pi, -,1.3e-11,45.1,0.0,2.2e-06,28.0,0.0,GCA_009729455.1
KAE8895077.1, -, PTHR19842.orig.30.pi, -,2.2e-11,44.4,0.1,1.9e-05,24.9,0.0,GCA_009729455.1
KAE8910669.1, -, PTHR19842.orig.30.pi, -,2.8e-11,44.0,0.8,2.8e-10,40.8,0.8,GCA_009729455.1
KAE8891897.1, -, PTHR19842.orig.30.pi, -,6.9e-11,42.8,0.0,2.2e-07,31.2,0.0,GCA_009729455.1
KAE8901628.1, -, PTHR19842.orig.30.pi, -,1.5e-10,41.7,0.0,2e-06,28.1,0.0,GCA_009729455.1
KAE8887070.1, -, PTHR19842.orig.30.pi, -,2.3e-10,41.0,0.0,0.00044,20.4,0.0,GCA_009729455.1
KAE8914925.1, -, PTHR19842.orig.30.pi, -,5.2e-10,39.9,0.0,4.5e-08,33.5,0.0,GCA_009729455.1
KAE8901093.1, -, PTHR19842.orig.30.pi, -,6.1e-10,39.7,0.0,2.5e-09,37.6,0.0,GCA_009729455.1
KAE8884517.1, -, PTHR19842.orig.30.pi, -,1.2e-09,38.7,0.0,0.0014,18.7,0.0,GCA_009729455.1
KAE8911777.1, -, PTHR19842.orig.30.pi, -,1.2e-09,38.6,1.1,1.9e-06,28.2,0.3,GCA_009729455.1
KAE8884339.1, -, PTHR19842.orig.30.pi, -,2.9e-09,37.4,0.0,0.00024,21.2,0.0,GCA_009729455.1
KAE8889544.1, -, PTHR19842.orig.30.pi, -,4.4e-09,36.8,0.0,4.4e-07,30.2,0.0,GCA_009729455.1
KAE8882616.1, -, PTHR19842.orig.30.pi, -,9e-09,35.8,1.9,1.3e-05,25.4,1.5,GCA_009729455.1
KAE8901345.1, -, PTHR19842.orig.30.pi, -,2.2e-08,34.5,0.0,0.00026,21.2,0.0,GCA_009729455.1
KAE8895580.1, -, PTHR19842.orig.30.pi, -,2.5e-08,34.3,0.1,1.7e-06,28.4,0.1,GCA_009729455.1
KAE8894780.1, -, PTHR19842.orig.30.pi, -,2.8e-08,34.2,0.0,9.6e-08,32.4,0.0,GCA_009729455.1
KAE8896123.1, -, PTHR19842.orig.30.pi, -,2.8e-08,34.2,0.0,0.0069,16.5,0.0,GCA_009729455.1
KAE8908433.1, -, PTHR19842.orig.30.pi, -,5e-08,33.4,0.0,0.0062,16.6,0.0,GCA_009729455.1
KAE8895909.1, -, PTHR19842.orig.30.pi, -,5.7e-08,33.2,0.0,0.00058,20.0,0.0,GCA_009729455.1
KAE8895910.1, -, PTHR19842.orig.30.pi, -,5.7e-08,33.2,0.0,0.0006,19.9,0.0,GCA_009729455.1
