tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
ETW08536.1, -, PTHR19842.orig.30.pi, -,6.4e-123,409.9,8.3,7e-124,409.7,8.3,GCA_000520115.1
ETW08537.1, -, PTHR19842.orig.30.pi, -,4.6e-106,354.5,8.6,3e-107,354.3,8.6,GCA_000520115.1
ETW03494.1, -, PTHR19842.orig.30.pi, -,2e-58,198.0,4.1,6e-13,48.5,0.0,GCA_000520115.1
ETW03493.1, -, PTHR19842.orig.30.pi, -,2.4e-58,197.7,4.1,6.5e-13,48.4,0.0,GCA_000520115.1
ETV90518.1, -, PTHR19842.orig.30.pi, -,3.9e-58,197.0,1.5,1.2e-11,44.3,0.2,GCA_000520115.1
ETW00429.1, -, PTHR19842.orig.30.pi, -,2.1e-56,191.3,0.0,6.3e-13,48.5,2.3,GCA_000520115.1
ETW00430.1, -, PTHR19842.orig.30.pi, -,4.5e-56,190.2,0.0,1.2e-13,50.9,3.0,GCA_000520115.1
ETV94253.1, -, PTHR19842.orig.30.pi, -,1.6e-55,188.4,7.0,2.6e-31,108.9,0.1,GCA_000520115.1
ETW03100.1, -, PTHR19842.orig.30.pi, -,2.5e-54,184.5,7.8,1.8e-14,53.5,0.0,GCA_000520115.1
ETW02419.1, -, PTHR19842.orig.30.pi, -,1.4e-51,175.4,0.1,4.7e-18,65.3,0.0,GCA_000520115.1
ETW04614.1, -, PTHR19842.orig.30.pi, -,2.4e-49,168.2,1.9,1.5e-27,96.5,0.0,GCA_000520115.1
ETW10259.1, -, PTHR19842.orig.30.pi, -,4e-49,167.4,6.0,8.7e-16,57.9,0.1,GCA_000520115.1
ETW00656.1, -, PTHR19842.orig.30.pi, -,2e-47,161.9,0.0,3.6e-21,75.6,0.0,GCA_000520115.1
ETV90381.1, -, PTHR19842.orig.30.pi, -,4.9e-43,147.4,0.3,4.9e-13,48.8,0.0,GCA_000520115.1
ETV90379.1, -, PTHR19842.orig.30.pi, -,6.7e-43,147.0,0.7,6.1e-13,48.5,0.0,GCA_000520115.1
ETV90380.1, -, PTHR19842.orig.30.pi, -,6.9e-43,146.9,0.2,6.8e-13,48.4,0.0,GCA_000520115.1
ETV90378.1, -, PTHR19842.orig.30.pi, -,8e-43,146.7,0.3,6.5e-13,48.4,0.0,GCA_000520115.1
ETW09198.1, -, PTHR19842.orig.30.pi, -,1.5e-41,142.5,1.0,4.4e-22,78.6,0.2,GCA_000520115.1
ETW05976.1, -, PTHR19842.orig.30.pi, -,2e-41,142.1,6.7,3.5e-29,101.9,1.8,GCA_000520115.1
ETV90827.1, -, PTHR19842.orig.30.pi, -,1e-40,139.8,0.0,2.3e-16,59.7,0.0,GCA_000520115.1
ETV99097.1, -, PTHR19842.orig.30.pi, -,4.9e-40,137.6,3.8,5.8e-19,68.3,0.0,GCA_000520115.1
ETV96658.1, -, PTHR19842.orig.30.pi, -,1.5e-39,136.0,1.2,3.7e-12,45.9,0.2,GCA_000520115.1
ETW05307.1, -, PTHR19842.orig.30.pi, -,2.6e-39,135.2,0.3,1.2e-24,87.0,0.7,GCA_000520115.1
ETW05164.1, -, PTHR19842.orig.30.pi, -,5.8e-39,134.0,0.0,3.3e-17,62.5,0.0,GCA_000520115.1
