tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAI5743278.1, -, PTHR11139.orig.30.pi, -,0.0,2041.8,16.2,0.0,2040.7,16.2,GCA_947650285.1
CAI5728926.1, -, PTHR11139.orig.30.pi, -,0.0,1501.9,34.3,0.0,1501.7,34.3,GCA_947650285.1
CAI5712891.1, -, PTHR11139.orig.30.pi, -,3.2e-230,767.3,59.8,7e-231,766.7,59.8,GCA_947650285.1
CAI5714782.1, -, PTHR11139.orig.30.pi, -,9.9e-225,749.1,55.0,4e-225,748.6,55.0,GCA_947650285.1
CAI5731187.1, -, PTHR11139.orig.30.pi, -,3.5e-181,604.6,5.7,5e-182,604.6,5.7,GCA_947650285.1
CAI5722814.1, -, PTHR11139.orig.30.pi, -,3.4e-138,462.0,7.5,9e-139,461.8,7.5,GCA_947650285.1
CAI5740047.1, -, PTHR11139.orig.30.pi, -,8.9e-21,72.4,0.7,1.5e-12,45.1,0.0,GCA_947650285.1
CAI5735983.1, -, PTHR11139.orig.30.pi, -,5.6e-18,63.2,0.3,1.5e-17,61.8,0.3,GCA_947650285.1
CAI5724025.1, -, PTHR11139.orig.30.pi, -,5.3e-16,56.6,4.4,1e-15,55.7,0.4,GCA_947650285.1
CAI5724009.1, -, PTHR11139.orig.30.pi, -,5.6e-16,56.5,3.2,9.4e-16,55.8,0.4,GCA_947650285.1
CAI5741800.1, -, PTHR11139.orig.30.pi, -,1.5e-14,51.8,0.0,3.8e-14,50.5,0.0,GCA_947650285.1
CAI5722810.1, -, PTHR11139.orig.30.pi, -,2e-14,51.4,0.0,2e-14,51.4,0.0,GCA_947650285.1
CAI5739695.1, -, PTHR11139.orig.30.pi, -,2.6e-14,51.0,3.2,4.9e-14,50.1,0.0,GCA_947650285.1
CAI5743084.1, -, PTHR11139.orig.30.pi, -,2.7e-11,41.0,14.7,9.2e-10,35.9,3.5,GCA_947650285.1
CAI5732825.1, -, PTHR11139.orig.30.pi, -,4e-10,37.1,22.6,2.1e-06,24.8,0.4,GCA_947650285.1
CAI5730608.1, -, PTHR11139.orig.30.pi, -,4e-10,37.1,1.0,4e-10,37.1,1.0,GCA_947650285.1
CAI5714164.1, -, PTHR11139.orig.30.pi, -,1.2e-09,35.5,0.5,2.3e-09,34.6,0.1,GCA_947650285.1
CAI5712459.1, -, PTHR11139.orig.30.pi, -,1.5e-09,35.2,0.0,2.5e-09,34.5,0.0,GCA_947650285.1
CAI5741258.1, -, PTHR11139.orig.30.pi, -,9.2e-06,22.6,10.3,2.4e-05,21.2,10.1,GCA_947650285.1
CAI5735155.1, -, PTHR11139.orig.30.pi, -,0.0073,13.0,1.6,0.0087,12.8,1.6,GCA_947650285.1
CAI5711665.1, -, PTHR11139.orig.30.pi, -,0.37,7.4,4.3,0.42,7.2,4.3,GCA_947650285.1
