tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAJ8556652.1, -, PTHR11139.orig.30.pi, -,0.0,1377.1,19.6,0.0,1376.7,19.6,GCA_029747605.1
KAJ8525571.1, -, PTHR11139.orig.30.pi, -,3.6e-266,887.5,18.4,4e-267,887.2,18.4,GCA_029747605.1
KAJ8577803.1, -, PTHR11139.orig.30.pi, -,7.6e-234,780.2,23.7,6e-235,779.9,23.7,GCA_029747605.1
KAJ8575330.1, -, PTHR11139.orig.30.pi, -,5.8e-183,611.4,42.8,5e-184,610.9,42.8,GCA_029747605.1
KAJ8566775.1, -, PTHR11139.orig.30.pi, -,1.8e-117,394.2,5.6,3e-117,391.3,6.0,GCA_029747605.1
KAJ8571932.1, -, PTHR11139.orig.30.pi, -,6.7e-112,375.7,61.2,2e-112,373.0,61.2,GCA_029747605.1
KAJ8539087.1, -, PTHR11139.orig.30.pi, -,2.9e-108,363.6,5.8,9e-109,363.6,5.8,GCA_029747605.1
KAJ8575086.1, -, PTHR11139.orig.30.pi, -,2.9e-89,300.6,0.0,4.2e-89,300.1,0.0,GCA_029747605.1
KAJ8523878.1, -, PTHR11139.orig.30.pi, -,1.6e-22,79.2,2.1,1.8e-22,79.0,2.1,GCA_029747605.1
KAJ8558924.1, -, PTHR11139.orig.30.pi, -,2e-20,72.2,0.8,4.3e-12,44.6,0.0,GCA_029747605.1
KAJ8577150.1, -, PTHR11139.orig.30.pi, -,2e-18,65.6,4.1,2.1e-18,65.5,0.0,GCA_029747605.1
KAJ8561577.1, -, PTHR11139.orig.30.pi, -,4.6e-15,54.4,0.0,9.1e-15,53.4,0.0,GCA_029747605.1
KAJ8563868.1, -, PTHR11139.orig.30.pi, -,5e-14,51.0,0.1,1.9e-13,49.0,0.1,GCA_029747605.1
KAJ8574768.1, -, PTHR11139.orig.30.pi, -,2.2e-13,48.8,0.0,2.2e-13,48.8,0.0,GCA_029747605.1
KAJ8559036.1, -, PTHR11139.orig.30.pi, -,7.7e-11,40.4,0.9,3.4e-10,38.3,0.0,GCA_029747605.1
KAJ8550644.1, -, PTHR11139.orig.30.pi, -,1.1e-10,39.8,3.3,1.2e-09,36.5,3.3,GCA_029747605.1
KAJ8574955.1, -, PTHR11139.orig.30.pi, -,2.1e-09,35.6,0.1,3.2e-08,31.7,0.0,GCA_029747605.1
KAJ8554666.1, -, PTHR11139.orig.30.pi, -,2.6e-09,35.4,0.0,4.1e-09,34.7,0.0,GCA_029747605.1
KAJ8577083.1, -, PTHR11139.orig.30.pi, -,8.8e-09,33.6,10.4,1.3e-05,23.1,0.1,GCA_029747605.1
KAJ8576961.1, -, PTHR11139.orig.30.pi, -,1.9e-08,32.5,2.2,7.6e-08,30.5,2.2,GCA_029747605.1
KAJ8571327.1, -, PTHR11139.orig.30.pi, -,9.9e-05,20.1,7.1,0.00021,19.1,7.1,GCA_029747605.1
KAJ8531858.1, -, PTHR11139.orig.30.pi, -,0.0002,19.1,12.3,0.0069,14.0,0.6,GCA_029747605.1
KAJ8561833.1, -, PTHR11139.orig.30.pi, -,0.0032,15.1,5.0,0.0048,14.6,5.0,GCA_029747605.1
KAJ8525123.1, -, PTHR11139.orig.30.pi, -,0.037,11.6,14.4,0.48,7.9,14.4,GCA_029747605.1
KAJ8571859.1, -, PTHR11139.orig.30.pi, -,3.2,5.2,8.0,5.2,4.5,8.0,GCA_029747605.1
