tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAG3133480.1, -, PTHR11139.orig.30.pi, -,0.0,2097.0,13.1,0.0,2095.1,13.1,GCA_016865075.1
KAG3176889.1, -, PTHR11139.orig.30.pi, -,0.0,1502.9,30.2,0.0,1502.6,30.2,GCA_016865075.1
KAG3180167.1, -, PTHR11139.orig.30.pi, -,7.7e-231,770.9,37.8,4e-231,770.0,37.8,GCA_016865075.1
KAG3187833.1, -, PTHR11139.orig.30.pi, -,4.4e-227,758.4,66.4,8e-228,757.8,66.4,GCA_016865075.1
KAG3180168.1, -, PTHR11139.orig.30.pi, -,2.5e-221,739.3,15.8,1e-222,739.0,15.8,GCA_016865075.1
KAG3186561.1, -, PTHR11139.orig.30.pi, -,2.3e-189,633.3,12.5,3e-190,633.3,12.5,GCA_016865075.1
KAG3160492.1, -, PTHR11139.orig.30.pi, -,6.7e-155,518.9,0.0,7e-153,510.9,0.0,GCA_016865075.1
KAG3160493.1, -, PTHR11139.orig.30.pi, -,1e-154,518.3,0.0,8e-153,510.2,0.0,GCA_016865075.1
KAG3176525.1, -, PTHR11139.orig.30.pi, -,1.4e-121,408.4,59.1,8e-120,401.4,59.1,GCA_016865075.1
KAG3181930.1, -, PTHR11139.orig.30.pi, -,5.3e-20,71.4,0.2,5.6e-12,44.8,0.0,GCA_016865075.1
KAG3178297.1, -, PTHR11139.orig.30.pi, -,3.8e-19,68.6,1.8,1.1e-18,67.0,0.0,GCA_016865075.1
KAG3151651.1, -, PTHR11139.orig.30.pi, -,1.1e-16,60.4,0.1,2.7e-16,59.1,0.1,GCA_016865075.1
KAG3136191.1, -, PTHR11139.orig.30.pi, -,5.5e-15,54.7,0.0,1.3e-14,53.5,0.0,GCA_016865075.1
KAG3161057.1, -, PTHR11139.orig.30.pi, -,2.8e-14,52.4,0.0,2.8e-14,52.4,0.0,GCA_016865075.1
KAG3133386.1, -, PTHR11139.orig.30.pi, -,2.3e-13,49.3,0.1,4.7e-13,48.3,0.0,GCA_016865075.1
KAG3138325.1, -, PTHR11139.orig.30.pi, -,6.3e-13,47.9,0.1,6.3e-13,47.9,0.1,GCA_016865075.1
KAG3186826.1, -, PTHR11139.orig.30.pi, -,4e-12,45.3,3.0,5e-12,44.9,0.6,GCA_016865075.1
KAG3185539.1, -, PTHR11139.orig.30.pi, -,2.1e-10,39.5,0.4,4.7e-10,38.4,0.0,GCA_016865075.1
KAG3174278.1, -, PTHR11139.orig.30.pi, -,1.9e-09,36.4,11.7,2.3e-06,26.2,0.1,GCA_016865075.1
KAG3164632.1, -, PTHR11139.orig.30.pi, -,2.1e-09,36.2,0.2,5.1e-09,34.9,0.2,GCA_016865075.1
KAG3186332.1, -, PTHR11139.orig.30.pi, -,5.2e-09,34.9,0.0,7.5e-09,34.4,0.0,GCA_016865075.1
KAG3179405.1, -, PTHR11139.orig.30.pi, -,5.3e-09,34.9,14.6,2.1e-08,32.9,3.3,GCA_016865075.1
KAG3186830.1, -, PTHR11139.orig.30.pi, -,9.3e-09,34.1,1.3,3e-08,32.4,1.3,GCA_016865075.1
KAG3169404.1, -, PTHR11139.orig.30.pi, -,7.2e-05,21.2,8.9,0.00014,20.2,8.9,GCA_016865075.1
KAG3187861.1, -, PTHR11139.orig.30.pi, -,0.00013,20.3,4.6,0.00017,19.9,4.6,GCA_016865075.1
KAG3188022.1, -, PTHR11139.orig.30.pi, -,0.0004,18.7,8.4,0.055,11.6,8.1,GCA_016865075.1
KAG3188146.1, -, PTHR11139.orig.30.pi, -,0.0054,15.0,1.0,0.22,9.6,0.2,GCA_016865075.1
KAG3164631.1, -, PTHR11139.orig.30.pi, -,0.11,10.6,1.1,0.16,10.1,1.1,GCA_016865075.1
