tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAG3152256.1, -, PTHR11139.orig.30.pi, -,0.0,2096.5,13.7,0.0,2094.5,13.7,GCA_016865085.1
KAG3179321.1, -, PTHR11139.orig.30.pi, -,0.0,1503.3,30.4,0.0,1503.0,30.4,GCA_016865085.1
KAG3195500.1, -, PTHR11139.orig.30.pi, -,1.4e-230,770.0,38.9,6e-231,769.1,38.9,GCA_016865085.1
KAG3195499.1, -, PTHR11139.orig.30.pi, -,2.5e-221,739.3,15.8,1e-222,739.0,15.8,GCA_016865085.1
KAG3206964.1, -, PTHR11139.orig.30.pi, -,1.3e-217,726.9,66.1,1e-218,726.3,66.1,GCA_016865085.1
KAG3199700.1, -, PTHR11139.orig.30.pi, -,1.1e-187,627.7,20.7,1e-188,627.7,20.7,GCA_016865085.1
KAG3181509.1, -, PTHR11139.orig.30.pi, -,1.6e-154,517.6,0.0,9e-153,510.8,0.0,GCA_016865085.1
KAG3169235.1, -, PTHR11139.orig.30.pi, -,2.5e-121,407.5,60.7,1e-120,401.2,60.7,GCA_016865085.1
KAG3169236.1, -, PTHR11139.orig.30.pi, -,4.1e-121,406.8,60.4,2e-120,401.1,30.2,GCA_016865085.1
KAG3200699.1, -, PTHR11139.orig.30.pi, -,5.2e-20,71.4,0.2,5.5e-12,44.8,0.0,GCA_016865085.1
KAG3188522.1, -, PTHR11139.orig.30.pi, -,3.8e-19,68.6,1.8,1.1e-18,67.0,0.0,GCA_016865085.1
KAG3176533.1, -, PTHR11139.orig.30.pi, -,1.1e-16,60.4,0.1,2.7e-16,59.1,0.1,GCA_016865085.1
KAG3156351.1, -, PTHR11139.orig.30.pi, -,5.5e-15,54.8,0.0,1.3e-14,53.5,0.0,GCA_016865085.1
KAG3181780.1, -, PTHR11139.orig.30.pi, -,2.8e-14,52.4,0.0,2.8e-14,52.4,0.0,GCA_016865085.1
KAG3152117.1, -, PTHR11139.orig.30.pi, -,2.3e-13,49.3,0.1,4.6e-13,48.3,0.0,GCA_016865085.1
KAG3167424.1, -, PTHR11139.orig.30.pi, -,6.3e-13,47.9,0.1,6.3e-13,47.9,0.1,GCA_016865085.1
KAG3204835.1, -, PTHR11139.orig.30.pi, -,3.9e-12,45.3,3.0,5e-12,44.9,0.6,GCA_016865085.1
KAG3205458.1, -, PTHR11139.orig.30.pi, -,1.6e-10,39.9,0.3,4e-10,38.6,0.0,GCA_016865085.1
KAG3183302.1, -, PTHR11139.orig.30.pi, -,1.9e-09,36.4,11.7,2.3e-06,26.2,0.1,GCA_016865085.1
KAG3181469.1, -, PTHR11139.orig.30.pi, -,2.1e-09,36.2,0.2,5.1e-09,34.9,0.2,GCA_016865085.1
KAG3199668.1, -, PTHR11139.orig.30.pi, -,5.1e-09,34.9,0.0,7.5e-09,34.4,0.0,GCA_016865085.1
KAG3200525.1, -, PTHR11139.orig.30.pi, -,6.2e-09,34.7,14.5,2.1e-08,32.9,3.3,GCA_016865085.1
KAG3204831.1, -, PTHR11139.orig.30.pi, -,9.3e-09,34.1,1.3,2.9e-08,32.4,1.3,GCA_016865085.1
KAG3206955.1, -, PTHR11139.orig.30.pi, -,7.1e-05,21.2,8.9,0.00014,20.2,8.9,GCA_016865085.1
KAG3207064.1, -, PTHR11139.orig.30.pi, -,0.00019,19.8,4.2,0.00026,19.3,4.2,GCA_016865085.1
KAG3202876.1, -, PTHR11139.orig.30.pi, -,0.00039,18.7,8.4,0.055,11.6,8.1,GCA_016865085.1
KAG3203809.1, -, PTHR11139.orig.30.pi, -,0.0054,15.0,1.0,0.22,9.6,0.2,GCA_016865085.1
KAG3181468.1, -, PTHR11139.orig.30.pi, -,0.11,10.6,1.1,0.16,10.1,1.1,GCA_016865085.1
