tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAF4318354.1, -, PTHR11139.orig.30.pi, -,0.0,1639.8,34.6,3e-296,982.7,5.9,GCA_000333075.3
KAF4323262.1, -, PTHR11139.orig.30.pi, -,0.0,1391.7,12.6,0.0,1388.9,12.3,GCA_000333075.3
KAF4325589.1, -, PTHR11139.orig.30.pi, -,2.7e-141,472.5,0.2,4e-142,472.2,0.2,GCA_000333075.3
KAF4320466.1, -, PTHR11139.orig.30.pi, -,1.1e-137,460.5,29.3,4e-138,460.2,29.3,GCA_000333075.3
KAF4316696.1, -, PTHR11139.orig.30.pi, -,4.1e-111,372.4,0.2,4.8e-79,266.0,0.0,GCA_000333075.3
KAF4320465.1, -, PTHR11139.orig.30.pi, -,2e-64,217.5,21.8,2.8e-64,217.0,21.8,GCA_000333075.3
KAF4316327.1, -, PTHR11139.orig.30.pi, -,1.8e-20,71.7,0.6,2.1e-12,44.9,0.0,GCA_000333075.3
KAF4318062.1, -, PTHR11139.orig.30.pi, -,2.5e-19,67.9,0.0,5.3e-19,66.8,0.0,GCA_000333075.3
KAF4316964.1, -, PTHR11139.orig.30.pi, -,4.4e-19,67.1,0.2,1.2e-18,65.6,0.2,GCA_000333075.3
KAF4320649.1, -, PTHR11139.orig.30.pi, -,1.8e-14,51.8,0.9,4.5e-14,50.4,0.3,GCA_000333075.3
KAF4321197.1, -, PTHR11139.orig.30.pi, -,3.5e-13,47.5,0.1,6e-13,46.7,0.1,GCA_000333075.3
KAF4318574.1, -, PTHR11139.orig.30.pi, -,7.5e-13,46.4,0.1,1.2e-12,45.7,0.1,GCA_000333075.3
KAF4319511.1, -, PTHR11139.orig.30.pi, -,1.6e-11,41.9,0.1,2.6e-11,41.2,0.1,GCA_000333075.3
KAF4315966.1, -, PTHR11139.orig.30.pi, -,2.4e-11,41.4,2.3,5e-11,40.3,0.0,GCA_000333075.3
KAF4324397.1, -, PTHR11139.orig.30.pi, -,8.6e-10,36.2,2.9,8.6e-10,36.2,2.9,GCA_000333075.3
KAF4317043.1, -, PTHR11139.orig.30.pi, -,9.5e-10,36.1,0.0,1.4e-09,35.5,0.0,GCA_000333075.3
KAF4324511.1, -, PTHR11139.orig.30.pi, -,1.3e-07,29.0,15.4,2.1e-05,21.7,0.5,GCA_000333075.3
KAF4321073.1, -, PTHR11139.orig.30.pi, -,0.00013,19.0,8.5,0.00026,18.1,8.4,GCA_000333075.3
KAF4320627.1, -, PTHR11139.orig.30.pi, -,0.088,9.7,0.3,0.095,9.5,0.3,GCA_000333075.3
KAF4320620.1, -, PTHR11139.orig.30.pi, -,0.13,9.1,1.3,0.17,8.7,1.3,GCA_000333075.3
KAF4319865.1, -, PTHR11139.orig.30.pi, -,0.19,8.6,15.8,0.24,8.2,14.3,GCA_000333075.3
KAF4315310.1, -, PTHR11139.orig.30.pi, -,0.26,8.1,6.4,0.32,7.8,6.4,GCA_000333075.3
