tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
RHY58145.1, -, PTHR11139.orig.30.pi, -,3.4e-203,678.1,98.0,7e-203,677.1,98.0,GCA_003546585.1
RHY76930.1, -, PTHR11139.orig.30.pi, -,4e-187,624.8,0.1,8e-188,624.6,0.1,GCA_003546585.1
RHY79596.1, -, PTHR11139.orig.30.pi, -,3e-185,618.6,33.6,9e-186,618.2,33.6,GCA_003546585.1
RHY46810.1, -, PTHR11139.orig.30.pi, -,3e-128,429.5,0.0,7e-129,429.2,0.0,GCA_003546585.1
RHY65741.1, -, PTHR11139.orig.30.pi, -,8e-128,428.1,74.3,6e-128,427.1,74.3,GCA_003546585.1
RHY77080.1, -, PTHR11139.orig.30.pi, -,1.7e-90,304.3,91.1,1.7e-90,304.3,91.1,GCA_003546585.1
RHY39809.1, -, PTHR11139.orig.30.pi, -,3.9e-82,276.5,15.1,4.4e-82,276.4,15.1,GCA_003546585.1
RHY75693.1, -, PTHR11139.orig.30.pi, -,2.8e-42,144.3,0.4,3e-42,144.2,0.4,GCA_003546585.1
RHY74457.1, -, PTHR11139.orig.30.pi, -,1.4e-30,105.5,5.2,1.7e-30,105.2,5.2,GCA_003546585.1
RHY73664.1, -, PTHR11139.orig.30.pi, -,1.5e-22,78.9,1.6,3.9e-14,50.9,0.1,GCA_003546585.1
RHY74047.1, -, PTHR11139.orig.30.pi, -,2.2e-20,71.7,0.3,2.2e-20,71.7,0.3,GCA_003546585.1
RHY75672.1, -, PTHR11139.orig.30.pi, -,3.1e-19,67.9,3.3,3.5e-19,67.7,3.3,GCA_003546585.1
RHY40593.1, -, PTHR11139.orig.30.pi, -,6e-17,60.3,0.4,1.5e-16,58.9,0.4,GCA_003546585.1
RHY71268.1, -, PTHR11139.orig.30.pi, -,6.9e-16,56.7,2.2,1.1e-14,52.7,0.0,GCA_003546585.1
RHY39678.1, -, PTHR11139.orig.30.pi, -,1e-14,52.8,0.0,1.2e-14,52.6,0.0,GCA_003546585.1
RHY56272.1, -, PTHR11139.orig.30.pi, -,5.5e-14,50.4,11.6,1.3e-13,49.2,0.8,GCA_003546585.1
RHY75673.1, -, PTHR11139.orig.30.pi, -,4.7e-13,47.3,1.2,5.9e-13,47.0,1.2,GCA_003546585.1
RHY71134.1, -, PTHR11139.orig.30.pi, -,3.8e-12,44.3,0.0,4.1e-12,44.2,0.0,GCA_003546585.1
RHY62824.1, -, PTHR11139.orig.30.pi, -,6.6e-11,40.2,2.9,1.2e-10,39.4,0.4,GCA_003546585.1
RHY39077.1, -, PTHR11139.orig.30.pi, -,1.5e-10,39.0,0.2,5e-10,37.3,0.2,GCA_003546585.1
RHY39078.1, -, PTHR11139.orig.30.pi, -,4.6e-09,34.1,0.2,1.6e-08,32.3,0.1,GCA_003546585.1
RHY63627.1, -, PTHR11139.orig.30.pi, -,1.3e-08,32.6,0.5,2.4e-08,31.7,0.4,GCA_003546585.1
RHY60676.1, -, PTHR11139.orig.30.pi, -,9.9e-08,29.7,0.2,9e-07,26.5,0.2,GCA_003546585.1
RHY49791.1, -, PTHR11139.orig.30.pi, -,6.2e-07,27.0,0.2,6.2e-07,27.0,0.2,GCA_003546585.1
RHY76567.1, -, PTHR11139.orig.30.pi, -,1.6e-06,25.6,0.4,3.1e-06,24.7,0.0,GCA_003546585.1
RHY60086.1, -, PTHR11139.orig.30.pi, -,7.1e-05,20.2,10.3,0.0002,18.7,0.8,GCA_003546585.1
RHY39079.1, -, PTHR11139.orig.30.pi, -,9e-05,19.9,3.0,0.00016,19.1,0.1,GCA_003546585.1
RHY52735.1, -, PTHR11139.orig.30.pi, -,0.0004,17.7,0.4,0.00059,17.2,0.4,GCA_003546585.1
RHY45624.1, -, PTHR11139.orig.30.pi, -,0.0015,15.9,0.2,0.0015,15.9,0.2,GCA_003546585.1
RHY61297.1, -, PTHR11139.orig.30.pi, -,0.0062,13.8,2.7,0.0075,13.5,2.7,GCA_003546585.1
RHY48735.1, -, PTHR11139.orig.30.pi, -,0.015,12.5,0.8,0.015,12.5,0.8,GCA_003546585.1
RHY62384.1, -, PTHR11139.orig.30.pi, -,0.22,8.7,0.1,0.33,8.0,0.1,GCA_003546585.1
