tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
TYZ66502.1, -, PTHR11139.orig.30.pi, -,0.0,1828.8,10.7,0.0,1827.2,10.7,GCA_008271595.1
TYZ64094.1, -, PTHR11139.orig.30.pi, -,0.0,1350.9,0.4,0.0,1183.4,18.8,GCA_008271595.1
TYZ62549.1, -, PTHR11139.orig.30.pi, -,1.4e-231,772.2,55.6,4e-232,771.4,55.6,GCA_008271595.1
TYZ57617.1, -, PTHR11139.orig.30.pi, -,1.7e-160,536.4,81.7,2e-128,426.5,80.8,GCA_008271595.1
TYZ62641.1, -, PTHR11139.orig.30.pi, -,5.9e-140,468.2,58.6,9e-141,468.2,58.6,GCA_008271595.1
TYZ58136.1, -, PTHR11139.orig.30.pi, -,1.5e-116,390.6,51.4,1.6e-84,284.3,56.7,GCA_008271595.1
TYZ65129.1, -, PTHR11139.orig.30.pi, -,4.7e-109,365.7,59.4,7e-110,365.7,59.4,GCA_008271595.1
TYZ66662.1, -, PTHR11139.orig.30.pi, -,5.2e-15,53.7,0.3,5.2e-15,53.7,0.3,GCA_008271595.1
TYZ64387.1, -, PTHR11139.orig.30.pi, -,5.1e-12,43.8,13.2,2.5e-11,41.5,1.9,GCA_008271595.1
TYZ61557.1, -, PTHR11139.orig.30.pi, -,1.7e-10,38.7,0.1,5.6e-10,37.0,0.1,GCA_008271595.1
TYZ61928.1, -, PTHR11139.orig.30.pi, -,1.8e-07,28.6,0.1,3.5e-07,27.7,0.1,GCA_008271595.1
TYZ62730.1, -, PTHR11139.orig.30.pi, -,4.4e-07,27.4,53.2,0.0004,17.6,0.2,GCA_008271595.1
TYZ69132.1, -, PTHR11139.orig.30.pi, -,3.7e-06,24.3,1.6,4.6e-06,24.0,0.2,GCA_008271595.1
TYZ59773.1, -, PTHR11139.orig.30.pi, -,0.00014,19.1,5.9,0.0002,18.6,5.9,GCA_008271595.1
TYZ63566.1, -, PTHR11139.orig.30.pi, -,0.00031,18.0,12.2,0.00061,17.0,12.0,GCA_008271595.1
TYZ63295.1, -, PTHR11139.orig.30.pi, -,0.00089,16.4,13.2,0.03,11.4,3.5,GCA_008271595.1
TYZ59756.1, -, PTHR11139.orig.30.pi, -,0.13,9.2,2.9,0.19,8.7,2.8,GCA_008271595.1
