tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
DAZ93803.1, -, PTHR11139.orig.30.pi, -,0.0,1475.0,20.3,0.0,1474.7,20.3,GCA_027925865.1
DAZ97029.1, -, PTHR11139.orig.30.pi, -,1.2e-302,1007.9,12.6,5e-303,1007.6,12.6,GCA_027925865.1
DAZ92720.1, -, PTHR11139.orig.30.pi, -,4.4e-254,846.8,2.3,1e-255,846.4,2.3,GCA_027925865.1
DBA03530.1, -, PTHR11139.orig.30.pi, -,6.5e-233,776.6,44.6,3e-232,771.5,44.6,GCA_027925865.1
DBA02805.1, -, PTHR11139.orig.30.pi, -,3.4e-192,641.5,49.2,7e-193,640.2,49.2,GCA_027925865.1
DBA02933.1, -, PTHR11139.orig.30.pi, -,7.9e-186,620.4,29.5,7e-135,449.5,15.0,GCA_027925865.1
DAZ97522.1, -, PTHR11139.orig.30.pi, -,2.2e-152,509.5,45.5,1e-152,504.1,45.5,GCA_027925865.1
DBA01137.1, -, PTHR11139.orig.30.pi, -,5.2e-23,80.2,0.0,8.2e-23,79.6,0.0,GCA_027925865.1
DAZ96005.1, -, PTHR11139.orig.30.pi, -,7.8e-23,79.7,1.1,7.8e-23,79.7,1.1,GCA_027925865.1
DBA04048.1, -, PTHR11139.orig.30.pi, -,1.6e-19,68.7,2.0,4.5e-19,67.2,0.0,GCA_027925865.1
DBA04605.1, -, PTHR11139.orig.30.pi, -,3.3e-18,64.3,3.4,1.1e-17,62.5,1.8,GCA_027925865.1
DAZ96065.1, -, PTHR11139.orig.30.pi, -,7.1e-17,59.9,0.1,1.6e-16,58.7,0.1,GCA_027925865.1
DBA02906.1, -, PTHR11139.orig.30.pi, -,1.3e-12,45.7,3.0,7.9e-12,43.1,0.3,GCA_027925865.1
DAZ96947.1, -, PTHR11139.orig.30.pi, -,2.1e-11,41.7,0.2,6.9e-11,40.0,0.2,GCA_027925865.1
DAZ95754.1, -, PTHR11139.orig.30.pi, -,3.5e-11,41.0,10.8,5.9e-11,40.3,1.6,GCA_027925865.1
DAZ96267.1, -, PTHR11139.orig.30.pi, -,4.4e-11,40.7,0.3,1.1e-10,39.3,0.3,GCA_027925865.1
DBA02985.1, -, PTHR11139.orig.30.pi, -,1.7e-10,38.8,0.1,1.7e-10,38.8,0.1,GCA_027925865.1
DAZ95523.1, -, PTHR11139.orig.30.pi, -,1.3e-09,35.8,7.0,1.3e-09,35.8,7.0,GCA_027925865.1
DAZ99453.1, -, PTHR11139.orig.30.pi, -,4.2e-09,34.1,1.2,1.6e-08,32.2,0.2,GCA_027925865.1
DBA02707.1, -, PTHR11139.orig.30.pi, -,1.1e-08,32.7,0.1,2.3e-08,31.7,0.1,GCA_027925865.1
DBA03663.1, -, PTHR11139.orig.30.pi, -,5.7e-08,30.3,1.8,5.7e-08,30.3,1.8,GCA_027925865.1
DAZ97933.1, -, PTHR11139.orig.30.pi, -,0.00035,17.8,6.0,0.00085,16.5,6.0,GCA_027925865.1
DAZ98395.1, -, PTHR11139.orig.30.pi, -,0.0087,13.1,11.1,0.0072,13.4,9.2,GCA_027925865.1
DAZ95900.1, -, PTHR11139.orig.30.pi, -,0.02,12.0,12.2,0.044,10.8,11.8,GCA_027925865.1
