tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAK1741406.1, -, PTHR11139.orig.30.pi, -,0.0,1232.8,19.0,0.0,1232.1,19.0,GCA_030871285.1
KAK1740062.1, -, PTHR11139.orig.30.pi, -,9.6e-148,494.5,1.4,6e-149,494.5,1.4,GCA_030871285.1
KAK1741030.1, -, PTHR11139.orig.30.pi, -,2e-31,108.5,8.2,2.5e-31,108.2,8.2,GCA_030871285.1
KAK1742827.1, -, PTHR11139.orig.30.pi, -,2.4e-22,78.4,0.2,5.9e-22,77.1,0.2,GCA_030871285.1
KAK1740482.1, -, PTHR11139.orig.30.pi, -,1.2e-15,56.2,0.0,2.1e-15,55.4,0.0,GCA_030871285.1
KAK1740050.1, -, PTHR11139.orig.30.pi, -,8.7e-15,53.4,0.6,1.2e-14,52.9,0.0,GCA_030871285.1
KAK1748235.1, -, PTHR11139.orig.30.pi, -,1e-11,43.1,0.0,2e-11,42.2,0.0,GCA_030871285.1
KAK1745160.1, -, PTHR11139.orig.30.pi, -,1.2e-08,33.0,0.1,6.1e-08,30.7,0.0,GCA_030871285.1
KAK1736089.1, -, PTHR11139.orig.30.pi, -,1.7e-07,29.1,0.7,1.6e-05,22.6,0.7,GCA_030871285.1
KAK1742486.1, -, PTHR11139.orig.30.pi, -,3.5e-07,28.1,1.2,2.2e-05,22.2,1.2,GCA_030871285.1
KAK1747793.1, -, PTHR11139.orig.30.pi, -,9.7e-07,26.7,1.9,9.1e-05,20.1,3.3,GCA_030871285.1
KAK1745817.1, -, PTHR11139.orig.30.pi, -,0.0022,15.5,0.0,0.0026,15.3,0.0,GCA_030871285.1
KAK1746061.1, -, PTHR11139.orig.30.pi, -,0.24,8.8,7.0,1.4,6.2,6.3,GCA_030871285.1
KAK1747414.1, -, PTHR11139.orig.30.pi, -,0.39,8.1,4.9,2.5,5.4,2.9,GCA_030871285.1
