tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
EJK68029.1, -, PTHR11139.orig.30.pi, -,0.0,1044.5,10.2,0.0,1042.2,10.2,GCA_000296195.2
EJK47785.1, -, PTHR11139.orig.30.pi, -,8.5e-139,465.8,7.1,4e-135,451.8,0.0,GCA_000296195.2
EJK73702.1, -, PTHR11139.orig.30.pi, -,3.9e-138,463.6,13.7,8e-139,462.8,13.7,GCA_000296195.2
EJK46389.1, -, PTHR11139.orig.30.pi, -,1.3e-108,365.6,54.9,1e-109,364.4,55.0,GCA_000296195.2
EJK68028.1, -, PTHR11139.orig.30.pi, -,1.2e-19,70.5,0.1,1.2e-19,70.5,0.1,GCA_000296195.2
EJK53563.1, -, PTHR11139.orig.30.pi, -,1.9e-19,69.8,0.1,3.3e-19,69.0,0.1,GCA_000296195.2
EJK77097.1, -, PTHR11139.orig.30.pi, -,6.3e-19,68.1,0.4,8.9e-19,67.6,0.4,GCA_000296195.2
EJK67865.1, -, PTHR11139.orig.30.pi, -,2.3e-17,62.9,0.5,3.5e-08,32.5,0.1,GCA_000296195.2
EJK76121.1, -, PTHR11139.orig.30.pi, -,8.9e-11,41.1,0.0,1.3e-10,40.5,0.0,GCA_000296195.2
EJK51752.1, -, PTHR11139.orig.30.pi, -,2.2e-10,39.7,2.2,3.6e-10,39.0,0.2,GCA_000296195.2
EJK49980.1, -, PTHR11139.orig.30.pi, -,8.5e-09,34.5,0.5,0.00033,19.3,0.0,GCA_000296195.2
EJK49994.1, -, PTHR11139.orig.30.pi, -,0.00059,18.4,0.0,0.0034,15.9,0.0,GCA_000296195.2
EJK71272.1, -, PTHR11139.orig.30.pi, -,0.1,11.0,0.0,0.15,10.5,0.0,GCA_000296195.2
EJK47410.1, -, PTHR11139.orig.30.pi, -,0.13,10.6,0.0,0.16,10.3,0.0,GCA_000296195.2
EJK47555.1, -, PTHR11139.orig.30.pi, -,0.39,9.1,4.2,0.82,8.0,4.2,GCA_000296195.2
