tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
ORM40318.1, -, PTHR19842.orig.30.pi, -,1.2e-44,150.0,1.1,2.1e-22,76.9,0.0,GCA_002095265.1
ORM40199.1, -, PTHR19842.orig.30.pi, -,2.5e-39,132.5,3.6,6.1e-22,75.4,0.6,GCA_002095265.1
ORM40642.1, -, PTHR19842.orig.30.pi, -,1.2e-37,127.0,2.2,4.3e-14,49.6,0.1,GCA_002095265.1
ORM41575.1, -, PTHR19842.orig.30.pi, -,7.8e-37,124.3,0.1,1.9e-15,54.0,0.0,GCA_002095265.1
ORM41601.1, -, PTHR19842.orig.30.pi, -,7.8e-37,124.3,0.1,1.9e-15,54.0,0.0,GCA_002095265.1
ORM41516.1, -, PTHR19842.orig.30.pi, -,2.9e-34,115.9,3.1,1.3e-10,38.2,0.0,GCA_002095265.1
ORM40712.1, -, PTHR19842.orig.30.pi, -,4.4e-31,105.4,7.8,7e-15,52.2,0.1,GCA_002095265.1
ORM40922.1, -, PTHR19842.orig.30.pi, -,4.9e-29,98.7,3.1,3.3e-14,49.9,1.7,GCA_002095265.1
ORM41032.1, -, PTHR19842.orig.30.pi, -,4.9e-29,98.7,3.1,3.3e-14,49.9,1.7,GCA_002095265.1
ORM42182.1, -, PTHR19842.orig.30.pi, -,2.2e-27,93.2,0.4,6.6e-18,62.1,0.1,GCA_002095265.1
ORM40797.1, -, PTHR19842.orig.30.pi, -,3.6e-27,92.6,0.0,5.1e-18,62.5,0.0,GCA_002095265.1
ORM39768.1, -, PTHR19842.orig.30.pi, -,4.6e-26,88.9,4.3,7.6e-18,61.9,1.2,GCA_002095265.1
ORM40270.1, -, PTHR19842.orig.30.pi, -,8.7e-25,84.7,0.0,2.2e-14,50.5,0.0,GCA_002095265.1
ORM41771.1, -, PTHR19842.orig.30.pi, -,3.3e-24,82.8,7.5,1.9e-15,54.0,0.1,GCA_002095265.1
ORM40919.1, -, PTHR19842.orig.30.pi, -,2.4e-22,76.7,3.0,3e-15,53.4,0.5,GCA_002095265.1
ORM40956.1, -, PTHR19842.orig.30.pi, -,2.4e-22,76.7,3.0,3e-15,53.4,0.5,GCA_002095265.1
ORM39642.1, -, PTHR19842.orig.30.pi, -,1.1e-21,74.5,0.5,2.7e-15,53.5,0.3,GCA_002095265.1
ORM42282.1, -, PTHR19842.orig.30.pi, -,1.4e-21,74.2,0.0,1.2e-19,67.8,0.0,GCA_002095265.1
ORM42247.1, -, PTHR19842.orig.30.pi, -,2e-20,70.4,4.0,3.1e-14,50.1,0.4,GCA_002095265.1
ORM39550.1, -, PTHR19842.orig.30.pi, -,2.1e-19,67.0,0.0,1.9e-13,47.4,0.0,GCA_002095265.1
ORM39518.1, -, PTHR19842.orig.30.pi, -,7.2e-18,62.0,0.0,3.5e-16,56.5,0.0,GCA_002095265.1
ORM39616.1, -, PTHR19842.orig.30.pi, -,1.6e-16,57.5,0.4,1.2e-06,25.2,0.0,GCA_002095265.1
ORM40923.1, -, PTHR19842.orig.30.pi, -,3.5e-16,56.4,0.0,7.6e-10,35.6,0.0,GCA_002095265.1
ORM41031.1, -, PTHR19842.orig.30.pi, -,3.5e-16,56.4,0.0,7.6e-10,35.6,0.0,GCA_002095265.1
ORM39973.1, -, PTHR19842.orig.30.pi, -,3.8e-16,56.3,0.0,2.1e-13,47.3,0.0,GCA_002095265.1
ORM41960.1, -, PTHR19842.orig.30.pi, -,5.9e-16,55.7,0.0,1.9e-08,31.0,0.0,GCA_002095265.1
ORM39515.1, -, PTHR19842.orig.30.pi, -,3.3e-15,53.2,0.0,5.6e-08,29.5,0.0,GCA_002095265.1
ORM40663.1, -, PTHR19842.orig.30.pi, -,8.8e-15,51.8,0.0,7.1e-10,35.7,0.0,GCA_002095265.1
ORM39834.1, -, PTHR19842.orig.30.pi, -,1.8e-14,50.8,4.3,1.8e-07,27.8,0.7,GCA_002095265.1
ORM39728.1, -, PTHR19842.orig.30.pi, -,2.1e-14,50.6,0.0,6.3e-06,22.7,0.0,GCA_002095265.1
ORM39662.1, -, PTHR19842.orig.30.pi, -,3.2e-13,46.7,0.2,1.4e-11,41.3,0.2,GCA_002095265.1
ORM40916.1, -, PTHR19842.orig.30.pi, -,3.5e-13,46.6,0.0,3.5e-12,43.3,0.0,GCA_002095265.1
ORM41034.1, -, PTHR19842.orig.30.pi, -,3.5e-13,46.6,0.0,3.5e-12,43.3,0.0,GCA_002095265.1
ORM41049.1, -, PTHR19842.orig.30.pi, -,5.5e-12,42.7,0.0,3.2e-07,27.0,0.0,GCA_002095265.1
ORM39941.1, -, PTHR19842.orig.30.pi, -,1.1e-11,41.6,5.6,8.6e-09,32.1,2.2,GCA_002095265.1
ORM40384.1, -, PTHR19842.orig.30.pi, -,1.4e-11,41.3,0.0,3.6e-11,39.9,0.0,GCA_002095265.1
ORM41048.1, -, PTHR19842.orig.30.pi, -,4.7e-11,39.6,0.7,0.00014,18.3,0.0,GCA_002095265.1
ORM41528.1, -, PTHR19842.orig.30.pi, -,9.9e-11,38.5,0.0,3.1e-09,33.6,0.0,GCA_002095265.1
ORM39704.1, -, PTHR19842.orig.30.pi, -,1.3e-10,38.2,0.2,2.4e-05,20.8,0.0,GCA_002095265.1
ORM40295.1, -, PTHR19842.orig.30.pi, -,6.8e-10,35.8,0.0,2.3e-08,30.7,0.1,GCA_002095265.1
ORM42349.1, -, PTHR19842.orig.30.pi, -,8.3e-10,35.5,0.0,2e-08,30.9,0.0,GCA_002095265.1
ORM41895.1, -, PTHR19842.orig.30.pi, -,1.9e-09,34.3,1.6,9.9e-06,22.1,1.2,GCA_002095265.1
ORM40544.1, -, PTHR19842.orig.30.pi, -,5.7e-09,32.7,0.0,4.8e-06,23.1,0.0,GCA_002095265.1
ORM40010.1, -, PTHR19842.orig.30.pi, -,7.1e-09,32.4,0.1,1.2e-06,25.1,0.0,GCA_002095265.1
ORM41188.1, -, PTHR19842.orig.30.pi, -,2.9e-08,30.4,0.0,1.2e-07,28.4,0.0,GCA_002095265.1
ORM40177.1, -, PTHR19842.orig.30.pi, -,1.3e-07,28.2,0.0,1.6e-07,28.0,0.0,GCA_002095265.1
ORM41440.1, -, PTHR19842.orig.30.pi, -,2.7e-07,27.2,0.0,0.02,11.3,0.0,GCA_002095265.1
ORM39839.1, -, PTHR19842.orig.30.pi, -,2.8e-07,27.2,1.1,0.0024,14.3,0.2,GCA_002095265.1
