tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7464557.1, -, PTHR19842.orig.30.pi, -,2.8e-54,185.2,0.0,2.9e-18,66.9,0.0,GCA_905231925.1
CAE7690004.1, -, PTHR19842.orig.30.pi, -,2.4e-51,175.6,0.0,4.8e-30,105.6,0.0,GCA_905231925.1
CAE7884287.1, -, PTHR19842.orig.30.pi, -,6.3e-48,164.4,7.1,5.6e-18,65.9,0.6,GCA_905231925.1
CAE7543862.1, -, PTHR19842.orig.30.pi, -,6.4e-48,164.3,1.8,2.4e-17,63.8,0.0,GCA_905231925.1
CAE7182387.1, -, PTHR19842.orig.30.pi, -,5.9e-47,161.2,0.0,2.5e-35,122.9,0.0,GCA_905231925.1
CAE7693466.1, -, PTHR19842.orig.30.pi, -,6.5e-44,151.2,3.9,1.1e-21,78.2,0.8,GCA_905231925.1
CAE7705340.1, -, PTHR19842.orig.30.pi, -,3.7e-43,148.7,3.0,7.2e-14,52.4,0.0,GCA_905231925.1
CAE7395957.1, -, PTHR19842.orig.30.pi, -,6.5e-43,147.9,12.3,2.5e-10,40.8,4.9,GCA_905231925.1
CAE7222980.1, -, PTHR19842.orig.30.pi, -,8.3e-42,144.3,4.9,1.2e-18,68.1,0.5,GCA_905231925.1
CAE7554294.1, -, PTHR19842.orig.30.pi, -,1.4e-40,140.2,6.2,3.7e-20,73.1,0.1,GCA_905231925.1
CAE7859852.1, -, PTHR19842.orig.30.pi, -,6.4e-39,134.8,4.7,6.7e-13,49.3,0.3,GCA_905231925.1
CAE7898579.1, -, PTHR19842.orig.30.pi, -,1.6e-38,133.5,0.0,1.8e-14,54.4,0.0,GCA_905231925.1
CAE7737772.1, -, PTHR19842.orig.30.pi, -,2.3e-38,132.9,2.6,1.6e-13,51.3,0.1,GCA_905231925.1
CAE7208890.1, -, PTHR19842.orig.30.pi, -,4e-38,132.2,0.0,1.5e-21,77.7,0.0,GCA_905231925.1
CAE7226327.1, -, PTHR19842.orig.30.pi, -,4.6e-38,132.0,4.2,4.1e-18,66.4,0.0,GCA_905231925.1
CAE7452122.1, -, PTHR19842.orig.30.pi, -,3.2e-36,125.9,1.6,3.8e-16,59.9,0.1,GCA_905231925.1
CAE7835811.1, -, PTHR19842.orig.30.pi, -,6.8e-36,124.8,5.7,8.6e-14,52.2,0.0,GCA_905231925.1
CAE7855235.1, -, PTHR19842.orig.30.pi, -,1.4e-35,123.7,9.6,4.7e-12,46.5,0.5,GCA_905231925.1
CAE7832100.1, -, PTHR19842.orig.30.pi, -,3.1e-35,122.6,0.8,5.5e-14,52.8,0.1,GCA_905231925.1
CAE7202971.1, -, PTHR19842.orig.30.pi, -,7.4e-35,121.4,0.6,1.8e-15,57.7,0.0,GCA_905231925.1
CAE7820338.1, -, PTHR19842.orig.30.pi, -,2.9e-34,119.5,1.2,4.4e-23,82.7,0.1,GCA_905231925.1
