tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
ETW27929.1, -, PTHR19842.orig.30.pi, -,1.8e-38,130.6,18.3,3.7e-18,63.8,0.2,GCA_000521155.1
ETW31068.1, -, PTHR19842.orig.30.pi, -,2.2e-36,123.8,8.5,7.6e-17,59.5,1.3,GCA_000521155.1
ETW28066.1, -, PTHR19842.orig.30.pi, -,1.9e-32,110.8,4.4,9.7e-19,65.7,1.9,GCA_000521155.1
ETW26907.1, -, PTHR19842.orig.30.pi, -,5e-29,99.5,17.7,3.7e-17,60.6,1.9,GCA_000521155.1
ETW31248.1, -, PTHR19842.orig.30.pi, -,9e-28,95.4,9.8,3.1e-10,37.8,2.8,GCA_000521155.1
ETW31116.1, -, PTHR19842.orig.30.pi, -,9.5e-26,88.8,1.6,5.8e-15,53.3,0.1,GCA_000521155.1
ETW28175.1, -, PTHR19842.orig.30.pi, -,7.6e-24,82.5,0.2,1.9e-23,81.2,0.2,GCA_000521155.1
ETW30952.1, -, PTHR19842.orig.30.pi, -,4.9e-23,79.9,2.0,1.7e-18,65.0,5.8,GCA_000521155.1
ETW31975.1, -, PTHR19842.orig.30.pi, -,3.4e-22,77.1,6.2,8.5e-13,46.2,0.8,GCA_000521155.1
ETW30056.1, -, PTHR19842.orig.30.pi, -,8.6e-22,75.8,4.3,3.2e-15,54.2,2.8,GCA_000521155.1
ETW29683.1, -, PTHR19842.orig.30.pi, -,2.1e-21,74.5,1.0,6.4e-11,40.0,0.1,GCA_000521155.1
ETW32415.1, -, PTHR19842.orig.30.pi, -,7.6e-21,72.7,18.0,1.2e-11,42.5,0.1,GCA_000521155.1
ETW28553.1, -, PTHR19842.orig.30.pi, -,1.5e-20,71.7,13.4,4.9e-18,63.4,12.8,GCA_000521155.1
ETW29434.1, -, PTHR19842.orig.30.pi, -,1.2e-19,68.7,21.4,3.1e-17,60.8,20.8,GCA_000521155.1
ETW29068.1, -, PTHR19842.orig.30.pi, -,1.8e-17,61.5,0.0,5.1e-09,33.8,0.0,GCA_000521155.1
ETW32170.1, -, PTHR19842.orig.30.pi, -,2.4e-17,61.1,3.9,3.4e-09,34.4,1.3,GCA_000521155.1
