tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
SCP04784.1, -, PTHR19842.orig.30.pi, -,5.5e-41,139.0,8.9,5.3e-19,66.8,0.1,GCA_900090035.2
SCA48545.1, -, PTHR19842.orig.30.pi, -,1.5e-35,121.2,8.9,1e-17,62.6,0.7,GCA_900090035.2
SCQ16555.1, -, PTHR19842.orig.30.pi, -,1.9e-33,114.3,3.9,1.6e-19,68.5,0.9,GCA_900090035.2
SCP05802.1, -, PTHR19842.orig.30.pi, -,6.6e-33,112.5,0.8,6.2e-10,37.0,0.0,GCA_900090035.2
SCP04358.1, -, PTHR19842.orig.30.pi, -,1.2e-31,108.4,3.3,2.6e-16,58.0,1.2,GCA_900090035.2
SCA48583.1, -, PTHR19842.orig.30.pi, -,4e-26,90.2,3.4,3.1e-08,31.4,0.0,GCA_900090035.2
SCQ16754.1, -, PTHR19842.orig.30.pi, -,2.2e-25,87.8,8.1,1e-15,56.0,2.0,GCA_900090035.2
SCQ16047.1, -, PTHR19842.orig.30.pi, -,2.5e-25,87.6,0.7,2.2e-17,61.5,0.6,GCA_900090035.2
SCD22436.1, -, PTHR19842.orig.30.pi, -,2.6e-25,87.5,1.7,4.3e-12,44.1,0.3,GCA_900090035.2
SCP04301.1, -, PTHR19842.orig.30.pi, -,7.1e-25,86.1,1.1,1.2e-09,36.1,0.0,GCA_900090035.2
SCQ17015.1, -, PTHR19842.orig.30.pi, -,9.6e-25,85.7,2.8,2.1e-17,61.5,2.7,GCA_900090035.2
SCP05334.1, -, PTHR19842.orig.30.pi, -,4.6e-24,83.4,12.2,3.8e-21,73.9,7.8,GCA_900090035.2
SCP04121.1, -, PTHR19842.orig.30.pi, -,3.2e-22,77.4,10.9,8.3e-15,53.0,7.6,GCA_900090035.2
SCP05194.1, -, PTHR19842.orig.30.pi, -,6.3e-22,76.4,14.5,3.2e-07,28.1,0.0,GCA_900090035.2
SCA48200.1, -, PTHR19842.orig.30.pi, -,1.3e-21,75.3,0.1,3.7e-16,57.4,0.0,GCA_900090035.2
SCA48387.1, -, PTHR19842.orig.30.pi, -,2.5e-21,74.5,1.6,4.1e-11,40.9,0.2,GCA_900090035.2
SCQ16479.1, -, PTHR19842.orig.30.pi, -,7e-21,73.0,7.6,6.2e-15,53.4,2.3,GCA_900090035.2
SCQ17212.1, -, PTHR19842.orig.30.pi, -,1.8e-20,71.6,2.5,2.1e-11,41.9,0.1,GCA_900090035.2
SCA48652.1, -, PTHR19842.orig.30.pi, -,6.1e-20,69.9,2.7,3.6e-11,41.1,2.3,GCA_900090035.2
SCP03895.1, -, PTHR19842.orig.30.pi, -,8.2e-20,69.5,9.2,6.8e-09,33.6,0.1,GCA_900090035.2
SBT83610.1, -, PTHR19842.orig.30.pi, -,1.6e-19,68.5,0.1,6.3e-12,43.6,0.0,GCA_900090035.2
SCP05847.1, -, PTHR19842.orig.30.pi, -,1.8e-19,68.3,0.1,2.2e-12,45.1,0.0,GCA_900090035.2
SCP05287.1, -, PTHR19842.orig.30.pi, -,8.1e-19,66.2,6.6,1.3e-12,45.8,2.1,GCA_900090035.2
SCP06021.1, -, PTHR19842.orig.30.pi, -,1.2e-18,65.6,17.4,1e-13,49.4,8.7,GCA_900090035.2
SCP04541.1, -, PTHR19842.orig.30.pi, -,3.5e-17,60.8,0.4,1.2e-06,26.2,0.0,GCA_900090035.2
SCQ16207.1, -, PTHR19842.orig.30.pi, -,1.5e-15,55.4,4.1,3.8e-08,31.1,0.1,GCA_900090035.2
SCP03965.1, -, PTHR19842.orig.30.pi, -,2.6e-15,54.7,10.3,3.3e-08,31.3,2.3,GCA_900090035.2
SCP05468.1, -, PTHR19842.orig.30.pi, -,3.1e-15,54.4,0.0,1.5e-07,29.1,0.0,GCA_900090035.2
SCP05466.1, -, PTHR19842.orig.30.pi, -,6.1e-15,53.5,2.0,2.2e-14,51.6,2.1,GCA_900090035.2
SCP04491.1, -, PTHR19842.orig.30.pi, -,1.4e-14,52.3,0.4,4.7e-10,37.4,0.1,GCA_900090035.2
SCQ17187.1, -, PTHR19842.orig.30.pi, -,2.8e-14,51.3,1.6,8.8e-10,36.5,0.1,GCA_900090035.2
SCP03834.1, -, PTHR19842.orig.30.pi, -,8.1e-14,49.8,0.2,9.3e-12,43.0,0.3,GCA_900090035.2
SCP05063.1, -, PTHR19842.orig.30.pi, -,2.4e-13,48.2,7.3,8.3e-07,26.7,1.2,GCA_900090035.2
SCP04380.1, -, PTHR19842.orig.30.pi, -,3e-13,47.9,5.6,4.1e-10,37.6,3.0,GCA_900090035.2
SCP05182.1, -, PTHR19842.orig.30.pi, -,3.9e-13,47.5,0.0,4.8e-06,24.2,0.0,GCA_900090035.2
SCQ17119.1, -, PTHR19842.orig.30.pi, -,6.5e-13,46.8,19.7,1.7e-08,32.3,14.3,GCA_900090035.2
SCP06098.1, -, PTHR19842.orig.30.pi, -,1.1e-12,46.0,10.9,5.8e-09,33.8,6.9,GCA_900090035.2
SCQ16410.1, -, PTHR19842.orig.30.pi, -,3.8e-12,44.3,0.7,1.7e-06,25.7,0.0,GCA_900090035.2
SCQ16044.1, -, PTHR19842.orig.30.pi, -,4.4e-12,44.1,8.0,1.5e-06,25.9,4.5,GCA_900090035.2
SCQ17079.1, -, PTHR19842.orig.30.pi, -,9e-12,43.0,17.2,2.7e-08,31.6,17.0,GCA_900090035.2
SCA48424.1, -, PTHR19842.orig.30.pi, -,1.7e-11,42.1,0.0,7.7e-05,20.3,0.2,GCA_900090035.2
SCQ16943.1, -, PTHR19842.orig.30.pi, -,2.9e-11,41.4,6.7,2.9e-08,31.5,0.3,GCA_900090035.2
SCP05253.1, -, PTHR19842.orig.30.pi, -,2.9e-11,41.4,0.1,4.4e-11,40.8,0.1,GCA_900090035.2
