tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
VWU48488.1, -, PTHR19842.orig.30.pi, -,2.6e-42,143.1,11.5,1.6e-20,71.5,3.9,GCA_902459845.2
VWU48692.1, -, PTHR19842.orig.30.pi, -,6.7e-35,118.7,10.2,1.1e-17,62.2,0.8,GCA_902459845.2
VWU48842.1, -, PTHR19842.orig.30.pi, -,1e-33,114.8,10.0,2.8e-11,41.1,0.8,GCA_902459845.2
VWU51654.1, -, PTHR19842.orig.30.pi, -,7.3e-29,98.9,10.6,3.9e-15,53.8,1.4,GCA_902459845.2
VWU51207.1, -, PTHR19842.orig.30.pi, -,5.7e-28,96.0,7.5,1e-12,45.8,0.1,GCA_902459845.2
VWU48305.1, -, PTHR19842.orig.30.pi, -,1.2e-27,94.9,2.1,2.3e-11,41.4,0.0,GCA_902459845.2
VWU48720.1, -, PTHR19842.orig.30.pi, -,1.9e-27,94.2,2.6,2.1e-13,48.1,1.9,GCA_902459845.2
VWU48801.1, -, PTHR19842.orig.30.pi, -,1.9e-27,94.2,2.6,2.1e-13,48.1,1.9,GCA_902459845.2
VWU50501.1, -, PTHR19842.orig.30.pi, -,9.9e-27,91.9,6.6,2.6e-07,28.1,0.2,GCA_902459845.2
VWU52211.1, -, PTHR19842.orig.30.pi, -,1.8e-26,91.1,0.1,2.6e-26,90.5,0.1,GCA_902459845.2
VWU52167.1, -, PTHR19842.orig.30.pi, -,1.9e-26,90.9,6.1,4.6e-15,53.5,3.5,GCA_902459845.2
VWU49685.1, -, PTHR19842.orig.30.pi, -,9.4e-23,78.8,0.0,5e-18,63.3,1.7,GCA_902459845.2
VWU48978.1, -, PTHR19842.orig.30.pi, -,6.1e-22,76.1,19.8,5.9e-20,69.6,17.2,GCA_902459845.2
VWU48609.1, -, PTHR19842.orig.30.pi, -,1.5e-21,74.9,7.3,6.1e-14,49.9,0.7,GCA_902459845.2
VWU52401.1, -, PTHR19842.orig.30.pi, -,5.1e-21,73.1,16.3,7.1e-20,69.4,16.2,GCA_902459845.2
VWU51941.1, -, PTHR19842.orig.30.pi, -,9.5e-19,65.7,2.5,1.5e-11,42.0,0.1,GCA_902459845.2
VWU50809.1, -, PTHR19842.orig.30.pi, -,1.3e-18,65.2,0.8,8.5e-10,36.2,0.1,GCA_902459845.2
VWU52512.1, -, PTHR19842.orig.30.pi, -,1.1e-17,62.2,35.2,1.5e-15,55.1,17.2,GCA_902459845.2
VWU48117.1, -, PTHR19842.orig.30.pi, -,2.4e-17,61.0,29.8,6.4e-09,33.4,0.8,GCA_902459845.2
VWU50153.1, -, PTHR19842.orig.30.pi, -,1.4e-16,58.5,11.3,9.2e-09,32.8,0.7,GCA_902459845.2
VWU52688.1, -, PTHR19842.orig.30.pi, -,1.9e-16,58.1,0.9,6e-06,23.6,1.0,GCA_902459845.2
VWU49627.1, -, PTHR19842.orig.30.pi, -,2.4e-16,57.8,11.4,1.2e-08,32.5,0.2,GCA_902459845.2
VWU52805.1, -, PTHR19842.orig.30.pi, -,4e-16,57.0,32.1,7.4e-11,39.7,0.9,GCA_902459845.2
VWU48639.1, -, PTHR19842.orig.30.pi, -,6e-16,56.5,0.6,4.6e-11,40.4,0.1,GCA_902459845.2
VWU48596.1, -, PTHR19842.orig.30.pi, -,7.8e-16,56.1,21.6,1.7e-09,35.3,12.2,GCA_902459845.2
VWU52874.1, -, PTHR19842.orig.30.pi, -,7.8e-15,52.8,1.2,3.8e-09,34.1,0.5,GCA_902459845.2
VWU48129.1, -, PTHR19842.orig.30.pi, -,1.3e-14,52.1,0.7,4.9e-07,27.2,0.4,GCA_902459845.2
VWU50170.1, -, PTHR19842.orig.30.pi, -,1.4e-14,52.0,14.7,6.5e-06,23.5,0.3,GCA_902459845.2
VWU51271.1, -, PTHR19842.orig.30.pi, -,1.4e-14,51.9,13.0,3.3e-09,34.3,5.9,GCA_902459845.2
VWU49414.1, -, PTHR19842.orig.30.pi, -,9.3e-14,49.3,1.7,1.1e-07,29.3,0.0,GCA_902459845.2
VWU48715.1, -, PTHR19842.orig.30.pi, -,1.2e-13,48.9,14.2,5.5e-12,43.4,1.2,GCA_902459845.2
VWU52436.1, -, PTHR19842.orig.30.pi, -,2.3e-13,48.0,18.8,1.5e-11,42.0,0.5,GCA_902459845.2
VWU48912.1, -, PTHR19842.orig.30.pi, -,3.3e-13,47.5,0.0,9.7e-06,22.9,0.0,GCA_902459845.2
