tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
EZG56790.1, -, PTHR19842.orig.30.pi, -,5.4e-42,142.3,0.6,1e-10,39.5,0.0,GCA_000223845.4
EZG43691.1, -, PTHR19842.orig.30.pi, -,4.3e-36,122.9,1.5,9.3e-21,72.5,0.0,GCA_000223845.4
EZG55342.1, -, PTHR19842.orig.30.pi, -,3.4e-33,113.4,2.1,1.4e-12,45.7,0.1,GCA_000223845.4
EZG78823.1, -, PTHR19842.orig.30.pi, -,7.9e-33,112.2,0.0,2.5e-18,64.6,0.0,GCA_000223845.4
EZG67374.1, -, PTHR19842.orig.30.pi, -,1.5e-32,111.2,2.1,6.2e-14,50.1,0.1,GCA_000223845.4
EZG83323.1, -, PTHR19842.orig.30.pi, -,2e-28,97.7,1.8,6.7e-14,50.0,0.3,GCA_000223845.4
EZG78432.1, -, PTHR19842.orig.30.pi, -,7.4e-27,92.6,0.3,1.6e-11,42.2,0.0,GCA_000223845.4
EZG44378.1, -, PTHR19842.orig.30.pi, -,5.1e-26,89.8,0.2,3.3e-13,47.7,0.0,GCA_000223845.4
EZG43143.1, -, PTHR19842.orig.30.pi, -,1.9e-25,87.9,0.0,8.4e-20,69.4,0.0,GCA_000223845.4
EZG44829.1, -, PTHR19842.orig.30.pi, -,2.6e-23,80.9,0.0,7.6e-17,59.7,0.1,GCA_000223845.4
EZG65627.1, -, PTHR19842.orig.30.pi, -,2.9e-22,77.5,0.6,1.2e-10,39.3,0.0,GCA_000223845.4
EZG55933.1, -, PTHR19842.orig.30.pi, -,1.5e-21,75.1,0.7,4.9e-19,66.9,0.6,GCA_000223845.4
EZG83896.1, -, PTHR19842.orig.30.pi, -,7.3e-21,72.9,0.3,1.1e-06,26.3,0.0,GCA_000223845.4
EZG44547.1, -, PTHR19842.orig.30.pi, -,1e-18,65.8,0.0,4.9e-18,63.6,0.0,GCA_000223845.4
EZG45100.1, -, PTHR19842.orig.30.pi, -,6e-17,60.0,0.0,2.9e-16,57.8,0.0,GCA_000223845.4
EZG89687.1, -, PTHR19842.orig.30.pi, -,2.9e-16,57.7,0.0,3.7e-16,57.4,0.0,GCA_000223845.4
EZG57259.1, -, PTHR19842.orig.30.pi, -,3.7e-16,57.4,0.1,3.5e-15,54.2,0.0,GCA_000223845.4
EZG56720.1, -, PTHR19842.orig.30.pi, -,6.1e-16,56.7,1.0,7.4e-08,30.1,0.0,GCA_000223845.4
EZG43168.1, -, PTHR19842.orig.30.pi, -,1e-15,56.0,0.0,6.3e-13,46.8,0.0,GCA_000223845.4
EZG46957.1, -, PTHR19842.orig.30.pi, -,5.9e-15,53.4,0.0,2e-13,48.4,0.0,GCA_000223845.4
EZG56047.1, -, PTHR19842.orig.30.pi, -,2.5e-14,51.4,0.2,2.8e-10,38.1,0.1,GCA_000223845.4
EZG46946.1, -, PTHR19842.orig.30.pi, -,4.5e-14,50.5,0.0,1.5e-06,25.8,0.0,GCA_000223845.4
EZG56794.1, -, PTHR19842.orig.30.pi, -,4.9e-14,50.4,0.0,2.9e-12,44.6,0.0,GCA_000223845.4
EZG79400.1, -, PTHR19842.orig.30.pi, -,5.2e-14,50.3,8.5,7.2e-10,36.7,2.6,GCA_000223845.4
EZG44857.1, -, PTHR19842.orig.30.pi, -,2.7e-13,48.0,0.5,4.1e-11,40.8,0.0,GCA_000223845.4
EZG83905.1, -, PTHR19842.orig.30.pi, -,1.4e-12,45.6,0.0,4e-11,40.8,0.0,GCA_000223845.4
EZG56006.1, -, PTHR19842.orig.30.pi, -,5e-12,43.8,0.0,9.7e-07,26.5,0.0,GCA_000223845.4
EZG46151.1, -, PTHR19842.orig.30.pi, -,6.1e-11,40.3,0.0,9.9e-05,19.9,0.0,GCA_000223845.4
EZG78733.1, -, PTHR19842.orig.30.pi, -,8.6e-11,39.8,0.1,4.6e-10,37.4,0.1,GCA_000223845.4
EZG72975.1, -, PTHR19842.orig.30.pi, -,9.2e-11,39.7,0.2,2.3e-08,31.8,0.1,GCA_000223845.4
EZG57849.1, -, PTHR19842.orig.30.pi, -,1e-09,36.2,0.0,1.6e-07,29.1,0.0,GCA_000223845.4
EZG67243.1, -, PTHR19842.orig.30.pi, -,1.8e-09,35.4,0.0,5.7e-09,33.8,0.0,GCA_000223845.4
EZG83079.1, -, PTHR19842.orig.30.pi, -,3.5e-09,34.5,0.0,3.8e-09,34.4,0.0,GCA_000223845.4
EZG67411.1, -, PTHR19842.orig.30.pi, -,5.8e-09,33.8,0.4,1.6e-05,22.5,0.3,GCA_000223845.4
EZG43169.1, -, PTHR19842.orig.30.pi, -,3.6e-08,31.1,0.3,2.4e-07,28.5,0.3,GCA_000223845.4
EZG43899.1, -, PTHR19842.orig.30.pi, -,2.3e-07,28.5,0.1,4.9e-07,27.4,0.2,GCA_000223845.4
EZG43417.1, -, PTHR19842.orig.30.pi, -,2.4e-07,28.4,0.0,1.2e-06,26.2,0.1,GCA_000223845.4
EZG70680.1, -, PTHR19842.orig.30.pi, -,2e-06,25.4,0.0,4.9e-06,24.1,0.0,GCA_000223845.4
EZG56154.1, -, PTHR19842.orig.30.pi, -,2.1e-06,25.4,0.0,4.6e-06,24.2,0.0,GCA_000223845.4
EZG43462.1, -, PTHR19842.orig.30.pi, -,6.1e-06,23.8,0.0,1.1e-05,22.9,0.0,GCA_000223845.4
EZG67409.1, -, PTHR19842.orig.30.pi, -,7.3e-06,23.6,0.0,0.0012,16.3,0.0,GCA_000223845.4
EZG46951.1, -, PTHR19842.orig.30.pi, -,9e-06,23.3,0.0,0.0011,16.4,0.0,GCA_000223845.4
