tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
SCO72943.1, -, PTHR19842.orig.30.pi, -,1e-42,144.6,4.7,3.7e-19,67.2,0.0,GCA_900093535.1
SCO73245.1, -, PTHR19842.orig.30.pi, -,1.7e-34,117.6,6.1,5.5e-21,73.3,1.6,GCA_900093535.1
SCO74435.1, -, PTHR19842.orig.30.pi, -,1.8e-33,114.3,0.0,1.5e-08,32.3,0.0,GCA_900093535.1
SCO71232.1, -, PTHR19842.orig.30.pi, -,6.9e-33,112.4,9.4,1.2e-17,62.3,1.0,GCA_900093535.1
SCO72485.1, -, PTHR19842.orig.30.pi, -,5.9e-32,109.3,2.4,8.9e-17,59.4,1.1,GCA_900093535.1
SCO72425.1, -, PTHR19842.orig.30.pi, -,2.3e-26,90.9,1.9,9e-13,46.3,0.0,GCA_900093535.1
SCO73788.1, -, PTHR19842.orig.30.pi, -,1.3e-25,88.4,0.9,5.2e-10,37.2,1.0,GCA_900093535.1
SCO73958.1, -, PTHR19842.orig.30.pi, -,2.1e-25,87.8,1.3,7.2e-21,72.9,0.1,GCA_900093535.1
SCO75189.1, -, PTHR19842.orig.30.pi, -,5.6e-25,86.4,2.6,8.1e-15,53.0,0.1,GCA_900093535.1
SCO70524.1, -, PTHR19842.orig.30.pi, -,1.4e-24,85.1,0.0,4.5e-12,43.9,0.0,GCA_900093535.1
SCO71635.1, -, PTHR19842.orig.30.pi, -,5.8e-23,79.7,4.5,1.7e-18,65.0,0.4,GCA_900093535.1
SCO71271.1, -, PTHR19842.orig.30.pi, -,4.1e-22,77.0,2.3,3.4e-08,31.2,0.5,GCA_900093535.1
SCO70588.1, -, PTHR19842.orig.30.pi, -,4.9e-22,76.7,0.0,7.1e-22,76.2,0.0,GCA_900093535.1
SCO75449.1, -, PTHR19842.orig.30.pi, -,8.9e-22,75.8,3.6,3.9e-18,63.9,3.2,GCA_900093535.1
SCO71813.1, -, PTHR19842.orig.30.pi, -,4.1e-21,73.6,2.0,9.2e-18,62.7,0.6,GCA_900093535.1
SCO70813.1, -, PTHR19842.orig.30.pi, -,5.6e-21,73.2,0.3,3.1e-12,44.5,0.3,GCA_900093535.1
SCO72276.1, -, PTHR19842.orig.30.pi, -,7.7e-21,72.8,3.4,3.4e-20,70.7,1.6,GCA_900093535.1
SCO75650.1, -, PTHR19842.orig.30.pi, -,2.7e-20,71.0,1.9,2.6e-12,44.7,0.1,GCA_900093535.1
SCO70513.1, -, PTHR19842.orig.30.pi, -,5.2e-18,63.5,10.5,6.6e-08,30.3,2.9,GCA_900093535.1
SCO74749.1, -, PTHR19842.orig.30.pi, -,2.3e-17,61.3,0.4,5.3e-13,47.0,0.0,GCA_900093535.1
SCO74096.1, -, PTHR19842.orig.30.pi, -,2.7e-17,61.1,0.0,3.7e-09,34.4,0.0,GCA_900093535.1
SCO74671.1, -, PTHR19842.orig.30.pi, -,2.8e-17,61.1,24.6,3.6e-07,27.8,2.1,GCA_900093535.1
SCO71976.1, -, PTHR19842.orig.30.pi, -,3.5e-17,60.7,0.7,4.8e-08,30.7,0.0,GCA_900093535.1
SCO72700.1, -, PTHR19842.orig.30.pi, -,3.8e-17,60.6,0.0,3.1e-09,34.6,0.0,GCA_900093535.1
SCO73165.1, -, PTHR19842.orig.30.pi, -,1.2e-16,59.0,3.9,3.5e-14,50.9,1.3,GCA_900093535.1
SCO73910.1, -, PTHR19842.orig.30.pi, -,2.2e-16,58.1,2.6,3.2e-09,34.6,1.6,GCA_900093535.1
SCO74480.1, -, PTHR19842.orig.30.pi, -,6.1e-16,56.7,0.0,3.1e-09,34.6,0.0,GCA_900093535.1
SCO70851.1, -, PTHR19842.orig.30.pi, -,7e-16,56.5,0.1,2.6e-12,44.7,0.3,GCA_900093535.1
SCO71574.1, -, PTHR19842.orig.30.pi, -,1.7e-15,55.2,0.0,6e-15,53.4,0.0,GCA_900093535.1
