tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KNC36898.1, -, PTHR19842.orig.30.pi, -,1.8e-29,100.2,0.0,6e-13,45.9,0.1,GCA_000186025.2
KNC36231.1, -, PTHR19842.orig.30.pi, -,1.3e-25,87.5,10.7,4.4e-10,36.5,0.0,GCA_000186025.2
KNC35765.1, -, PTHR19842.orig.30.pi, -,3.6e-25,86.0,20.2,5.5e-19,65.7,4.6,GCA_000186025.2
KNC36234.1, -, PTHR19842.orig.30.pi, -,4e-23,79.3,3.0,3.4e-15,53.2,2.1,GCA_000186025.2
KNC37763.1, -, PTHR19842.orig.30.pi, -,4.2e-21,72.7,19.0,2.3e-18,63.7,19.0,GCA_000186025.2
KNC35826.1, -, PTHR19842.orig.30.pi, -,6.2e-20,68.8,3.2,3.6e-12,43.3,0.6,GCA_000186025.2
KNC35982.1, -, PTHR19842.orig.30.pi, -,2.1e-17,60.5,12.2,5.1e-11,39.5,1.5,GCA_000186025.2
KNC37729.1, -, PTHR19842.orig.30.pi, -,3.7e-13,46.6,0.1,1e-06,25.4,0.1,GCA_000186025.2
KNC37085.1, -, PTHR19842.orig.30.pi, -,2.1e-12,44.1,0.2,2.7e-12,43.7,0.2,GCA_000186025.2
KNC36161.1, -, PTHR19842.orig.30.pi, -,2.5e-12,43.8,14.4,8.8e-07,25.6,1.9,GCA_000186025.2
KNC37258.1, -, PTHR19842.orig.30.pi, -,1.6e-11,41.2,0.1,2e-11,40.8,0.1,GCA_000186025.2
KNC36948.1, -, PTHR19842.orig.30.pi, -,8.7e-11,38.8,0.4,5.7e-09,32.8,0.4,GCA_000186025.2
KNC35582.1, -, PTHR19842.orig.30.pi, -,9.6e-11,38.6,11.4,4.6e-07,26.5,9.7,GCA_000186025.2
KNC37723.1, -, PTHR19842.orig.30.pi, -,3.7e-10,36.7,0.0,0.00032,17.2,0.0,GCA_000186025.2
KNC37508.1, -, PTHR19842.orig.30.pi, -,4.1e-07,26.7,0.0,0.0012,15.3,0.0,GCA_000186025.2
KNC38111.1, -, PTHR19842.orig.30.pi, -,4.4e-07,26.6,1.5,6.5e-07,26.0,1.4,GCA_000186025.2
KNC37831.1, -, PTHR19842.orig.30.pi, -,6.5e-07,26.1,0.0,1.2e-06,25.2,0.0,GCA_000186025.2
KNC36743.1, -, PTHR19842.orig.30.pi, -,1.5e-06,24.9,0.0,5.6e-05,19.7,0.0,GCA_000186025.2
KNC37988.1, -, PTHR19842.orig.30.pi, -,7.5e-06,22.5,4.8,7.5e-06,22.5,4.8,GCA_000186025.2
KNC35564.1, -, PTHR19842.orig.30.pi, -,1.2e-05,21.8,0.1,0.015,11.7,0.0,GCA_000186025.2
KNC38020.1, -, PTHR19842.orig.30.pi, -,0.00053,16.5,0.0,0.00053,16.5,0.0,GCA_000186025.2
KNC38158.1, -, PTHR19842.orig.30.pi, -,0.00082,15.9,4.7,0.001,15.5,4.7,GCA_000186025.2
KNC37866.1, -, PTHR19842.orig.30.pi, -,0.0011,15.5,7.0,0.0037,13.7,6.3,GCA_000186025.2
KNC36300.1, -, PTHR19842.orig.30.pi, -,3.0,4.2,17.5,16.0,1.8,16.5,GCA_000186025.2
