tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAD2092277.1, -, PTHR19842.orig.30.pi, -,1e-35,121.4,13.8,4.7e-18,63.4,0.2,GCA_903994205.1
CAD2088819.1, -, PTHR19842.orig.30.pi, -,7.6e-35,118.5,9.7,1.4e-17,61.8,1.5,GCA_903994205.1
CAD2094839.1, -, PTHR19842.orig.30.pi, -,2.4e-34,116.9,3.2,3.4e-12,44.1,0.1,GCA_903994205.1
CAD2100082.1, -, PTHR19842.orig.30.pi, -,7.1e-31,105.5,1.8,1.1e-08,32.5,0.0,GCA_903994205.1
CAD2085947.1, -, PTHR19842.orig.30.pi, -,7.4e-31,105.4,3.5,7.6e-16,56.1,1.0,GCA_903994205.1
CAD2098793.1, -, PTHR19842.orig.30.pi, -,4.7e-29,99.5,0.1,1.1e-08,32.6,0.3,GCA_903994205.1
CAD2088932.1, -, PTHR19842.orig.30.pi, -,6.8e-26,89.1,3.2,1.2e-17,62.0,0.1,GCA_903994205.1
CAD2103882.1, -, PTHR19842.orig.30.pi, -,1e-25,88.5,4.8,1.9e-15,54.8,0.5,GCA_903994205.1
CAD2083685.1, -, PTHR19842.orig.30.pi, -,5.8e-25,86.1,4.2,6.8e-11,39.8,1.1,GCA_903994205.1
CAD2086102.1, -, PTHR19842.orig.30.pi, -,8.2e-25,85.6,3.8,5.7e-11,40.1,0.0,GCA_903994205.1
CAD2084448.1, -, PTHR19842.orig.30.pi, -,6.3e-24,82.7,0.1,1e-23,81.9,0.1,GCA_903994205.1
CAD2098168.1, -, PTHR19842.orig.30.pi, -,6.9e-23,79.2,10.5,6e-11,40.0,1.2,GCA_903994205.1
CAD2086280.1, -, PTHR19842.orig.30.pi, -,8.9e-22,75.6,0.0,8.6e-17,59.2,0.4,GCA_903994205.1
CAD2102181.1, -, PTHR19842.orig.30.pi, -,2.7e-21,74.0,18.3,2.1e-19,67.8,16.0,GCA_903994205.1
CAD2087002.1, -, PTHR19842.orig.30.pi, -,2.9e-21,73.9,12.2,1.4e-16,58.5,12.1,GCA_903994205.1
CAD2104957.1, -, PTHR19842.orig.30.pi, -,8.3e-21,72.4,5.1,1.5e-15,55.1,3.5,GCA_903994205.1
CAD2089972.1, -, PTHR19842.orig.30.pi, -,2.7e-20,70.7,0.6,3.1e-10,37.7,0.1,GCA_903994205.1
CAD2098754.1, -, PTHR19842.orig.30.pi, -,1.3e-18,65.2,8.0,3.6e-11,40.7,0.5,GCA_903994205.1
CAD2099896.1, -, PTHR19842.orig.30.pi, -,7.2e-18,62.7,0.0,1.3e-09,35.6,0.0,GCA_903994205.1
CAD2105765.1, -, PTHR19842.orig.30.pi, -,1e-17,62.2,6.1,2.6e-11,41.2,0.6,GCA_903994205.1
CAD2101564.1, -, PTHR19842.orig.30.pi, -,1.8e-17,61.4,0.0,3.2e-07,27.8,0.0,GCA_903994205.1
CAD2090270.1, -, PTHR19842.orig.30.pi, -,5.1e-17,60.0,11.8,3.6e-10,37.4,1.0,GCA_903994205.1
CAD2091565.1, -, PTHR19842.orig.30.pi, -,5.5e-17,59.8,4.3,5.3e-08,30.3,0.8,GCA_903994205.1
CAD2086816.1, -, PTHR19842.orig.30.pi, -,4.2e-15,53.7,1.6,1.9e-11,41.7,0.1,GCA_903994205.1
CAD2091426.1, -, PTHR19842.orig.30.pi, -,9.8e-15,52.4,3.7,9e-10,36.1,1.0,GCA_903994205.1
CAD2088068.1, -, PTHR19842.orig.30.pi, -,1.9e-14,51.5,0.0,2.4e-05,21.6,0.0,GCA_903994205.1
CAD2099011.1, -, PTHR19842.orig.30.pi, -,4e-14,50.4,13.5,5.7e-10,36.8,12.6,GCA_903994205.1
CAD2083716.1, -, PTHR19842.orig.30.pi, -,6.4e-14,49.8,4.7,7.6e-14,49.5,3.1,GCA_903994205.1
CAD2087871.1, -, PTHR19842.orig.30.pi, -,1.3e-13,48.8,36.4,4.4e-10,37.1,30.9,GCA_903994205.1
CAD2105668.1, -, PTHR19842.orig.30.pi, -,1.6e-13,48.5,1.1,1e-09,36.0,2.4,GCA_903994205.1
CAD2105455.1, -, PTHR19842.orig.30.pi, -,2.1e-13,48.1,14.1,4.2e-09,33.9,7.1,GCA_903994205.1
