tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAJ1606466.1, -, PTHR19842.orig.30.pi, -,2.7e-45,152.4,4.7,1.3e-21,74.5,0.0,GCA_027243975.1
KAJ1612455.1, -, PTHR19842.orig.30.pi, -,7.7e-43,144.3,0.3,9.7e-17,58.6,0.0,GCA_027243975.1
KAJ1615353.1, -, PTHR19842.orig.30.pi, -,9.5e-41,137.5,7.8,4.8e-17,59.6,1.3,GCA_027243975.1
KAJ1614480.1, -, PTHR19842.orig.30.pi, -,1.5e-36,123.7,0.2,2.7e-18,63.7,0.1,GCA_027243975.1
KAJ1609420.1, -, PTHR19842.orig.30.pi, -,7.4e-35,118.1,7.0,5.9e-13,46.1,0.1,GCA_027243975.1
KAJ1605093.1, -, PTHR19842.orig.30.pi, -,4.2e-33,112.3,7.8,1.2e-12,45.2,0.2,GCA_027243975.1
KAJ1607568.1, -, PTHR19842.orig.30.pi, -,1.1e-31,107.6,5.6,8.1e-15,52.2,0.6,GCA_027243975.1
KAJ1611327.1, -, PTHR19842.orig.30.pi, -,3.1e-31,106.2,4.1,8.5e-19,65.3,0.1,GCA_027243975.1
KAJ1608907.1, -, PTHR19842.orig.30.pi, -,8.9e-28,94.8,0.6,8.3e-22,75.2,0.1,GCA_027243975.1
KAJ1614335.1, -, PTHR19842.orig.30.pi, -,6.5e-25,85.4,4.4,8.2e-14,48.9,0.6,GCA_027243975.1
KAJ1615357.1, -, PTHR19842.orig.30.pi, -,4.4e-24,82.7,0.0,1.3e-13,48.3,0.0,GCA_027243975.1
KAJ1608805.1, -, PTHR19842.orig.30.pi, -,1.7e-23,80.8,3.4,1.3e-07,28.6,0.1,GCA_027243975.1
KAJ1606800.1, -, PTHR19842.orig.30.pi, -,6.5e-23,78.9,0.1,6.1e-14,49.4,0.0,GCA_027243975.1
KAJ1612950.1, -, PTHR19842.orig.30.pi, -,2.2e-22,77.1,0.0,3.8e-13,46.7,0.0,GCA_027243975.1
KAJ1606560.1, -, PTHR19842.orig.30.pi, -,1.1e-21,74.8,13.1,2.2e-07,27.8,0.2,GCA_027243975.1
KAJ1610562.1, -, PTHR19842.orig.30.pi, -,1.2e-21,74.7,6.5,1.5e-17,61.2,3.8,GCA_027243975.1
KAJ1614110.1, -, PTHR19842.orig.30.pi, -,1.4e-20,71.2,0.8,4.1e-12,43.4,0.1,GCA_027243975.1
KAJ1611320.1, -, PTHR19842.orig.30.pi, -,1.4e-20,71.2,8.5,2.4e-17,60.5,2.7,GCA_027243975.1
KAJ1610196.1, -, PTHR19842.orig.30.pi, -,4.4e-20,69.5,5.1,9.5e-19,65.2,4.3,GCA_027243975.1
