SRR11362742.sra.309186	CEM03489.1	48.1	27	14	0	82	2	347	373	1.5e-04	31.2
SRR11362742.sra.312186	CEM03489.1	48.1	27	14	0	82	2	347	373	1.5e-04	31.2
SRR11362742.sra.334539	CEM03489.1	48.1	27	14	0	109	29	347	373	1.5e-04	31.2
SRR11362742.sra.1049725	CEM03489.1	48.1	27	14	0	88	8	347	373	1.9e-04	30.8
SRR11362742.sra.1184860	EER16646.1	54.8	31	14	0	2	94	677	707	4.6e-06	36.2
SRR11362742.sra.1286832	CEM03489.1	48.1	27	14	0	150	70	347	373	4.3e-04	29.6
SRR11362742.sra.1309648	CEM03489.1	48.1	27	14	0	118	38	347	373	1.9e-04	30.8
SRR11362742.sra.1372995	CEM03489.1	48.1	27	14	0	107	27	347	373	1.5e-04	31.2
SRR11362742.sra.1640844	CEM03489.1	48.1	27	14	0	134	54	347	373	2.5e-04	30.4
SRR11362742.sra.1801750	CEM03489.1	48.1	27	14	0	99	19	347	373	1.5e-04	31.2
SRR11362742.sra.2248572	CEM03489.1	48.1	27	14	0	91	11	347	373	1.9e-04	30.8
SRR11362742.sra.2710954	EER16646.1	51.4	35	17	0	45	149	665	699	4.6e-06	36.2
SRR11362742.sra.2817470	CEM03489.1	48.1	27	14	0	133	53	347	373	2.5e-04	30.4
SRR11362742.sra.2859964	CEM03489.1	48.1	27	14	0	119	39	347	373	1.9e-04	30.8
SRR11362742.sra.2872607	CEM03489.1	42.3	26	15	0	8	85	3104	3129	5.6e-04	29.3
SRR11362742.sra.3336014	CEM03489.1	48.1	27	14	0	90	10	347	373	1.1e-04	31.6
SRR11362742.sra.3552167	CEM03489.1	48.1	27	14	0	102	22	347	373	1.5e-04	31.2
SRR11362742.sra.3838455	CEM03489.1	48.1	27	14	0	105	25	347	373	1.5e-04	31.2
SRR11362742.sra.5684588	CEM03489.1	48.1	27	14	0	150	70	347	373	4.3e-04	29.6
SRR11362742.sra.5782570	CEM03489.1	48.1	27	14	0	86	6	347	373	1.9e-04	30.8
SRR11362742.sra.6058024	EER16646.1	50.0	32	16	0	51	146	665	696	5.0e-05	32.7
SRR11362742.sra.6364509	CEM03489.1	48.1	27	14	0	143	63	347	373	2.5e-04	30.4
SRR11362742.sra.6806820	CEM03489.1	48.1	27	14	0	93	13	347	373	1.5e-04	31.2
SRR11362742.sra.7227603	CEM03489.1	48.1	27	14	0	88	8	347	373	1.9e-04	30.8
SRR11362742.sra.7975006	EER16646.1	51.2	43	21	0	11	139	665	707	2.9e-08	43.5
SRR11362742.sra.7975100	EER16646.1	51.2	43	21	0	11	139	665	707	2.9e-08	43.5
SRR11362742.sra.8352285	CEM03489.1	62.5	16	6	0	97	144	2784	2799	9.5e-04	28.5
SRR11362742.sra.8357296	KAF4652602.1	44.0	25	14	0	149	75	58	82	4.3e-04	29.6
SRR11362742.sra.8748495	CEM03489.1	46.4	28	14	1	42	125	3107	3133	5.0e-05	32.7
SRR11362742.sra.9192814	CEM03489.1	48.1	27	14	0	84	4	347	373	1.9e-04	30.8
SRR11362742.sra.9571144	CEM03489.1	48.1	27	14	0	119	39	347	373	1.9e-04	30.8
SRR11362742.sra.9802747	CEM03489.1	51.9	27	13	0	118	38	347	373	6.6e-05	32.3
SRR11362742.sra.9802856	CEM03489.1	48.1	27	14	0	118	38	347	373	1.9e-04	30.8
SRR11362742.sra.10942274	EER16646.1	48.8	43	22	0	22	150	665	707	3.2e-07	40.0
SRR11362742.sra.11393058	CEM03489.1	48.1	27	14	0	107	27	347	373	1.5e-04	31.2
SRR11362742.sra.11675035	EER16646.1	50.0	34	17	0	48	149	665	698	6.0e-06	35.8
SRR11362742.sra.11874952	EER16646.1	52.1	48	17	2	10	150	145	187	1.7e-08	44.3
SRR11362742.sra.11875084	EER16646.1	52.1	48	17	2	10	150	145	187	1.7e-08	44.3
SRR11362742.sra.11875249	EER16646.1	52.1	48	17	2	10	150	145	187	1.7e-08	44.3
