SRR13644898.sra.33859	EER16646.1	39.0	41	25	0	148	26	300	340	1.9e-07	40.8
SRR13644898.sra.608072	EER16646.1	64.9	37	12	1	110	3	156	192	2.8e-11	53.5
SRR13644898.sra.819126	EER16646.1	54.9	51	16	2	1	150	148	192	2.1e-11	53.9
SRR13644898.sra.1508332	EER16646.1	60.5	38	14	1	113	3	156	193	3.1e-10	50.1
SRR13644898.sra.1719975	EER16646.1	48.9	47	18	1	145	5	133	173	5.8e-09	45.8
SRR13644898.sra.2977181	CEM03489.1	36.1	36	23	0	42	149	143	178	1.5e-04	31.2
SRR13644898.sra.3110390	EER16646.1	65.8	38	12	1	114	4	156	193	7.3e-12	55.5
SRR13644898.sra.3928792	EER16646.1	48.9	47	18	1	143	3	133	173	5.8e-09	45.8
SRR13644898.sra.3999764	EER16646.1	51.1	47	17	1	4	144	141	181	1.2e-09	48.1
SRR13644898.sra.4581138	EER16646.1	55.6	54	19	2	150	4	159	212	6.1e-11	52.4
SRR13644898.sra.4589767	EER16646.1	48.9	47	18	1	143	3	133	173	5.8e-09	45.8
SRR13644898.sra.4989291	EER16646.1	60.5	38	14	1	37	147	156	193	9.8e-09	45.1
SRR13644898.sra.5154522	EER16646.1	45.8	48	20	1	3	146	129	170	2.2e-08	43.9
SRR13644898.sra.5277778	EER16646.1	46.0	50	21	1	2	151	129	172	7.5e-09	45.4
SRR13644898.sra.5278259	EER16646.1	46.0	50	21	1	2	151	129	172	7.5e-09	45.4
SRR13644898.sra.5635838	EER16646.1	64.9	37	12	1	111	4	156	192	2.8e-11	53.5
SRR13644898.sra.5635938	EER16646.1	64.9	37	12	1	111	4	156	192	2.8e-11	53.5
SRR13644898.sra.5815900	EER16646.1	37.8	45	27	1	1	132	315	359	5.6e-04	29.3
SRR13644898.sra.6040364	EER16646.1	66.7	36	11	1	150	46	158	193	8.0e-11	52.0
SRR13644898.sra.6040801	EER16646.1	66.7	36	11	1	150	46	158	193	8.0e-11	52.0
SRR13644898.sra.6040865	EER16646.1	66.7	36	11	1	150	46	158	193	8.0e-11	52.0
