DRR049554.sra.127572	EGZ24229.1	50.0	30	15	0	101	12	69	98	1.1e-06	39.7
DRR049554.sra.127572	ETI50279.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	ETK90153.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	ETL43563.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	ETL96737.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	ETM49887.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	ETO79061.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	ETP20044.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	ETP48004.1	50.0	30	15	0	101	12	255	284	1.1e-06	39.7
DRR049554.sra.127572	CCI39969.1	50.0	30	15	0	101	12	248	277	1.1e-06	39.7
DRR049554.sra.127572	CEG46546.1	50.0	30	15	0	101	12	236	265	1.1e-06	39.7
DRR049554.sra.127572	RLM95373.1	50.0	30	15	0	101	12	245	274	1.1e-06	39.7
DRR049554.sra.127572	RLN82112.1	50.0	30	15	0	101	12	245	274	1.1e-06	39.7
DRR049554.sra.127572	TDH65527.1	50.0	30	15	0	101	12	257	286	1.1e-06	39.7
DRR049554.sra.127572	KAE8907541.1	50.0	30	15	0	101	12	258	287	1.1e-06	39.7
DRR049554.sra.127572	KAE9356134.1	50.0	30	15	0	101	12	261	290	1.1e-06	39.7
DRR049554.sra.127572	KAF4130166.1	50.0	30	15	0	101	12	256	285	1.1e-06	39.7
DRR049554.sra.127572	KAF4323422.1	50.0	30	15	0	101	12	245	274	1.1e-06	39.7
DRR049554.sra.127572	KAG2528466.1	50.0	30	15	0	101	12	245	274	1.1e-06	39.7
DRR049554.sra.127572	KAG2530060.1	50.0	30	15	0	101	12	245	274	1.1e-06	39.7
DRR049554.sra.127572	KAG3120945.1	50.0	30	15	0	101	12	256	285	1.1e-06	39.7
DRR049554.sra.127572	KAG4242123.1	50.0	30	15	0	101	12	256	285	1.1e-06	39.7
DRR049554.sra.127572	KAG6622494.1	50.0	30	15	0	101	12	254	283	1.1e-06	39.7
DRR049554.sra.127572	KAG6969212.1	50.0	30	15	0	101	12	256	285	1.1e-06	39.7
DRR049554.sra.127572	KAG7401100.1	50.0	30	15	0	101	12	253	282	1.1e-06	39.7
DRR049554.sra.1841214	DBA01184.1	55.2	29	13	0	89	3	452	480	2.3e-07	42.0
DRR049554.sra.1841214	TMW63624.1	55.2	29	13	0	89	3	433	461	2.9e-07	41.6
DRR049554.sra.1841214	EGZ24229.1	51.7	29	14	0	89	3	262	290	5.0e-07	40.8
DRR049554.sra.1841214	ETI50279.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	ETK90153.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	ETL43563.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	ETL96737.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	ETM49887.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	ETO79061.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	ETP20044.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	ETP48004.1	51.7	29	14	0	89	3	448	476	5.0e-07	40.8
DRR049554.sra.1841214	OWZ21542.1	51.7	29	14	0	89	3	444	472	5.0e-07	40.8
DRR049554.sra.1841214	RLM95373.1	51.7	29	14	0	89	3	440	468	5.0e-07	40.8
DRR049554.sra.1841214	RLN82112.1	51.7	29	14	0	89	3	440	468	5.0e-07	40.8
DRR049554.sra.1841214	TDH65527.1	51.7	29	14	0	89	3	450	478	5.0e-07	40.8
DRR049554.sra.1841214	KAE8907541.1	51.7	29	14	0	89	3	451	479	5.0e-07	40.8
DRR049554.sra.1841214	KAE9356134.1	51.7	29	14	0	89	3	454	482	5.0e-07	40.8
DRR049554.sra.1841214	KAF4130166.1	51.7	29	14	0	89	3	449	477	5.0e-07	40.8
DRR049554.sra.1841214	KAF4323422.1	51.7	29	14	0	89	3	440	468	5.0e-07	40.8
DRR049554.sra.1841214	KAG1703728.1	51.7	29	14	0	89	3	447	475	5.0e-07	40.8
DRR049554.sra.1841214	KAG2528466.1	51.7	29	14	0	89	3	440	468	5.0e-07	40.8
DRR049554.sra.1841214	KAG2530060.1	51.7	29	14	0	89	3	440	468	5.0e-07	40.8
DRR049554.sra.1841214	KAG3120945.1	51.7	29	14	0	89	3	449	477	5.0e-07	40.8
DRR049554.sra.1841214	KAG4242123.1	51.7	29	14	0	89	3	449	477	5.0e-07	40.8
DRR049554.sra.1841214	KAG6622494.1	51.7	29	14	0	89	3	447	475	5.0e-07	40.8
DRR049554.sra.2414069	DBA01184.1	53.6	28	13	0	101	18	460	487	3.3e-06	38.1
DRR049554.sra.2414069	CCI39969.1	53.6	28	13	0	101	18	453	480	4.2e-06	37.7
DRR049554.sra.2414069	TMW63624.1	53.6	28	13	0	101	18	441	468	4.2e-06	37.7
DRR049554.sra.2414069	EGZ24229.1	50.0	28	14	0	101	18	270	297	7.2e-06	37.0
DRR049554.sra.2414069	ETI50279.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
DRR049554.sra.2414069	ETK90153.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
DRR049554.sra.2414069	ETL43563.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
DRR049554.sra.2414069	ETL96737.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
DRR049554.sra.2414069	ETM49887.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
DRR049554.sra.2414069	ETO79061.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
DRR049554.sra.2414069	ETP20044.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
DRR049554.sra.2414069	ETP48004.1	50.0	28	14	0	101	18	456	483	7.2e-06	37.0
