SRR11648389.sra.810279	CAD8046036.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.810279	CAD8159155.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.810279	CAD8143686.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.810279	CAD8051212.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.1209845	CAD8046036.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.1209845	CAD8159155.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.1209845	CAD8143686.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.1209845	CAD8051212.1	73.3	15	4	0	54	10	3	17	3.8e-04	27.3
SRR11648389.sra.1454119	CAD8046036.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.1454119	CAD8159155.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.1454119	CAD8143686.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.1454119	CAD8051212.1	73.3	15	4	0	75	31	3	17	3.8e-04	27.3
SRR11648389.sra.1533863	CAD8046036.1	64.7	17	6	0	66	16	3	19	2.9e-04	27.7
SRR11648389.sra.1533863	CAD8159155.1	64.7	17	6	0	66	16	3	19	2.9e-04	27.7
SRR11648389.sra.1533863	CAD8143686.1	64.7	17	6	0	66	16	3	19	2.9e-04	27.7
SRR11648389.sra.1533863	CAD8051212.1	73.3	15	4	0	66	22	3	17	3.8e-04	27.3
SRR11648389.sra.1733915	CAD8046036.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.1733915	CAD8159155.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.1733915	CAD8143686.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.1733915	CAD8051212.1	73.3	15	4	0	56	12	3	17	3.8e-04	27.3
SRR11648389.sra.3428017	CAD8046036.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.3428017	CAD8159155.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.3428017	CAD8143686.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.3428017	CAD8051212.1	73.3	15	4	0	73	29	3	17	3.8e-04	27.3
SRR11648389.sra.4856372	CAD8046036.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.4856372	CAD8159155.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.4856372	CAD8143686.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.4856372	CAD8051212.1	73.3	15	4	0	75	31	3	17	3.8e-04	27.3
SRR11648389.sra.4943068	CAD8046036.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.4943068	CAD8159155.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.4943068	CAD8143686.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.4943068	CAD8051212.1	73.3	15	4	0	54	10	3	17	3.8e-04	27.3
SRR11648389.sra.5785454	CAD8046036.1	64.7	17	6	0	75	25	3	19	3.8e-04	27.3
SRR11648389.sra.5785454	CAD8159155.1	64.7	17	6	0	75	25	3	19	3.8e-04	27.3
SRR11648389.sra.5785454	CAD8143686.1	64.7	17	6	0	75	25	3	19	3.8e-04	27.3
SRR11648389.sra.5785454	CAD8051212.1	73.3	15	4	0	75	31	3	17	5.0e-04	26.9
SRR11648389.sra.6003291	CAD8046036.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.6003291	CAD8159155.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.6003291	CAD8143686.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.6003291	CAD8051212.1	73.3	15	4	0	46	2	3	17	2.2e-04	28.1
SRR11648389.sra.7064668	CAD8046036.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.7064668	CAD8159155.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.7064668	CAD8143686.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.7064668	CAD8051212.1	73.3	15	4	0	73	29	3	17	3.8e-04	27.3
SRR11648389.sra.9084968	CAD8046036.1	73.3	15	4	0	76	32	5	19	5.0e-04	26.9
SRR11648389.sra.9084968	CAD8159155.1	73.3	15	4	0	76	32	5	19	5.0e-04	26.9
SRR11648389.sra.9084968	CAD8143686.1	73.3	15	4	0	76	32	5	19	5.0e-04	26.9
SRR11648389.sra.9084968	CAD8051212.1	84.6	13	2	0	76	38	5	17	6.5e-04	26.6
SRR11648389.sra.9890124	CAD8046036.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.9890124	CAD8159155.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.9890124	CAD8143686.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.9890124	CAD8051212.1	73.3	15	4	0	56	12	3	17	3.8e-04	27.3
SRR11648389.sra.11302413	CAD8046036.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.11302413	CAD8159155.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.11302413	CAD8143686.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.11302413	CAD8051212.1	73.3	15	4	0	75	31	3	17	3.8e-04	27.3
SRR11648389.sra.12366065	CAD8046036.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.12366065	CAD8159155.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.12366065	CAD8143686.1	64.7	17	6	0	56	6	3	19	2.9e-04	27.7
SRR11648389.sra.12366065	CAD8051212.1	73.3	15	4	0	56	12	3	17	3.8e-04	27.3
SRR11648389.sra.13513214	CAD8046036.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.13513214	CAD8159155.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.13513214	CAD8143686.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.13513214	CAD8051212.1	73.3	15	4	0	75	31	3	17	3.8e-04	27.3
SRR11648389.sra.13811607	CAD8046036.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.13811607	CAD8159155.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.13811607	CAD8143686.1	64.7	17	6	0	54	4	3	19	2.9e-04	27.7
SRR11648389.sra.13811607	CAD8051212.1	73.3	15	4	0	54	10	3	17	3.8e-04	27.3
SRR11648389.sra.13861227	CAD8046036.1	64.7	17	6	0	53	3	3	19	2.9e-04	27.7
SRR11648389.sra.13861227	CAD8159155.1	64.7	17	6	0	53	3	3	19	2.9e-04	27.7
SRR11648389.sra.13861227	CAD8143686.1	64.7	17	6	0	53	3	3	19	2.9e-04	27.7
SRR11648389.sra.13861227	CAD8051212.1	73.3	15	4	0	53	9	3	17	3.8e-04	27.3
SRR11648389.sra.15344802	CAD8046036.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.15344802	CAD8159155.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.15344802	CAD8143686.1	64.7	17	6	0	73	23	3	19	2.9e-04	27.7
SRR11648389.sra.15344802	CAD8051212.1	73.3	15	4	0	73	29	3	17	3.8e-04	27.3
SRR11648389.sra.15378345	CAD8046036.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.15378345	CAD8159155.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.15378345	CAD8143686.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.15378345	CAD8051212.1	73.3	15	4	0	75	31	3	17	3.8e-04	27.3
SRR11648389.sra.15473911	CAD8046036.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.15473911	CAD8159155.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.15473911	CAD8143686.1	64.7	17	6	0	75	25	3	19	2.9e-04	27.7
SRR11648389.sra.15473911	CAD8051212.1	73.3	15	4	0	75	31	3	17	3.8e-04	27.3
