tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAH9079834.1, -, PTHR12848.orig.30.pi, -,0.0,1177.8,11.2,2e-265,879.8,11.9,GCA_021527685.1
KAH9061595.1, -, PTHR12848.orig.30.pi, -,3.8e-29,101.8,0.0,9.1e-08,30.9,0.0,GCA_021527685.1
KAH9085936.1, -, PTHR12848.orig.30.pi, -,2.9e-22,79.0,8.0,7.5e-14,51.1,5.2,GCA_021527685.1
KAH9064683.1, -, PTHR12848.orig.30.pi, -,6e-20,71.3,0.1,2.4e-06,26.2,0.0,GCA_021527685.1
KAH9073650.1, -, PTHR12848.orig.30.pi, -,9.2e-20,70.7,0.0,5.5e-14,51.5,0.4,GCA_021527685.1
KAH9099888.1, -, PTHR12848.orig.30.pi, -,2.3e-18,66.0,0.2,6.2e-09,34.8,0.1,GCA_021527685.1
KAH9099420.1, -, PTHR12848.orig.30.pi, -,4.7e-18,65.0,0.0,7.6e-07,27.9,0.0,GCA_021527685.1
KAH9091174.1, -, PTHR12848.orig.30.pi, -,9.2e-18,64.1,0.0,2.9e-13,49.1,0.0,GCA_021527685.1
KAH9099651.1, -, PTHR12848.orig.30.pi, -,1.1e-17,63.8,0.5,7.1e-17,61.1,0.5,GCA_021527685.1
KAH9093195.1, -, PTHR12848.orig.30.pi, -,1.3e-17,63.6,0.6,1.8e-09,36.6,0.1,GCA_021527685.1
KAH9100943.1, -, PTHR12848.orig.30.pi, -,1.3e-17,63.6,6.6,5.4e-15,54.9,2.6,GCA_021527685.1
KAH9093906.1, -, PTHR12848.orig.30.pi, -,1.4e-17,63.5,2.0,2.9e-17,62.4,2.1,GCA_021527685.1
KAH9093234.1, -, PTHR12848.orig.30.pi, -,1.2e-16,60.3,4.1,2.4e-08,32.8,0.0,GCA_021527685.1
KAH9061583.1, -, PTHR12848.orig.30.pi, -,1.9e-16,59.7,3.4,1.6e-09,36.8,0.1,GCA_021527685.1
KAH9091828.1, -, PTHR12848.orig.30.pi, -,2.4e-16,59.3,0.1,5.6e-09,35.0,0.3,GCA_021527685.1
KAH9070528.1, -, PTHR12848.orig.30.pi, -,3.5e-16,58.8,0.0,2.4e-09,36.2,0.0,GCA_021527685.1
KAH9089013.1, -, PTHR12848.orig.30.pi, -,7.3e-16,57.7,2.5,8.2e-16,57.6,2.5,GCA_021527685.1
KAH9076168.1, -, PTHR12848.orig.30.pi, -,1.1e-15,57.1,6.4,2.5e-09,36.1,1.1,GCA_021527685.1
KAH9073225.1, -, PTHR12848.orig.30.pi, -,2.7e-15,55.9,0.1,3.8e-15,55.4,0.1,GCA_021527685.1
