tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAH8060586.1, -, PTHR12848.orig.30.pi, -,8.3e-191,636.6,0.0,7e-158,525.2,0.0,GCA_021029045.1
KAH8055350.1, -, PTHR12848.orig.30.pi, -,1.9e-13,49.1,0.0,2.1e-13,49.0,0.0,GCA_021029045.1
KAH8066101.1, -, PTHR12848.orig.30.pi, -,3e-13,48.5,0.0,1e-09,36.7,0.0,GCA_021029045.1
KAH8064971.1, -, PTHR12848.orig.30.pi, -,1.1e-12,46.5,2.4,4.3e-11,41.3,2.4,GCA_021029045.1
KAH8048928.1, -, PTHR12848.orig.30.pi, -,1.5e-12,46.1,0.0,1.8e-09,35.9,0.0,GCA_021029045.1
KAH8058959.1, -, PTHR12848.orig.30.pi, -,2.5e-12,45.4,0.0,0.0052,14.5,0.1,GCA_021029045.1
KAH8063834.1, -, PTHR12848.orig.30.pi, -,2.7e-12,45.3,0.0,2e-10,39.1,0.0,GCA_021029045.1
KAH8044920.1, -, PTHR12848.orig.30.pi, -,1.4e-11,42.9,4.2,2.7e-07,28.7,3.1,GCA_021029045.1
KAH8066615.1, -, PTHR12848.orig.30.pi, -,2.1e-11,42.3,0.0,2.5e-11,42.1,0.0,GCA_021029045.1
KAH8065049.1, -, PTHR12848.orig.30.pi, -,4.5e-11,41.2,0.0,4.2e-05,21.4,0.0,GCA_021029045.1
KAH8047962.1, -, PTHR12848.orig.30.pi, -,5.7e-11,40.9,0.1,7.3e-11,40.5,0.1,GCA_021029045.1
KAH8057286.1, -, PTHR12848.orig.30.pi, -,6.2e-11,40.8,0.1,1.8e-10,39.2,0.1,GCA_021029045.1
KAH8049527.1, -, PTHR12848.orig.30.pi, -,6.9e-11,40.6,3.1,5.2e-08,31.1,3.0,GCA_021029045.1
KAH8053578.1, -, PTHR12848.orig.30.pi, -,7.6e-11,40.5,0.3,9.6e-10,36.8,0.1,GCA_021029045.1
KAH8052016.1, -, PTHR12848.orig.30.pi, -,1.5e-10,39.5,3.2,7.1e-10,37.3,3.2,GCA_021029045.1
KAH8066066.1, -, PTHR12848.orig.30.pi, -,2.8e-10,38.6,0.2,3.8e-10,38.1,0.2,GCA_021029045.1
KAH8051222.1, -, PTHR12848.orig.30.pi, -,4e-10,38.1,0.0,6.2e-10,37.4,0.0,GCA_021029045.1
KAH8059401.1, -, PTHR12848.orig.30.pi, -,7.8e-10,37.1,0.0,2.3e-09,35.6,0.0,GCA_021029045.1
KAH8052617.1, -, PTHR12848.orig.30.pi, -,8.7e-10,37.0,0.1,1.1e-08,33.3,0.0,GCA_021029045.1
KAH8047555.1, -, PTHR12848.orig.30.pi, -,3.9e-09,34.8,0.3,5.2e-09,34.4,0.3,GCA_021029045.1
KAH8052022.1, -, PTHR12848.orig.30.pi, -,4.2e-09,34.7,3.3,2.2e-05,22.4,0.1,GCA_021029045.1
