tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
UIZ20847.1, -, PTHR12848.orig.30.pi, -,0.0,1364.8,0.0,0.0,1364.4,0.0,GCA_021491655.1
UIZ23819.1, -, PTHR12848.orig.30.pi, -,1.2e-22,79.0,19.4,1.9e-22,78.4,19.4,GCA_021491655.1
UIZ28793.1, -, PTHR12848.orig.30.pi, -,4.7e-20,70.4,0.0,9.6e-13,46.2,0.0,GCA_021491655.1
UIZ26662.1, -, PTHR12848.orig.30.pi, -,1.6e-19,68.7,6.2,4.2e-09,34.1,0.1,GCA_021491655.1
UIZ27022.1, -, PTHR12848.orig.30.pi, -,1.9e-18,65.1,0.2,5.5e-18,63.5,0.2,GCA_021491655.1
UIZ20307.1, -, PTHR12848.orig.30.pi, -,2.2e-18,64.8,1.9,6.2e-10,36.9,0.1,GCA_021491655.1
UIZ26031.1, -, PTHR12848.orig.30.pi, -,3.8e-17,60.7,0.4,6.8e-17,59.9,0.4,GCA_021491655.1
UIZ24004.1, -, PTHR12848.orig.30.pi, -,1.6e-16,58.7,0.5,4.8e-08,30.6,0.1,GCA_021491655.1
UIZ23573.1, -, PTHR12848.orig.30.pi, -,2.2e-16,58.2,2.2,3.6e-09,34.3,0.1,GCA_021491655.1
UIZ28772.1, -, PTHR12848.orig.30.pi, -,5.2e-16,57.0,4.4,3.6e-11,41.0,0.6,GCA_021491655.1
UIZ21513.1, -, PTHR12848.orig.30.pi, -,6.4e-16,56.7,2.8,2e-15,55.1,0.8,GCA_021491655.1
UIZ27129.1, -, PTHR12848.orig.30.pi, -,8.5e-16,56.3,0.2,1.1e-07,29.4,0.1,GCA_021491655.1
UIZ27291.1, -, PTHR12848.orig.30.pi, -,2e-15,55.0,0.8,2.4e-15,54.8,0.8,GCA_021491655.1
UIZ20422.1, -, PTHR12848.orig.30.pi, -,2.3e-15,54.9,12.6,7.7e-07,26.6,1.1,GCA_021491655.1
UIZ25227.1, -, PTHR12848.orig.30.pi, -,2.3e-15,54.9,0.3,2.3e-15,54.9,0.3,GCA_021491655.1
UIZ28712.1, -, PTHR12848.orig.30.pi, -,2.5e-15,54.7,0.2,3.2e-13,47.8,0.2,GCA_021491655.1
UIZ29428.1, -, PTHR12848.orig.30.pi, -,5e-15,53.8,0.2,3.4e-10,37.7,0.2,GCA_021491655.1
UIZ21980.1, -, PTHR12848.orig.30.pi, -,9.9e-15,52.8,6.8,5e-13,47.1,6.3,GCA_021491655.1
UIZ28907.1, -, PTHR12848.orig.30.pi, -,3.8e-14,50.8,6.7,5.7e-14,50.2,6.7,GCA_021491655.1
UIZ28912.1, -, PTHR12848.orig.30.pi, -,8.4e-14,49.7,0.5,1.1e-13,49.3,0.5,GCA_021491655.1
UIZ28854.1, -, PTHR12848.orig.30.pi, -,1.2e-13,49.2,6.9,4.7e-07,27.3,1.3,GCA_021491655.1
UIZ20730.1, -, PTHR12848.orig.30.pi, -,1.3e-13,49.0,0.0,3e-13,47.8,0.0,GCA_021491655.1
UIZ29760.1, -, PTHR12848.orig.30.pi, -,1.5e-13,48.9,0.2,4.8e-12,43.9,0.2,GCA_021491655.1
UIZ25869.1, -, PTHR12848.orig.30.pi, -,3.7e-13,47.6,0.0,4.8e-13,47.2,0.0,GCA_021491655.1
UIZ29820.1, -, PTHR12848.orig.30.pi, -,6.4e-13,46.8,1.1,4.9e-09,33.9,1.1,GCA_021491655.1
UIZ21937.1, -, PTHR12848.orig.30.pi, -,1e-12,46.1,0.5,1.1e-08,32.8,0.0,GCA_021491655.1
UIZ21413.1, -, PTHR12848.orig.30.pi, -,1e-12,46.1,0.2,1.6e-12,45.4,0.2,GCA_021491655.1
