tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAG2817023.1, -, PTHR12848.orig.30.pi, -,0.0,1372.6,0.0,0.0,1372.2,0.0,GCA_016864665.1
KAG2848863.1, -, PTHR12848.orig.30.pi, -,4.9e-21,75.1,3.5,3.1e-10,39.3,0.2,GCA_016864665.1
KAG2805437.1, -, PTHR12848.orig.30.pi, -,1.2e-18,67.2,0.4,3.4e-17,62.4,0.4,GCA_016864665.1
KAG2818313.1, -, PTHR12848.orig.30.pi, -,2.3e-18,66.3,1.2,9.3e-13,47.7,0.1,GCA_016864665.1
KAG2825845.1, -, PTHR12848.orig.30.pi, -,1.1e-17,64.0,25.5,2.9e-17,62.6,25.5,GCA_016864665.1
KAG2809025.1, -, PTHR12848.orig.30.pi, -,3.4e-17,62.4,0.1,1.7e-16,60.1,0.1,GCA_016864665.1
KAG2812530.1, -, PTHR12848.orig.30.pi, -,6e-17,61.6,1.2,1.5e-16,60.2,0.0,GCA_016864665.1
KAG2796326.1, -, PTHR12848.orig.30.pi, -,9.2e-17,61.0,1.1,8.1e-10,37.9,0.0,GCA_016864665.1
KAG2842742.1, -, PTHR12848.orig.30.pi, -,1.1e-16,60.7,0.2,1.8e-07,30.2,0.1,GCA_016864665.1
KAG2816955.1, -, PTHR12848.orig.30.pi, -,1.2e-16,60.5,2.4,3.3e-16,59.1,1.9,GCA_016864665.1
KAG2807308.1, -, PTHR12848.orig.30.pi, -,1.3e-16,60.5,2.4,1.3e-16,60.5,2.4,GCA_016864665.1
KAG2846214.1, -, PTHR12848.orig.30.pi, -,1.4e-16,60.4,0.2,6.9e-15,54.7,0.2,GCA_016864665.1
KAG2802829.1, -, PTHR12848.orig.30.pi, -,2.5e-16,59.5,0.0,6.6e-09,34.9,0.0,GCA_016864665.1
KAG2823494.1, -, PTHR12848.orig.30.pi, -,3.6e-16,59.0,0.1,1.1e-09,37.5,0.3,GCA_016864665.1
KAG2830312.1, -, PTHR12848.orig.30.pi, -,7.7e-16,57.9,11.8,2.8e-08,32.8,0.4,GCA_016864665.1
KAG2841411.1, -, PTHR12848.orig.30.pi, -,8.8e-16,57.7,0.0,6.3e-11,41.6,0.0,GCA_016864665.1
KAG2807540.1, -, PTHR12848.orig.30.pi, -,1.1e-15,57.4,5.9,7.1e-12,44.8,0.3,GCA_016864665.1
KAG2842188.1, -, PTHR12848.orig.30.pi, -,1.4e-15,57.1,1.2,3.6e-15,55.7,1.2,GCA_016864665.1
KAG2812417.1, -, PTHR12848.orig.30.pi, -,2.5e-15,56.2,1.1,2.2e-06,26.6,0.3,GCA_016864665.1
KAG2838462.1, -, PTHR12848.orig.30.pi, -,4e-15,55.5,0.5,2.2e-11,43.1,0.9,GCA_016864665.1
KAG2800962.1, -, PTHR12848.orig.30.pi, -,4.4e-15,55.4,1.6,2.4e-12,46.3,0.7,GCA_016864665.1
KAG2812915.1, -, PTHR12848.orig.30.pi, -,8e-15,54.5,4.4,1.6e-13,50.2,4.4,GCA_016864665.1
