tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
ETO78334.1, -, PTHR12848.orig.30.pi, -,0.0,1363.6,0.0,0.0,1363.2,0.0,GCA_000365525.1
ETO78335.1, -, PTHR12848.orig.30.pi, -,0.0,1292.3,0.0,0.0,1292.0,0.0,GCA_000365525.1
ETO59834.1, -, PTHR12848.orig.30.pi, -,1.9e-21,76.5,2.9,3.7e-10,39.1,0.1,GCA_000365525.1
ETO79708.1, -, PTHR12848.orig.30.pi, -,2.5e-18,66.2,0.0,8.7e-18,64.4,0.0,GCA_000365525.1
ETO75322.1, -, PTHR12848.orig.30.pi, -,2.7e-18,66.1,3.5,2.7e-18,66.1,3.5,GCA_000365525.1
ETO62851.1, -, PTHR12848.orig.30.pi, -,2.9e-18,66.0,3.2,3.6e-18,65.7,3.2,GCA_000365525.1
ETO78598.1, -, PTHR12848.orig.30.pi, -,6.1e-18,64.9,0.3,2.2e-16,59.7,0.3,GCA_000365525.1
ETO75292.1, -, PTHR12848.orig.30.pi, -,1.2e-17,64.0,28.5,4.6e-17,62.0,28.5,GCA_000365525.1
ETO75293.1, -, PTHR12848.orig.30.pi, -,1.2e-17,64.0,28.5,4.6e-17,62.0,28.5,GCA_000365525.1
ETO59610.1, -, PTHR12848.orig.30.pi, -,1.8e-17,63.4,1.8,1.3e-15,57.2,1.8,GCA_000365525.1
ETO76919.1, -, PTHR12848.orig.30.pi, -,1.9e-17,63.3,0.0,8.2e-17,61.2,0.0,GCA_000365525.1
ETO76920.1, -, PTHR12848.orig.30.pi, -,1.9e-17,63.3,0.0,8.2e-17,61.2,0.0,GCA_000365525.1
ETO76918.1, -, PTHR12848.orig.30.pi, -,2.5e-17,62.9,0.1,1.1e-16,60.8,0.1,GCA_000365525.1
ETO67354.1, -, PTHR12848.orig.30.pi, -,2.5e-17,62.9,0.1,2e-07,30.1,0.1,GCA_000365525.1
ETO76916.1, -, PTHR12848.orig.30.pi, -,3.1e-17,62.6,0.1,1.3e-16,60.6,0.1,GCA_000365525.1
ETO76917.1, -, PTHR12848.orig.30.pi, -,3.1e-17,62.6,0.1,1.3e-16,60.6,0.1,GCA_000365525.1
ETO64013.1, -, PTHR12848.orig.30.pi, -,3.2e-17,62.6,0.3,1.3e-16,60.5,0.1,GCA_000365525.1
ETO64010.1, -, PTHR12848.orig.30.pi, -,5.4e-17,61.8,0.3,1.9e-16,60.0,0.1,GCA_000365525.1
ETO86128.1, -, PTHR12848.orig.30.pi, -,5.4e-17,61.8,0.3,4e-10,39.0,0.0,GCA_000365525.1
ETO67387.1, -, PTHR12848.orig.30.pi, -,7.5e-17,61.3,0.1,1.3e-15,57.2,0.1,GCA_000365525.1
ETO59646.1, -, PTHR12848.orig.30.pi, -,2.2e-16,59.8,0.1,6.1e-09,35.1,0.0,GCA_000365525.1
ETO78729.1, -, PTHR12848.orig.30.pi, -,2.2e-16,59.8,3.5,4.7e-12,45.4,0.4,GCA_000365525.1
ETO59645.1, -, PTHR12848.orig.30.pi, -,2.3e-16,59.7,0.1,4.4e-09,35.6,0.0,GCA_000365525.1
ETO74204.1, -, PTHR12848.orig.30.pi, -,2.3e-16,59.7,0.1,4.8e-10,38.8,0.3,GCA_000365525.1
ETO64748.1, -, PTHR12848.orig.30.pi, -,2.8e-16,59.4,0.8,3.5e-16,59.1,0.8,GCA_000365525.1
ETO59647.1, -, PTHR12848.orig.30.pi, -,3.7e-16,59.0,0.1,9.3e-09,34.5,0.0,GCA_000365525.1
ETO74831.1, -, PTHR12848.orig.30.pi, -,6.5e-16,58.2,5.0,1.5e-15,57.0,4.5,GCA_000365525.1
ETO76395.1, -, PTHR12848.orig.30.pi, -,1.8e-15,56.7,1.0,6.1e-14,51.7,1.0,GCA_000365525.1
ETO76396.1, -, PTHR12848.orig.30.pi, -,1.8e-15,56.7,1.0,6.1e-14,51.7,1.0,GCA_000365525.1
ETO76393.1, -, PTHR12848.orig.30.pi, -,2.1e-15,56.5,1.2,5.5e-14,51.8,1.2,GCA_000365525.1
ETO76394.1, -, PTHR12848.orig.30.pi, -,3e-15,56.0,1.5,9.6e-14,51.0,1.6,GCA_000365525.1
ETO65532.1, -, PTHR12848.orig.30.pi, -,3.8e-15,55.7,0.0,4.5e-10,38.9,0.0,GCA_000365525.1
ETO65796.1, -, PTHR12848.orig.30.pi, -,5e-15,55.3,0.7,3.5e-13,49.2,0.5,GCA_000365525.1
ETO83504.1, -, PTHR12848.orig.30.pi, -,1.1e-14,54.2,0.2,2.2e-07,29.9,0.0,GCA_000365525.1
ETO70665.1, -, PTHR12848.orig.30.pi, -,1.4e-14,53.8,0.2,9.2e-06,24.6,0.0,GCA_000365525.1
ETO73375.1, -, PTHR12848.orig.30.pi, -,1.7e-14,53.5,5.7,2.5e-08,33.1,0.4,GCA_000365525.1
ETO76146.1, -, PTHR12848.orig.30.pi, -,2.5e-14,52.9,0.1,2.8e-14,52.8,0.1,GCA_000365525.1
ETO60145.1, -, PTHR12848.orig.30.pi, -,2.6e-14,52.9,1.8,3.9e-14,52.3,1.8,GCA_000365525.1
ETO65352.1, -, PTHR12848.orig.30.pi, -,4.6e-14,52.1,2.1,4.6e-14,52.1,2.1,GCA_000365525.1
ETO69626.1, -, PTHR12848.orig.30.pi, -,5e-14,52.0,13.4,4.9e-08,32.1,0.4,GCA_000365525.1
ETO74194.1, -, PTHR12848.orig.30.pi, -,5.8e-14,51.7,0.1,6.2e-09,35.1,0.0,GCA_000365525.1
ETO83496.1, -, PTHR12848.orig.30.pi, -,8.4e-14,51.2,5.6,4.8e-07,28.8,1.9,GCA_000365525.1
ETO73878.1, -, PTHR12848.orig.30.pi, -,9.3e-14,51.1,1.0,1.6e-09,37.1,0.9,GCA_000365525.1
ETO81563.1, -, PTHR12848.orig.30.pi, -,1.9e-13,50.0,0.1,3.4e-13,49.2,0.1,GCA_000365525.1
ETO60388.1, -, PTHR12848.orig.30.pi, -,2.1e-13,49.9,4.4,1.4e-06,27.3,1.0,GCA_000365525.1
ETO69022.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.4,3.1e-13,49.3,0.4,GCA_000365525.1
ETO69023.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.4,3.1e-13,49.3,0.4,GCA_000365525.1
ETO69024.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.4,3.1e-13,49.3,0.4,GCA_000365525.1
ETO69025.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.3,3e-13,49.4,0.3,GCA_000365525.1
ETO69026.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.3,3e-13,49.4,0.3,GCA_000365525.1
ETO69027.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.3,3e-13,49.4,0.3,GCA_000365525.1
ETO69028.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.3,3e-13,49.4,0.3,GCA_000365525.1
ETO69029.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.8,0.3,3e-13,49.4,0.3,GCA_000365525.1
ETO72503.1, -, PTHR12848.orig.30.pi, -,3.2e-13,49.3,1.8,1e-12,47.6,1.7,GCA_000365525.1
ETO78756.1, -, PTHR12848.orig.30.pi, -,4.1e-13,49.0,0.0,6.9e-13,48.2,0.0,GCA_000365525.1
ETO86402.1, -, PTHR12848.orig.30.pi, -,4.2e-13,48.9,0.5,5.3e-13,48.6,0.5,GCA_000365525.1
ETO64011.1, -, PTHR12848.orig.30.pi, -,5e-13,48.7,0.3,1.6e-12,46.9,0.0,GCA_000365525.1
ETO64012.1, -, PTHR12848.orig.30.pi, -,5e-13,48.7,0.3,1.6e-12,46.9,0.0,GCA_000365525.1
ETO65565.1, -, PTHR12848.orig.30.pi, -,5.1e-13,48.6,0.1,1e-12,47.6,0.1,GCA_000365525.1
ETO65564.1, -, PTHR12848.orig.30.pi, -,5.4e-13,48.5,0.1,1.1e-12,47.6,0.1,GCA_000365525.1
