tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CBK19577.2, -, PTHR12848.orig.30.pi, -,1.9e-94,316.1,1.0,2.7e-94,315.7,1.0,GCA_000151665.1
CBK19575.2, -, PTHR12848.orig.30.pi, -,7.7e-30,102.1,0.0,9e-30,101.9,0.0,GCA_000151665.1
CBK19576.2, -, PTHR12848.orig.30.pi, -,7.1e-23,79.1,2.8,7.8e-23,78.9,2.8,GCA_000151665.1
CBK20766.2, -, PTHR12848.orig.30.pi, -,4.6e-19,66.4,0.1,3.2e-08,30.5,0.0,GCA_000151665.1
CBK24364.2, -, PTHR12848.orig.30.pi, -,5.8e-18,62.8,0.0,8.7e-10,35.7,0.0,GCA_000151665.1
CBK21947.2, -, PTHR12848.orig.30.pi, -,1.3e-17,61.6,0.3,4e-09,33.5,0.2,GCA_000151665.1
CBK21028.2, -, PTHR12848.orig.30.pi, -,2.4e-15,54.1,0.3,1.8e-07,28.0,0.1,GCA_000151665.1
CBK23264.2, -, PTHR12848.orig.30.pi, -,6.5e-15,52.7,0.1,8.1e-15,52.4,0.1,GCA_000151665.1
CBK25128.2, -, PTHR12848.orig.30.pi, -,1e-14,52.1,0.0,2.7e-08,30.7,0.0,GCA_000151665.1
CBK24314.2, -, PTHR12848.orig.30.pi, -,1.1e-14,51.9,4.8,1.6e-14,51.4,4.8,GCA_000151665.1
CBK19859.2, -, PTHR12848.orig.30.pi, -,5.6e-14,49.6,0.1,7.6e-14,49.1,0.1,GCA_000151665.1
CBK22962.2, -, PTHR12848.orig.30.pi, -,1.4e-13,48.3,1.0,4.8e-11,39.9,0.4,GCA_000151665.1
CBK20096.2, -, PTHR12848.orig.30.pi, -,4e-13,46.7,0.0,2.3e-06,24.4,0.0,GCA_000151665.1
CBK20296.2, -, PTHR12848.orig.30.pi, -,4.5e-13,46.6,0.1,5.7e-13,46.2,0.1,GCA_000151665.1
CBK20929.2, -, PTHR12848.orig.30.pi, -,6.6e-13,46.0,0.0,6.9e-13,46.0,0.0,GCA_000151665.1
CBK23997.2, -, PTHR12848.orig.30.pi, -,8.9e-13,45.6,0.0,1e-12,45.4,0.0,GCA_000151665.1
CBK23649.2, -, PTHR12848.orig.30.pi, -,1.1e-12,45.3,0.2,6.2e-06,22.9,0.2,GCA_000151665.1
CBK20064.2, -, PTHR12848.orig.30.pi, -,2.2e-12,44.3,0.0,2.7e-12,44.0,0.0,GCA_000151665.1
CBK19600.2, -, PTHR12848.orig.30.pi, -,2.7e-12,44.0,0.1,1.3e-11,41.7,0.1,GCA_000151665.1
CBK23593.2, -, PTHR12848.orig.30.pi, -,4e-12,43.4,0.0,7.5e-12,42.5,0.0,GCA_000151665.1
CBK22806.2, -, PTHR12848.orig.30.pi, -,9.2e-12,42.2,0.4,1.1e-11,42.0,0.4,GCA_000151665.1
CBK24257.2, -, PTHR12848.orig.30.pi, -,1.5e-11,41.5,0.0,9.1e-07,25.7,0.0,GCA_000151665.1
CBK24601.2, -, PTHR12848.orig.30.pi, -,8.2e-11,39.1,1.9,7.7e-07,25.9,1.0,GCA_000151665.1
CBK23040.2, -, PTHR12848.orig.30.pi, -,8.5e-11,39.0,3.6,2.4e-10,37.5,2.3,GCA_000151665.1
CBK21690.2, -, PTHR12848.orig.30.pi, -,1e-10,38.8,0.0,3.1e-10,37.2,0.0,GCA_000151665.1
CBK25446.2, -, PTHR12848.orig.30.pi, -,1.2e-10,38.6,0.0,4.2e-09,33.4,0.0,GCA_000151665.1
CBK21768.2, -, PTHR12848.orig.30.pi, -,1.4e-10,38.4,0.8,1.1e-05,22.1,0.2,GCA_000151665.1
CBK19694.2, -, PTHR12848.orig.30.pi, -,1.6e-10,38.1,0.3,5.7e-10,36.3,0.3,GCA_000151665.1
CBK25541.2, -, PTHR12848.orig.30.pi, -,1.6e-10,38.1,0.3,5.7e-10,36.3,0.3,GCA_000151665.1
CBK23447.2, -, PTHR12848.orig.30.pi, -,5.8e-10,36.3,0.0,8.2e-10,35.8,0.0,GCA_000151665.1
CBK25337.2, -, PTHR12848.orig.30.pi, -,1e-09,35.5,0.0,0.00029,17.4,0.0,GCA_000151665.1
CBK21105.2, -, PTHR12848.orig.30.pi, -,2.1e-09,34.5,0.1,2.8e-09,34.0,0.1,GCA_000151665.1
CBK25041.2, -, PTHR12848.orig.30.pi, -,2.2e-09,34.4,0.2,3e-09,33.9,0.2,GCA_000151665.1
CBK21171.2, -, PTHR12848.orig.30.pi, -,2.7e-09,34.1,0.1,0.00023,17.8,0.0,GCA_000151665.1
CBK20327.2, -, PTHR12848.orig.30.pi, -,2.8e-09,34.0,0.1,3.7e-09,33.6,0.1,GCA_000151665.1
CBK20513.2, -, PTHR12848.orig.30.pi, -,2.8e-09,34.0,0.1,3.7e-09,33.6,0.1,GCA_000151665.1
CBK24385.2, -, PTHR12848.orig.30.pi, -,2.8e-09,34.0,0.1,3.7e-09,33.6,0.1,GCA_000151665.1
CBK25112.2, -, PTHR12848.orig.30.pi, -,2.8e-09,34.0,0.1,3.7e-09,33.6,0.1,GCA_000151665.1
CBK20311.2, -, PTHR12848.orig.30.pi, -,4e-09,33.5,4.0,5.6e-06,23.1,1.7,GCA_000151665.1
CBK25273.2, -, PTHR12848.orig.30.pi, -,7.1e-09,32.7,0.0,8.8e-09,32.4,0.0,GCA_000151665.1
CBK25119.2, -, PTHR12848.orig.30.pi, -,1.7e-08,31.4,0.0,1.9e-08,31.3,0.0,GCA_000151665.1
CBK20512.2, -, PTHR12848.orig.30.pi, -,1.9e-08,31.3,1.3,1.3e-07,28.5,0.4,GCA_000151665.1
CBK20097.2, -, PTHR12848.orig.30.pi, -,1.9e-08,31.3,0.0,0.00063,16.3,0.0,GCA_000151665.1
CBK25168.2, -, PTHR12848.orig.30.pi, -,3.5e-08,30.4,0.0,5.3e-08,29.8,0.0,GCA_000151665.1
