tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAE9236368.1, -, PTHR12848.orig.30.pi, -,1.3e-177,594.2,0.0,6.2e-87,293.8,0.0,GCA_009732985.1
KAE9231182.1, -, PTHR12848.orig.30.pi, -,8.5e-21,74.7,3.0,1.2e-10,41.0,0.1,GCA_009732985.1
KAE9203711.1, -, PTHR12848.orig.30.pi, -,2.3e-20,73.3,4.9,8e-11,41.6,0.3,GCA_009732985.1
KAE9187455.1, -, PTHR12848.orig.30.pi, -,2.9e-20,72.9,0.7,1.6e-05,24.1,0.1,GCA_009732985.1
KAE9209436.1, -, PTHR12848.orig.30.pi, -,5.5e-20,72.0,5.2,6.8e-20,71.7,5.2,GCA_009732985.1
KAE9210645.1, -, PTHR12848.orig.30.pi, -,1.3e-19,70.7,0.6,3.7e-18,66.0,0.6,GCA_009732985.1
KAE9221545.1, -, PTHR12848.orig.30.pi, -,8.9e-19,68.0,0.1,1.9e-11,43.7,0.0,GCA_009732985.1
KAE9183059.1, -, PTHR12848.orig.30.pi, -,3.4e-18,66.1,28.9,6.9e-18,65.0,28.9,GCA_009732985.1
KAE9238704.1, -, PTHR12848.orig.30.pi, -,5.8e-18,65.3,0.0,1.7e-15,57.1,0.0,GCA_009732985.1
KAE9211438.1, -, PTHR12848.orig.30.pi, -,6.4e-18,65.2,0.2,3.1e-17,62.9,0.2,GCA_009732985.1
KAE9211437.1, -, PTHR12848.orig.30.pi, -,6.5e-18,65.1,0.2,3.2e-17,62.9,0.2,GCA_009732985.1
KAE9213959.1, -, PTHR12848.orig.30.pi, -,9.6e-18,64.6,1.5,6.1e-11,42.0,0.0,GCA_009732985.1
KAE9206693.1, -, PTHR12848.orig.30.pi, -,1.2e-17,64.3,3.8,1.2e-17,64.3,3.8,GCA_009732985.1
KAE9229327.1, -, PTHR12848.orig.30.pi, -,1.3e-17,64.2,0.2,7e-06,25.3,0.1,GCA_009732985.1
KAE9237168.1, -, PTHR12848.orig.30.pi, -,2.6e-16,59.8,0.4,2.8e-15,56.4,0.4,GCA_009732985.1
KAE9237086.1, -, PTHR12848.orig.30.pi, -,2.8e-16,59.7,0.0,1.3e-05,24.4,0.0,GCA_009732985.1
KAE9215152.1, -, PTHR12848.orig.30.pi, -,1.1e-15,57.8,6.7,2.1e-15,56.8,6.7,GCA_009732985.1
KAE9205368.1, -, PTHR12848.orig.30.pi, -,1.3e-15,57.5,0.1,4.5e-15,55.7,0.0,GCA_009732985.1
KAE9234051.1, -, PTHR12848.orig.30.pi, -,1.8e-15,57.0,1.2,4.3e-14,52.5,1.2,GCA_009732985.1
KAE9234052.1, -, PTHR12848.orig.30.pi, -,1.9e-15,57.0,1.1,5.3e-14,52.2,1.2,GCA_009732985.1
KAE9234050.1, -, PTHR12848.orig.30.pi, -,2.2e-15,56.8,1.4,4.4e-14,52.4,1.4,GCA_009732985.1
KAE9234053.1, -, PTHR12848.orig.30.pi, -,2.2e-15,56.7,1.2,5e-14,52.3,1.2,GCA_009732985.1
KAE9216439.1, -, PTHR12848.orig.30.pi, -,6.7e-15,55.2,1.1,6.3e-11,42.0,1.3,GCA_009732985.1
KAE9201276.1, -, PTHR12848.orig.30.pi, -,7.2e-15,55.1,0.4,9.9e-15,54.6,0.4,GCA_009732985.1
KAE9232604.1, -, PTHR12848.orig.30.pi, -,7.8e-15,54.9,0.1,1.9e-14,53.6,0.1,GCA_009732985.1
KAE9173607.1, -, PTHR12848.orig.30.pi, -,1.6e-14,53.9,0.1,1.2e-08,34.4,0.2,GCA_009732985.1
KAE9216090.1, -, PTHR12848.orig.30.pi, -,1.9e-14,53.7,0.0,2.5e-08,33.4,0.0,GCA_009732985.1
KAE9232667.1, -, PTHR12848.orig.30.pi, -,5.3e-14,52.2,0.2,6.3e-14,51.9,0.2,GCA_009732985.1
KAE9209655.1, -, PTHR12848.orig.30.pi, -,8.8e-14,51.4,0.6,2.4e-06,26.8,0.0,GCA_009732985.1
KAE9227394.1, -, PTHR12848.orig.30.pi, -,1.1e-13,51.1,0.0,3.5e-09,36.2,0.1,GCA_009732985.1
KAE9232215.1, -, PTHR12848.orig.30.pi, -,1.2e-13,51.0,0.2,1.9e-13,50.3,0.2,GCA_009732985.1
