tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAJ1454106.1, -, PTHR12848.orig.30.pi, -,3.5e-301,1002.7,0.0,2e-299,993.4,0.0,GCA_026770575.1
KAJ1451888.1, -, PTHR12848.orig.30.pi, -,2.4e-22,79.0,15.5,0.00051,18.3,0.1,GCA_026770575.1
KAJ1463012.1, -, PTHR12848.orig.30.pi, -,1e-21,76.9,7.5,5.5e-09,34.7,0.7,GCA_026770575.1
KAJ1460973.1, -, PTHR12848.orig.30.pi, -,4.2e-18,64.9,4.1,1.2e-12,46.8,0.2,GCA_026770575.1
KAJ1457853.1, -, PTHR12848.orig.30.pi, -,2.6e-17,62.3,0.0,2.9e-17,62.2,0.0,GCA_026770575.1
KAJ1457324.1, -, PTHR12848.orig.30.pi, -,4.5e-17,61.5,0.2,1.9e-08,32.9,0.2,GCA_026770575.1
KAJ1446401.1, -, PTHR12848.orig.30.pi, -,8.1e-17,60.7,0.0,5.3e-09,34.8,0.1,GCA_026770575.1
KAJ1446687.1, -, PTHR12848.orig.30.pi, -,9.8e-16,57.1,0.0,4.6e-15,54.8,0.0,GCA_026770575.1
KAJ1457506.1, -, PTHR12848.orig.30.pi, -,1.2e-15,56.8,0.0,4.2e-08,31.8,0.0,GCA_026770575.1
KAJ1452332.1, -, PTHR12848.orig.30.pi, -,5.2e-15,54.7,0.1,5.2e-07,28.2,0.0,GCA_026770575.1
KAJ1454741.1, -, PTHR12848.orig.30.pi, -,2.2e-14,52.6,2.6,1.1e-09,37.0,1.0,GCA_026770575.1
KAJ1450821.1, -, PTHR12848.orig.30.pi, -,5e-14,51.4,1.2,2.1e-11,42.7,0.5,GCA_026770575.1
KAJ1452338.1, -, PTHR12848.orig.30.pi, -,2.3e-13,49.2,1.5,1.4e-08,33.3,0.1,GCA_026770575.1
KAJ1462447.1, -, PTHR12848.orig.30.pi, -,2.6e-13,49.0,0.2,1.2e-12,46.8,0.2,GCA_026770575.1
KAJ1458813.1, -, PTHR12848.orig.30.pi, -,1.1e-12,47.0,0.0,2.3e-09,36.0,0.0,GCA_026770575.1
KAJ1462854.1, -, PTHR12848.orig.30.pi, -,1.9e-12,46.2,0.1,8.5e-06,24.2,0.1,GCA_026770575.1
KAJ1463565.1, -, PTHR12848.orig.30.pi, -,5e-12,44.8,2.8,1.1e-07,30.4,2.1,GCA_026770575.1
KAJ1444311.1, -, PTHR12848.orig.30.pi, -,5.7e-12,44.6,0.0,7.2e-12,44.3,0.0,GCA_026770575.1
KAJ1461517.1, -, PTHR12848.orig.30.pi, -,7.6e-12,44.2,0.0,4.7e-11,41.6,0.0,GCA_026770575.1
KAJ1460905.1, -, PTHR12848.orig.30.pi, -,8.2e-12,44.1,0.0,1.1e-11,43.7,0.0,GCA_026770575.1
KAJ1449444.1, -, PTHR12848.orig.30.pi, -,1e-11,43.8,0.0,1.3e-11,43.4,0.0,GCA_026770575.1
KAJ1451514.1, -, PTHR12848.orig.30.pi, -,1.2e-11,43.6,0.0,1.5e-06,26.7,0.0,GCA_026770575.1
KAJ1447310.1, -, PTHR12848.orig.30.pi, -,2.3e-11,42.6,0.0,1.6e-07,29.9,0.0,GCA_026770575.1
KAJ1456362.1, -, PTHR12848.orig.30.pi, -,3e-11,42.2,0.4,4.7e-10,38.3,0.4,GCA_026770575.1
KAJ1453927.1, -, PTHR12848.orig.30.pi, -,3.6e-11,42.0,0.1,3.6e-10,38.7,0.0,GCA_026770575.1
KAJ1461881.1, -, PTHR12848.orig.30.pi, -,6.3e-11,41.2,0.0,7.8e-11,40.9,0.0,GCA_026770575.1
KAJ1453035.1, -, PTHR12848.orig.30.pi, -,7.5e-11,40.9,0.1,1.1e-09,37.1,0.1,GCA_026770575.1
KAJ1447589.1, -, PTHR12848.orig.30.pi, -,9.7e-11,40.5,0.0,0.023,12.8,0.0,GCA_026770575.1
KAJ1458935.1, -, PTHR12848.orig.30.pi, -,1e-10,40.5,0.1,2.7e-10,39.0,0.1,GCA_026770575.1
KAJ1446297.1, -, PTHR12848.orig.30.pi, -,1e-10,40.4,0.1,1.3e-05,23.6,0.1,GCA_026770575.1
KAJ1460078.1, -, PTHR12848.orig.30.pi, -,1e-10,40.4,0.0,4.5e-07,28.4,0.0,GCA_026770575.1
KAJ1450766.1, -, PTHR12848.orig.30.pi, -,1.1e-10,40.4,0.2,1.7e-10,39.7,0.2,GCA_026770575.1
KAJ1446761.1, -, PTHR12848.orig.30.pi, -,1.1e-10,40.3,0.1,1.1e-09,37.1,0.1,GCA_026770575.1
KAJ1445787.1, -, PTHR12848.orig.30.pi, -,1.2e-10,40.3,7.4,3.8e-08,31.9,6.7,GCA_026770575.1
KAJ1450029.1, -, PTHR12848.orig.30.pi, -,1.2e-10,40.2,0.0,2.5e-10,39.2,0.0,GCA_026770575.1
KAJ1461033.1, -, PTHR12848.orig.30.pi, -,1.3e-10,40.2,0.0,1.3e-10,40.1,0.0,GCA_026770575.1
KAJ1461600.1, -, PTHR12848.orig.30.pi, -,1.4e-10,40.0,6.1,9.4e-07,27.3,0.1,GCA_026770575.1
KAJ1460276.1, -, PTHR12848.orig.30.pi, -,1.5e-10,40.0,1.1,2e-07,29.6,0.3,GCA_026770575.1
KAJ1452376.1, -, PTHR12848.orig.30.pi, -,1.6e-10,39.8,0.0,3.3e-07,28.8,0.0,GCA_026770575.1
KAJ1459552.1, -, PTHR12848.orig.30.pi, -,1.8e-10,39.6,0.0,2.7e-06,25.8,0.0,GCA_026770575.1
KAJ1458310.1, -, PTHR12848.orig.30.pi, -,1.8e-10,39.6,0.4,4.6e-06,25.0,0.1,GCA_026770575.1
KAJ1454497.1, -, PTHR12848.orig.30.pi, -,4.1e-10,38.5,0.2,8.7e-07,27.4,0.0,GCA_026770575.1
KAJ1452017.1, -, PTHR12848.orig.30.pi, -,6.2e-10,37.9,0.1,7.6e-10,37.6,0.1,GCA_026770575.1
KAJ1450191.1, -, PTHR12848.orig.30.pi, -,1.3e-09,36.8,0.0,1.6e-09,36.5,0.0,GCA_026770575.1
KAJ1446014.1, -, PTHR12848.orig.30.pi, -,1.5e-09,36.6,0.0,6.1e-06,24.6,0.0,GCA_026770575.1
KAJ1459828.1, -, PTHR12848.orig.30.pi, -,1.9e-09,36.3,0.0,0.00077,17.7,0.0,GCA_026770575.1
KAJ1459902.1, -, PTHR12848.orig.30.pi, -,1.9e-09,36.2,0.0,0.00023,19.4,0.0,GCA_026770575.1
KAJ1456051.1, -, PTHR12848.orig.30.pi, -,2e-09,36.2,0.0,0.00054,18.2,0.0,GCA_026770575.1
KAJ1458165.1, -, PTHR12848.orig.30.pi, -,2.1e-09,36.1,0.0,2.4e-09,35.9,0.0,GCA_026770575.1
KAJ1446624.1, -, PTHR12848.orig.30.pi, -,2.3e-09,36.0,0.0,3.1e-09,35.6,0.0,GCA_026770575.1
KAJ1460738.1, -, PTHR12848.orig.30.pi, -,2.3e-09,36.0,0.0,6.8e-09,34.4,0.0,GCA_026770575.1
KAJ1449728.1, -, PTHR12848.orig.30.pi, -,2.5e-09,35.9,0.0,3.9e-09,35.2,0.0,GCA_026770575.1
KAJ1450075.1, -, PTHR12848.orig.30.pi, -,2.6e-09,35.8,0.0,2.9e-06,25.7,0.0,GCA_026770575.1
KAJ1459992.1, -, PTHR12848.orig.30.pi, -,3.2e-09,35.5,0.0,0.00035,18.8,0.1,GCA_026770575.1
KAJ1458216.1, -, PTHR12848.orig.30.pi, -,3.3e-09,35.5,1.9,2.6e-07,29.2,1.5,GCA_026770575.1
KAJ1457271.1, -, PTHR12848.orig.30.pi, -,3.6e-09,35.4,0.0,4.4e-09,35.0,0.0,GCA_026770575.1
KAJ1449573.1, -, PTHR12848.orig.30.pi, -,3.7e-09,35.3,2.8,0.001,17.3,0.1,GCA_026770575.1
KAJ1463573.1, -, PTHR12848.orig.30.pi, -,4.3e-09,35.1,0.1,9.4e-09,34.0,0.1,GCA_026770575.1
KAJ1447085.1, -, PTHR12848.orig.30.pi, -,6.6e-09,34.5,0.1,8.2e-09,34.2,0.1,GCA_026770575.1
KAJ1452586.1, -, PTHR12848.orig.30.pi, -,9e-09,34.0,0.0,1.2e-08,33.6,0.0,GCA_026770575.1
KAJ1452740.1, -, PTHR12848.orig.30.pi, -,1e-08,33.8,0.0,1.6e-08,33.2,0.0,GCA_026770575.1
KAJ1458823.1, -, PTHR12848.orig.30.pi, -,1.3e-08,33.5,0.0,9.4e-06,24.0,0.0,GCA_026770575.1
KAJ1460957.1, -, PTHR12848.orig.30.pi, -,1.4e-08,33.4,4.2,3.2e-05,22.3,0.5,GCA_026770575.1
KAJ1451996.1, -, PTHR12848.orig.30.pi, -,1.4e-08,33.3,0.1,1.3e-05,23.6,0.0,GCA_026770575.1
KAJ1450205.1, -, PTHR12848.orig.30.pi, -,1.8e-08,33.0,0.2,4.3e-08,31.8,0.2,GCA_026770575.1
KAJ1456395.1, -, PTHR12848.orig.30.pi, -,2.6e-08,32.5,2.3,0.0016,16.7,0.1,GCA_026770575.1
KAJ1446036.1, -, PTHR12848.orig.30.pi, -,2.7e-08,32.5,0.0,3.4e-08,32.1,0.0,GCA_026770575.1
KAJ1449100.1, -, PTHR12848.orig.30.pi, -,3.1e-08,32.2,0.0,6.4e-08,31.2,0.0,GCA_026770575.1
KAJ1457674.1, -, PTHR12848.orig.30.pi, -,3.8e-08,31.9,0.0,6.3e-08,31.2,0.0,GCA_026770575.1
KAJ1457255.1, -, PTHR12848.orig.30.pi, -,6.2e-08,31.2,0.0,1.2e-07,30.3,0.0,GCA_026770575.1
KAJ1444488.1, -, PTHR12848.orig.30.pi, -,8e-08,30.9,9.1,3.1e-06,25.6,3.0,GCA_026770575.1
KAJ1449530.1, -, PTHR12848.orig.30.pi, -,9.4e-08,30.6,1.3,1.2e-07,30.3,1.3,GCA_026770575.1
KAJ1455139.1, -, PTHR12848.orig.30.pi, -,9.8e-08,30.6,0.0,2.6e-07,29.2,0.0,GCA_026770575.1
KAJ1450672.1, -, PTHR12848.orig.30.pi, -,1.1e-07,30.5,0.1,1.4e-07,30.1,0.1,GCA_026770575.1
KAJ1454087.1, -, PTHR12848.orig.30.pi, -,1.2e-07,30.3,0.1,7.5e-07,27.6,0.1,GCA_026770575.1
KAJ1446243.1, -, PTHR12848.orig.30.pi, -,1.3e-07,30.1,0.0,5.5e-07,28.1,0.0,GCA_026770575.1
KAJ1463496.1, -, PTHR12848.orig.30.pi, -,1.8e-07,29.7,0.0,2.6e-07,29.2,0.0,GCA_026770575.1
KAJ1450116.1, -, PTHR12848.orig.30.pi, -,2.1e-07,29.5,0.0,2.7e-07,29.1,0.0,GCA_026770575.1
KAJ1451297.1, -, PTHR12848.orig.30.pi, -,2.3e-07,29.4,0.1,0.00013,20.3,0.1,GCA_026770575.1
KAJ1445521.1, -, PTHR12848.orig.30.pi, -,2.4e-07,29.3,0.0,4.1e-06,25.2,0.0,GCA_026770575.1
KAJ1454298.1, -, PTHR12848.orig.30.pi, -,2.9e-07,29.0,0.0,9.4e-07,27.3,0.0,GCA_026770575.1
KAJ1447759.1, -, PTHR12848.orig.30.pi, -,4e-07,28.6,0.0,6e-07,28.0,0.0,GCA_026770575.1
KAJ1445633.1, -, PTHR12848.orig.30.pi, -,4.1e-07,28.5,0.1,5e-07,28.3,0.1,GCA_026770575.1
KAJ1446688.1, -, PTHR12848.orig.30.pi, -,4.7e-07,28.3,0.1,6.1e-07,28.0,0.1,GCA_026770575.1
KAJ1455293.1, -, PTHR12848.orig.30.pi, -,5.6e-07,28.1,0.0,1.4e-05,23.5,0.0,GCA_026770575.1
KAJ1462030.1, -, PTHR12848.orig.30.pi, -,5.8e-07,28.0,0.0,6.5e-07,27.9,0.0,GCA_026770575.1
KAJ1457642.1, -, PTHR12848.orig.30.pi, -,5.8e-07,28.0,0.1,3.8e-05,22.0,0.1,GCA_026770575.1
KAJ1456009.1, -, PTHR12848.orig.30.pi, -,8.5e-07,27.5,0.3,5.1e-06,24.9,0.2,GCA_026770575.1
KAJ1445895.1, -, PTHR12848.orig.30.pi, -,9e-07,27.4,0.0,1.6e-06,26.6,0.0,GCA_026770575.1
KAJ1457085.1, -, PTHR12848.orig.30.pi, -,1.1e-06,27.1,0.1,2.8e-06,25.7,0.1,GCA_026770575.1
KAJ1461155.1, -, PTHR12848.orig.30.pi, -,1.1e-06,27.1,0.2,0.0047,15.1,0.2,GCA_026770575.1
