tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAE9254607.1, -, PTHR12848.orig.30.pi, -,1.7e-197,660.0,0.0,2e-101,339.2,0.0,GCA_009733045.1
KAE9251204.1, -, PTHR12848.orig.30.pi, -,8.3e-21,74.7,3.0,1.2e-10,41.0,0.1,GCA_009733045.1
KAE9221951.1, -, PTHR12848.orig.30.pi, -,2e-20,73.4,5.1,7.7e-10,38.4,0.1,GCA_009733045.1
KAE9199964.1, -, PTHR12848.orig.30.pi, -,3.4e-20,72.7,1.1,1.2e-05,24.5,0.2,GCA_009733045.1
KAE9229234.1, -, PTHR12848.orig.30.pi, -,5.4e-20,72.0,5.2,6.7e-20,71.7,5.2,GCA_009733045.1
KAE9230728.1, -, PTHR12848.orig.30.pi, -,1.3e-19,70.7,0.6,3.6e-18,66.0,0.6,GCA_009733045.1
KAE9246299.1, -, PTHR12848.orig.30.pi, -,8.6e-19,68.0,0.1,1.6e-11,44.0,0.0,GCA_009733045.1
KAE9256544.1, -, PTHR12848.orig.30.pi, -,5.7e-18,65.3,0.0,1.7e-15,57.1,0.0,GCA_009733045.1
KAE9192545.1, -, PTHR12848.orig.30.pi, -,5.8e-18,65.3,29.0,1.4e-17,64.1,29.0,GCA_009733045.1
KAE9215750.1, -, PTHR12848.orig.30.pi, -,5.9e-18,65.2,5.5,2.4e-12,46.7,1.0,GCA_009733045.1
KAE9230655.1, -, PTHR12848.orig.30.pi, -,6.2e-18,65.2,0.2,3e-17,62.9,0.2,GCA_009733045.1
KAE9230656.1, -, PTHR12848.orig.30.pi, -,6.4e-18,65.1,0.2,3.1e-17,62.9,0.2,GCA_009733045.1
KAE9236050.1, -, PTHR12848.orig.30.pi, -,9.4e-18,64.6,1.5,5.9e-11,42.0,0.0,GCA_009733045.1
KAE9251504.1, -, PTHR12848.orig.30.pi, -,1.3e-17,64.2,0.2,6.8e-06,25.3,0.1,GCA_009733045.1
KAE9218177.1, -, PTHR12848.orig.30.pi, -,1.4e-17,64.0,3.7,1.4e-17,64.0,3.7,GCA_009733045.1
