tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MES1920973.1, -, PTHR11139.orig.30.pi, -,5.7e-47,158.5,3.4,6.5e-47,158.3,3.4,GCA_040357525.1
MES1922600.1, -, PTHR11139.orig.30.pi, -,8e-46,154.7,0.0,9e-46,154.6,0.0,GCA_040357525.1
MES1922601.1, -, PTHR11139.orig.30.pi, -,5.3e-36,122.2,0.0,5.7e-36,122.0,0.0,GCA_040357525.1
MES1921383.1, -, PTHR11139.orig.30.pi, -,9.5e-28,94.8,1.2,1.2e-27,94.5,1.2,GCA_040357525.1
MES1922487.1, -, PTHR11139.orig.30.pi, -,1.3e-18,64.4,2.0,1.5e-18,64.2,2.0,GCA_040357525.1
MES1921072.1, -, PTHR11139.orig.30.pi, -,7.9e-16,55.2,0.0,8.8e-16,55.1,0.0,GCA_040357525.1
MES1922706.1, -, PTHR11139.orig.30.pi, -,1.3e-12,44.5,0.2,3.2e-12,43.3,0.2,GCA_040357525.1
MES1922454.1, -, PTHR11139.orig.30.pi, -,4.4e-09,32.8,0.0,4.4e-09,32.8,0.0,GCA_040357525.1
MES1923358.1, -, PTHR11139.orig.30.pi, -,5.7e-07,25.8,1.7,6.1e-07,25.7,1.7,GCA_040357525.1
MES1919367.1, -, PTHR11139.orig.30.pi, -,4.2e-06,22.9,0.1,0.00016,17.7,0.0,GCA_040357525.1
MES1921829.1, -, PTHR11139.orig.30.pi, -,3.7e-05,19.8,0.1,4.2e-05,19.6,0.1,GCA_040357525.1
MES1921830.1, -, PTHR11139.orig.30.pi, -,4.3e-05,19.6,0.1,5.4e-05,19.3,0.1,GCA_040357525.1
MES1923117.1, -, PTHR11139.orig.30.pi, -,0.016,11.1,1.2,0.017,11.0,1.2,GCA_040357525.1
MES1919509.1, -, PTHR11139.orig.30.pi, -,0.018,10.9,0.0,0.018,10.9,0.0,GCA_040357525.1
MES1919510.1, -, PTHR11139.orig.30.pi, -,0.021,10.7,0.0,0.021,10.7,0.0,GCA_040357525.1
