tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MES1916564.1, -, PTHR11139.orig.30.pi, -,3.4e-164,548.4,4.9,8e-165,548.2,4.9,GCA_040357565.1
MES1916141.1, -, PTHR11139.orig.30.pi, -,5.1e-94,315.6,31.5,5.1e-94,315.6,31.5,GCA_040357565.1
MES1909393.1, -, PTHR11139.orig.30.pi, -,3.8e-82,276.2,27.9,4.1e-76,256.2,25.6,GCA_040357565.1
MES1915187.1, -, PTHR11139.orig.30.pi, -,3.7e-76,256.3,1.3,4.5e-76,256.1,1.3,GCA_040357565.1
MES1908247.1, -, PTHR11139.orig.30.pi, -,8.4e-76,255.2,92.1,8.4e-76,255.2,92.1,GCA_040357565.1
MES1915188.1, -, PTHR11139.orig.30.pi, -,7.8e-64,215.4,0.2,9.8e-64,215.1,0.2,GCA_040357565.1
MES1911661.1, -, PTHR11139.orig.30.pi, -,2e-43,147.7,34.0,2.4e-43,147.5,34.0,GCA_040357565.1
MES1909047.1, -, PTHR11139.orig.30.pi, -,4.6e-20,70.2,2.7,4.6e-20,70.2,2.7,GCA_040357565.1
MES1917718.1, -, PTHR11139.orig.30.pi, -,2.7e-17,61.1,0.1,3e-17,60.9,0.1,GCA_040357565.1
MES1909020.1, -, PTHR11139.orig.30.pi, -,1.4e-15,55.4,0.9,1.4e-15,55.4,0.9,GCA_040357565.1
MES1906984.1, -, PTHR11139.orig.30.pi, -,4.7e-14,50.3,0.1,4.7e-14,50.3,0.1,GCA_040357565.1
MES1909718.1, -, PTHR11139.orig.30.pi, -,5.5e-14,50.1,0.3,5.5e-14,50.1,0.3,GCA_040357565.1
MES1910793.1, -, PTHR11139.orig.30.pi, -,3.9e-10,37.3,2.7,5.8e-10,36.7,2.7,GCA_040357565.1
MES1917638.1, -, PTHR11139.orig.30.pi, -,2.2e-08,31.5,0.1,2.3e-08,31.4,0.1,GCA_040357565.1
MES1908073.1, -, PTHR11139.orig.30.pi, -,2.2e-08,31.5,7.6,0.00023,18.2,2.3,GCA_040357565.1
MES1908905.1, -, PTHR11139.orig.30.pi, -,0.00051,17.0,0.2,0.00061,16.7,0.2,GCA_040357565.1
MES1917565.1, -, PTHR11139.orig.30.pi, -,0.037,10.8,0.1,0.039,10.8,0.1,GCA_040357565.1
MES1908603.1, -, PTHR11139.orig.30.pi, -,0.047,10.5,7.4,0.31,7.8,0.8,GCA_040357565.1
MES1915912.1, -, PTHR11139.orig.30.pi, -,0.12,9.1,1.7,0.14,8.9,1.7,GCA_040357565.1
