tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7422699.1, -, PTHR12848.orig.30.pi, -,2.1e-20,73.4,0.0,1.7e-09,37.3,0.0,GCA_905221605.1
CAE7317948.1, -, PTHR12848.orig.30.pi, -,2.8e-19,69.7,0.1,7.4e-19,68.3,0.1,GCA_905221605.1
CAE7424289.1, -, PTHR12848.orig.30.pi, -,2.1e-18,66.8,3.4,6e-12,45.4,1.5,GCA_905221605.1
CAE7431697.1, -, PTHR12848.orig.30.pi, -,3.9e-18,65.9,2.2,2.7e-07,30.0,0.0,GCA_905221605.1
CAE7472887.1, -, PTHR12848.orig.30.pi, -,3e-16,59.6,0.0,3.9e-16,59.3,0.0,GCA_905221605.1
CAE7449226.1, -, PTHR12848.orig.30.pi, -,9.5e-15,54.7,4.7,3.1e-08,33.1,0.0,GCA_905221605.1
CAE7210634.1, -, PTHR12848.orig.30.pi, -,1.1e-14,54.5,0.1,7.1e-06,25.3,0.0,GCA_905221605.1
CAE7334467.1, -, PTHR12848.orig.30.pi, -,1.1e-14,54.5,7.0,2.7e-08,33.3,1.6,GCA_905221605.1
CAE7284608.1, -, PTHR12848.orig.30.pi, -,1.1e-14,54.4,0.4,1.3e-08,34.4,0.0,GCA_905221605.1
CAE6913272.1, -, PTHR12848.orig.30.pi, -,1.4e-14,54.1,0.0,2.1e-14,53.6,0.0,GCA_905221605.1
CAE7526001.1, -, PTHR12848.orig.30.pi, -,1.7e-14,53.8,0.0,2.8e-14,53.1,0.0,GCA_905221605.1
CAE7236786.1, -, PTHR12848.orig.30.pi, -,2.4e-13,50.1,1.6,6.1e-13,48.7,1.6,GCA_905221605.1
CAE7226827.1, -, PTHR12848.orig.30.pi, -,2.7e-13,49.9,0.3,4.6e-11,42.5,0.3,GCA_905221605.1
CAE7226833.1, -, PTHR12848.orig.30.pi, -,2.7e-13,49.9,0.3,4.6e-11,42.5,0.3,GCA_905221605.1
CAE7365266.1, -, PTHR12848.orig.30.pi, -,4.5e-13,49.1,1.6,0.00058,19.0,0.2,GCA_905221605.1
CAE7594193.1, -, PTHR12848.orig.30.pi, -,9.7e-13,48.0,0.0,0.00015,20.9,0.2,GCA_905221605.1
CAE7301167.1, -, PTHR12848.orig.30.pi, -,1.3e-12,47.6,0.1,6.1e-12,45.4,0.1,GCA_905221605.1
CAE7356173.1, -, PTHR12848.orig.30.pi, -,2.5e-12,46.7,0.1,3.4e-12,46.2,0.1,GCA_905221605.1
CAE7245716.1, -, PTHR12848.orig.30.pi, -,2.6e-12,46.6,0.0,5.3e-09,35.6,0.1,GCA_905221605.1
CAE7556883.1, -, PTHR12848.orig.30.pi, -,2.7e-12,46.6,0.2,2.5e-09,36.7,0.2,GCA_905221605.1
CAE7459742.1, -, PTHR12848.orig.30.pi, -,4.1e-12,45.9,0.1,5.6e-12,45.5,0.1,GCA_905221605.1
CAE6921548.1, -, PTHR12848.orig.30.pi, -,1.1e-11,44.6,0.0,1.5e-07,30.9,0.0,GCA_905221605.1
CAE7449334.1, -, PTHR12848.orig.30.pi, -,3.1e-11,43.0,8.8,1.1e-10,41.2,8.7,GCA_905221605.1
CAE7203569.1, -, PTHR12848.orig.30.pi, -,5e-11,42.3,0.2,3.9e-10,39.4,0.2,GCA_905221605.1
CAE7619458.1, -, PTHR12848.orig.30.pi, -,1.1e-10,41.3,0.1,0.00012,21.2,0.0,GCA_905221605.1
