tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
SBS81185.1, -, PTHR12848.orig.30.pi, -,3.6e-16,57.4,0.6,4.3e-16,57.1,0.6,GCA_900088565.1
SBS85569.1, -, PTHR12848.orig.30.pi, -,6.1e-15,53.3,0.3,6.6e-10,36.6,0.1,GCA_900088565.1
SBS81826.1, -, PTHR12848.orig.30.pi, -,3.3e-14,50.8,0.0,2.8e-13,47.8,0.0,GCA_900088565.1
SBS84563.1, -, PTHR12848.orig.30.pi, -,6.5e-14,49.9,6.6,6.3e-09,33.4,4.8,GCA_900088565.1
SBS83243.1, -, PTHR12848.orig.30.pi, -,2e-13,48.3,7.1,9.6e-10,36.1,3.0,GCA_900088565.1
SBS82807.1, -, PTHR12848.orig.30.pi, -,2.1e-13,48.2,5.3,2.7e-09,34.6,3.8,GCA_900088565.1
SBS85125.1, -, PTHR12848.orig.30.pi, -,6.9e-12,43.2,1.2,1.2e-11,42.4,1.2,GCA_900088565.1
SBS80993.1, -, PTHR12848.orig.30.pi, -,1.4e-11,42.1,1.5,2.8e-09,34.5,0.6,GCA_900088565.1
SBS85882.1, -, PTHR12848.orig.30.pi, -,3.1e-11,41.0,2.6,2.5e-05,21.4,0.0,GCA_900088565.1
SBS92977.1, -, PTHR12848.orig.30.pi, -,6.7e-11,39.9,11.6,0.0087,13.0,11.7,GCA_900088565.1
SBS84904.1, -, PTHR12848.orig.30.pi, -,7.2e-11,39.8,0.1,2.7e-06,24.6,0.0,GCA_900088565.1
SBS91927.1, -, PTHR12848.orig.30.pi, -,8.3e-11,39.6,0.2,1.5e-10,38.8,0.2,GCA_900088565.1
SBS86701.1, -, PTHR12848.orig.30.pi, -,8.7e-11,39.5,9.2,1.9e-06,25.1,0.5,GCA_900088565.1
SBS88029.1, -, PTHR12848.orig.30.pi, -,1.3e-10,39.0,5.3,1.5e-07,28.8,1.0,GCA_900088565.1
SBS81545.1, -, PTHR12848.orig.30.pi, -,7.8e-10,36.4,2.5,9e-10,36.2,2.5,GCA_900088565.1
SBS88611.1, -, PTHR12848.orig.30.pi, -,9.8e-10,36.0,18.4,1.3e-06,25.8,14.6,GCA_900088565.1
SBS86089.1, -, PTHR12848.orig.30.pi, -,1.5e-09,35.4,0.2,1.5e-09,35.4,0.2,GCA_900088565.1
SBS95787.1, -, PTHR12848.orig.30.pi, -,1.7e-09,35.3,0.2,2.5e-09,34.7,0.2,GCA_900088565.1
SBS93824.1, -, PTHR12848.orig.30.pi, -,2.1e-09,34.9,0.3,2.9e-09,34.5,0.3,GCA_900088565.1
SBS81090.1, -, PTHR12848.orig.30.pi, -,3.4e-09,34.3,0.3,4.2e-09,34.0,0.3,GCA_900088565.1
SBS88787.1, -, PTHR12848.orig.30.pi, -,3.5e-09,34.2,2.9,5e-09,33.7,2.9,GCA_900088565.1
SBS88841.1, -, PTHR12848.orig.30.pi, -,1.8e-08,31.8,0.1,3e-08,31.1,0.1,GCA_900088565.1
SBS83595.1, -, PTHR12848.orig.30.pi, -,2e-08,31.7,0.1,0.0038,14.2,0.0,GCA_900088565.1
SBS85806.1, -, PTHR12848.orig.30.pi, -,8e-08,29.7,0.0,3.5e-07,27.6,0.0,GCA_900088565.1
SBS81822.1, -, PTHR12848.orig.30.pi, -,1.1e-07,29.2,2.3,0.00029,17.9,0.1,GCA_900088565.1
SBS81697.1, -, PTHR12848.orig.30.pi, -,2.4e-07,28.1,0.9,2.2e-06,24.9,0.9,GCA_900088565.1
SBS88472.1, -, PTHR12848.orig.30.pi, -,5.6e-07,26.9,5.8,2.6e-06,24.7,5.8,GCA_900088565.1
SBS88289.1, -, PTHR12848.orig.30.pi, -,7.6e-07,26.5,1.6,7.6e-07,26.5,1.6,GCA_900088565.1
SBS85982.1, -, PTHR12848.orig.30.pi, -,1.1e-06,25.9,0.0,1.7e-06,25.3,0.0,GCA_900088565.1
SBS85321.1, -, PTHR12848.orig.30.pi, -,1.4e-06,25.5,12.3,1.5e-05,22.2,6.7,GCA_900088565.1
SBS83503.1, -, PTHR12848.orig.30.pi, -,1.8e-06,25.2,0.1,2.3e-06,24.9,0.1,GCA_900088565.1
SBS86380.1, -, PTHR12848.orig.30.pi, -,2e-05,21.8,0.1,3.2e-05,21.1,0.1,GCA_900088565.1
SBS79973.1, -, PTHR12848.orig.30.pi, -,0.00011,19.3,0.2,0.00025,18.1,0.2,GCA_900088565.1
SBS84278.1, -, PTHR12848.orig.30.pi, -,0.00013,19.1,1.9,0.00026,18.1,0.5,GCA_900088565.1
SBS92608.1, -, PTHR12848.orig.30.pi, -,0.00018,18.6,0.0,0.00024,18.2,0.0,GCA_900088565.1
SBS84091.1, -, PTHR12848.orig.30.pi, -,0.00019,18.6,0.1,0.00019,18.6,0.1,GCA_900088565.1
SBS88094.1, -, PTHR12848.orig.30.pi, -,0.00027,18.0,0.1,0.00031,17.8,0.1,GCA_900088565.1
SBS94112.1, -, PTHR12848.orig.30.pi, -,0.00043,17.4,0.7,0.00091,16.3,0.7,GCA_900088565.1
SBS88677.1, -, PTHR12848.orig.30.pi, -,0.00094,16.2,0.8,0.0015,15.5,0.7,GCA_900088565.1
SBS80292.1, -, PTHR12848.orig.30.pi, -,0.0012,15.9,0.0,0.0019,15.2,0.1,GCA_900088565.1
SBS93491.1, -, PTHR12848.orig.30.pi, -,0.0015,15.6,2.0,0.0017,15.3,2.0,GCA_900088565.1
SBS81605.1, -, PTHR12848.orig.30.pi, -,0.0019,15.2,15.6,0.0054,13.7,15.6,GCA_900088565.1
SBS82654.1, -, PTHR12848.orig.30.pi, -,0.0024,14.9,9.0,0.0023,14.9,9.0,GCA_900088565.1
SBS80649.1, -, PTHR12848.orig.30.pi, -,0.0034,14.4,1.0,0.026,11.5,0.0,GCA_900088565.1
SBS89954.1, -, PTHR12848.orig.30.pi, -,0.0054,13.7,0.0,0.0054,13.7,0.0,GCA_900088565.1
SBS88509.1, -, PTHR12848.orig.30.pi, -,0.0074,13.3,0.0,0.015,12.3,0.0,GCA_900088565.1
SBS85699.1, -, PTHR12848.orig.30.pi, -,0.0084,13.1,0.1,0.011,12.7,0.1,GCA_900088565.1
SBS80597.1, -, PTHR12848.orig.30.pi, -,0.019,11.9,13.7,0.77,6.6,13.7,GCA_900088565.1
SBS94642.1, -, PTHR12848.orig.30.pi, -,0.037,10.9,2.1,0.043,10.7,2.1,GCA_900088565.1
SBS84863.1, -, PTHR12848.orig.30.pi, -,0.048,10.6,5.6,0.064,10.2,5.6,GCA_900088565.1
SBS84247.1, -, PTHR12848.orig.30.pi, -,0.058,10.3,7.6,0.064,10.2,0.0,GCA_900088565.1
SBS89624.1, -, PTHR12848.orig.30.pi, -,0.12,9.3,14.2,0.13,9.2,14.2,GCA_900088565.1
SBS89577.1, -, PTHR12848.orig.30.pi, -,0.83,6.5,14.0,1.1,6.1,14.0,GCA_900088565.1
SBS83897.1, -, PTHR12848.orig.30.pi, -,0.85,6.4,15.7,0.83,6.5,15.7,GCA_900088565.1
SBS80200.1, -, PTHR12848.orig.30.pi, -,1.1,6.1,10.3,1.1,6.1,10.3,GCA_900088565.1
SBS92703.1, -, PTHR12848.orig.30.pi, -,1.2,5.9,12.3,1.4,5.8,12.3,GCA_900088565.1
SBS95466.1, -, PTHR12848.orig.30.pi, -,1.8,5.4,10.0,1.8,5.4,10.0,GCA_900088565.1
