tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAH8741989.1, -, PTHR12848.orig.30.pi, -,1.2e-17,61.1,0.0,3.9e-08,29.5,1.4,GCA_009792415.2
KAH8739013.1, -, PTHR12848.orig.30.pi, -,1.4e-17,60.8,0.1,1.9e-17,60.4,0.1,GCA_009792415.2
KAH8739285.1, -, PTHR12848.orig.30.pi, -,3.3e-14,49.6,5.1,1.9e-11,40.5,0.5,GCA_009792415.2
KAH8739940.1, -, PTHR12848.orig.30.pi, -,8.4e-14,48.3,0.7,8.4e-14,48.3,0.7,GCA_009792415.2
KAH8741807.1, -, PTHR12848.orig.30.pi, -,2e-13,47.0,0.7,2.7e-10,36.7,0.0,GCA_009792415.2
KAH8738987.1, -, PTHR12848.orig.30.pi, -,4.1e-13,46.0,0.7,5e-13,45.7,0.7,GCA_009792415.2
KAH8740174.1, -, PTHR12848.orig.30.pi, -,8.1e-13,45.1,0.1,4.1e-12,42.7,0.1,GCA_009792415.2
KAH8742097.1, -, PTHR12848.orig.30.pi, -,2.6e-12,43.4,0.6,3.4e-12,43.0,0.6,GCA_009792415.2
KAH8740728.1, -, PTHR12848.orig.30.pi, -,3.7e-12,42.8,0.1,5.5e-05,19.1,0.0,GCA_009792415.2
KAH8739569.1, -, PTHR12848.orig.30.pi, -,5.8e-12,42.2,1.5,2.8e-10,36.6,0.4,GCA_009792415.2
KAH8739141.1, -, PTHR12848.orig.30.pi, -,8.7e-12,41.6,0.0,7e-07,25.4,0.0,GCA_009792415.2
KAH8739582.1, -, PTHR12848.orig.30.pi, -,2.3e-11,40.2,1.0,2.5e-11,40.1,1.0,GCA_009792415.2
KAH8741325.1, -, PTHR12848.orig.30.pi, -,2.9e-11,39.9,0.2,1.1e-10,38.0,0.2,GCA_009792415.2
KAH8739295.1, -, PTHR12848.orig.30.pi, -,9.5e-11,38.2,1.7,2.1e-07,27.1,0.3,GCA_009792415.2
KAH8739702.1, -, PTHR12848.orig.30.pi, -,2.6e-10,36.8,0.0,9e-07,25.0,0.0,GCA_009792415.2
KAH8740986.1, -, PTHR12848.orig.30.pi, -,2.8e-10,36.7,1.4,5e-06,22.6,1.8,GCA_009792415.2
KAH8738751.1, -, PTHR12848.orig.30.pi, -,4.5e-10,36.0,0.0,8.6e-10,35.0,0.0,GCA_009792415.2
KAH8738867.1, -, PTHR12848.orig.30.pi, -,4.5e-10,35.9,0.3,1.2e-09,34.6,0.3,GCA_009792415.2
KAH8740586.1, -, PTHR12848.orig.30.pi, -,2.9e-09,33.3,0.1,3.1e-09,33.2,0.1,GCA_009792415.2
KAH8741794.1, -, PTHR12848.orig.30.pi, -,3.4e-09,33.0,0.5,1.1e-08,31.4,0.0,GCA_009792415.2
KAH8741258.1, -, PTHR12848.orig.30.pi, -,3.9e-09,32.8,0.0,6e-07,25.6,0.0,GCA_009792415.2
KAH8740170.1, -, PTHR12848.orig.30.pi, -,4e-09,32.8,0.0,1.6e-06,24.2,0.0,GCA_009792415.2
KAH8739984.1, -, PTHR12848.orig.30.pi, -,5.8e-09,32.3,4.9,6.4e-09,32.1,3.7,GCA_009792415.2
KAH8741596.1, -, PTHR12848.orig.30.pi, -,6.9e-09,32.0,0.0,2.1e-08,30.4,0.0,GCA_009792415.2
KAH8741803.1, -, PTHR12848.orig.30.pi, -,1.4e-08,31.0,0.0,0.00016,17.5,0.0,GCA_009792415.2
KAH8741537.1, -, PTHR12848.orig.30.pi, -,1.6e-08,30.8,0.0,4.9e-08,29.2,0.0,GCA_009792415.2
KAH8739114.1, -, PTHR12848.orig.30.pi, -,2e-08,30.5,1.3,2.4e-07,26.9,1.5,GCA_009792415.2
KAH8740237.1, -, PTHR12848.orig.30.pi, -,1e-07,28.2,3.2,3.2e-05,19.9,3.1,GCA_009792415.2
KAH8741964.1, -, PTHR12848.orig.30.pi, -,4.9e-07,25.9,0.4,6e-07,25.6,0.4,GCA_009792415.2
KAH8740334.1, -, PTHR12848.orig.30.pi, -,1e-06,24.8,1.1,1.6e-06,24.2,0.0,GCA_009792415.2
KAH8741822.1, -, PTHR12848.orig.30.pi, -,1.4e-06,24.4,0.4,0.00034,16.5,0.1,GCA_009792415.2
KAH8740456.1, -, PTHR12848.orig.30.pi, -,1.4e-06,24.3,0.0,9e-05,18.4,0.0,GCA_009792415.2
KAH8739525.1, -, PTHR12848.orig.30.pi, -,2.3e-06,23.7,0.0,3.2e-06,23.2,0.0,GCA_009792415.2
KAH8740472.1, -, PTHR12848.orig.30.pi, -,5.4e-06,22.4,0.3,7.3e-06,22.0,0.3,GCA_009792415.2
KAH8742144.1, -, PTHR12848.orig.30.pi, -,7.3e-06,22.0,0.0,7.6e-06,21.9,0.0,GCA_009792415.2
KAH8741385.1, -, PTHR12848.orig.30.pi, -,5.4e-05,19.1,0.6,0.00018,17.4,0.5,GCA_009792415.2
KAH8740536.1, -, PTHR12848.orig.30.pi, -,6.3e-05,18.9,0.0,9.5e-05,18.3,0.0,GCA_009792415.2
KAH8739729.1, -, PTHR12848.orig.30.pi, -,0.00014,17.7,0.0,0.00021,17.1,0.0,GCA_009792415.2
KAH8738914.1, -, PTHR12848.orig.30.pi, -,0.00049,16.0,3.4,0.033,9.9,0.5,GCA_009792415.2
KAH8742057.1, -, PTHR12848.orig.30.pi, -,0.00064,15.6,0.2,0.00087,15.1,0.2,GCA_009792415.2
KAH8740394.1, -, PTHR12848.orig.30.pi, -,0.00077,15.3,0.9,0.0014,14.5,0.7,GCA_009792415.2
KAH8740351.1, -, PTHR12848.orig.30.pi, -,0.0015,14.3,2.5,0.05,9.3,0.1,GCA_009792415.2
