tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAF4663765.1, -, PTHR12848.orig.30.pi, -,2.2e-93,313.4,7.0,8.8e-93,311.5,6.8,GCA_013115115.1
KAF4662832.1, -, PTHR12848.orig.30.pi, -,6.7e-19,66.7,0.0,5.3e-15,53.8,0.0,GCA_013115115.1
KAF4670657.1, -, PTHR12848.orig.30.pi, -,1.2e-17,62.5,3.3,2.2e-06,25.3,0.3,GCA_013115115.1
KAF4661998.1, -, PTHR12848.orig.30.pi, -,7.2e-17,60.0,0.0,1.1e-14,52.8,0.1,GCA_013115115.1
KAF4664818.1, -, PTHR12848.orig.30.pi, -,1e-16,59.5,3.6,5e-09,34.0,0.9,GCA_013115115.1
KAF4664471.1, -, PTHR12848.orig.30.pi, -,4.6e-16,57.3,5.1,5e-13,47.3,1.3,GCA_013115115.1
KAF4651797.1, -, PTHR12848.orig.30.pi, -,3.2e-15,54.5,0.1,2.1e-09,35.3,0.0,GCA_013115115.1
KAF4658088.1, -, PTHR12848.orig.30.pi, -,6.1e-15,53.6,0.4,5.2e-13,47.2,0.4,GCA_013115115.1
KAF4667001.1, -, PTHR12848.orig.30.pi, -,9.2e-15,53.0,0.2,8.7e-11,39.8,0.3,GCA_013115115.1
KAF4653628.1, -, PTHR12848.orig.30.pi, -,1.2e-14,52.6,0.6,8.1e-13,46.6,0.6,GCA_013115115.1
KAF4653810.1, -, PTHR12848.orig.30.pi, -,3.1e-14,51.3,0.0,3.4e-14,51.1,0.0,GCA_013115115.1
KAF4660833.1, -, PTHR12848.orig.30.pi, -,4e-13,47.6,1.8,5.4e-09,33.9,0.2,GCA_013115115.1
KAF4663499.1, -, PTHR12848.orig.30.pi, -,7.1e-13,46.8,0.0,7.1e-13,46.8,0.0,GCA_013115115.1
KAF4670679.1, -, PTHR12848.orig.30.pi, -,3.9e-12,44.3,0.0,8.9e-12,43.1,0.0,GCA_013115115.1
KAF4671431.1, -, PTHR12848.orig.30.pi, -,4.4e-12,44.1,0.0,5e-12,44.0,0.0,GCA_013115115.1
KAF4652428.1, -, PTHR12848.orig.30.pi, -,5.5e-12,43.8,2.0,3.3e-09,34.6,0.3,GCA_013115115.1
KAF4657380.1, -, PTHR12848.orig.30.pi, -,9.1e-12,43.1,0.0,1e-08,33.0,0.0,GCA_013115115.1
KAF4662062.1, -, PTHR12848.orig.30.pi, -,1.1e-11,42.8,0.6,1.5e-11,42.4,0.6,GCA_013115115.1
KAF4669277.1, -, PTHR12848.orig.30.pi, -,1.1e-11,42.8,0.0,2.9e-11,41.4,0.0,GCA_013115115.1
KAF4653711.1, -, PTHR12848.orig.30.pi, -,1.3e-11,42.6,0.1,2e-11,42.0,0.1,GCA_013115115.1
KAF4656013.1, -, PTHR12848.orig.30.pi, -,1.6e-11,42.2,0.0,4.4e-10,37.5,0.0,GCA_013115115.1
KAF4663732.1, -, PTHR12848.orig.30.pi, -,2.3e-11,41.8,0.0,1.1e-05,22.9,0.0,GCA_013115115.1
KAF4668170.1, -, PTHR12848.orig.30.pi, -,4.7e-11,40.7,0.8,0.00094,16.5,0.7,GCA_013115115.1
KAF4660285.1, -, PTHR12848.orig.30.pi, -,8.1e-11,39.9,0.0,0.00034,18.0,0.1,GCA_013115115.1
KAF4670570.1, -, PTHR12848.orig.30.pi, -,2e-10,38.7,0.1,2.7e-10,38.2,0.1,GCA_013115115.1
KAF4658579.1, -, PTHR12848.orig.30.pi, -,5e-10,37.3,1.1,6.7e-09,33.6,0.3,GCA_013115115.1
KAF4649763.1, -, PTHR12848.orig.30.pi, -,6.2e-10,37.0,2.3,7.7e-10,36.7,2.3,GCA_013115115.1
KAF4652290.1, -, PTHR12848.orig.30.pi, -,6.4e-10,37.0,0.9,5.9e-06,23.8,0.2,GCA_013115115.1
KAF4659433.1, -, PTHR12848.orig.30.pi, -,7.2e-10,36.8,0.0,1.9e-09,35.4,0.0,GCA_013115115.1
KAF4654739.1, -, PTHR12848.orig.30.pi, -,9.9e-10,36.3,3.4,7.3e-07,26.8,0.9,GCA_013115115.1
KAF4669024.1, -, PTHR12848.orig.30.pi, -,1e-09,36.3,0.0,4.8e-06,24.1,0.0,GCA_013115115.1
KAF4657877.1, -, PTHR12848.orig.30.pi, -,1e-09,36.3,1.9,2.3e-09,35.1,1.8,GCA_013115115.1
KAF4657315.1, -, PTHR12848.orig.30.pi, -,1.1e-09,36.2,0.0,2.1e-09,35.2,0.0,GCA_013115115.1
KAF4661387.1, -, PTHR12848.orig.30.pi, -,1.1e-09,36.1,0.3,3.3e-08,31.3,0.0,GCA_013115115.1
KAF4663655.1, -, PTHR12848.orig.30.pi, -,2.5e-09,35.0,0.2,1.7e-08,32.3,0.2,GCA_013115115.1
KAF4649636.1, -, PTHR12848.orig.30.pi, -,2.7e-09,34.9,4.7,3.4e-08,31.3,0.0,GCA_013115115.1
KAF4659593.1, -, PTHR12848.orig.30.pi, -,2.8e-09,34.8,0.0,3.4e-07,27.9,0.0,GCA_013115115.1
KAF4663609.1, -, PTHR12848.orig.30.pi, -,2.9e-09,34.8,0.1,4e-05,21.1,0.0,GCA_013115115.1
KAF4657449.1, -, PTHR12848.orig.30.pi, -,9.6e-09,33.1,0.0,1.3e-08,32.7,0.0,GCA_013115115.1
KAF4664012.1, -, PTHR12848.orig.30.pi, -,1.4e-08,32.6,0.0,1.5e-08,32.4,0.0,GCA_013115115.1
KAF4659998.1, -, PTHR12848.orig.30.pi, -,6.5e-08,30.3,0.1,9.7e-08,29.7,0.1,GCA_013115115.1
KAF4666690.1, -, PTHR12848.orig.30.pi, -,7.2e-08,30.2,1.9,7.2e-06,23.6,0.2,GCA_013115115.1
KAF4665310.1, -, PTHR12848.orig.30.pi, -,7.8e-08,30.1,0.0,2.7e-07,28.3,0.0,GCA_013115115.1
KAF4662352.1, -, PTHR12848.orig.30.pi, -,8.2e-08,30.0,0.0,0.00034,18.0,0.0,GCA_013115115.1
KAF4671190.1, -, PTHR12848.orig.30.pi, -,1.1e-07,29.5,0.2,3.3e-07,28.0,0.2,GCA_013115115.1
KAF4670682.1, -, PTHR12848.orig.30.pi, -,1.5e-07,29.2,0.1,2e-07,28.7,0.1,GCA_013115115.1
KAF4668630.1, -, PTHR12848.orig.30.pi, -,1.5e-07,29.1,0.0,5.2e-07,27.3,0.0,GCA_013115115.1
KAF4664387.1, -, PTHR12848.orig.30.pi, -,2.2e-07,28.6,1.9,3e-07,28.1,1.9,GCA_013115115.1
KAF4665812.1, -, PTHR12848.orig.30.pi, -,2.9e-07,28.2,0.0,4e-07,27.7,0.0,GCA_013115115.1
KAF4657204.1, -, PTHR12848.orig.30.pi, -,3.3e-07,28.0,0.0,4.2e-06,24.3,0.1,GCA_013115115.1
