tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KMZ92247.1, -, PTHR12848.orig.30.pi, -,8.3e-16,55.7,0.1,8.8e-11,39.1,0.0,GCA_000320665.2
KMZ93867.1, -, PTHR12848.orig.30.pi, -,9e-14,49.0,0.0,9e-14,49.0,0.0,GCA_000320665.2
KMZ93274.1, -, PTHR12848.orig.30.pi, -,1.7e-13,48.1,7.8,1.2e-09,35.3,3.7,GCA_000320665.2
KMZ95520.1, -, PTHR12848.orig.30.pi, -,6e-13,46.3,0.0,6.5e-13,46.1,0.0,GCA_000320665.2
KMZ92380.1, -, PTHR12848.orig.30.pi, -,5e-12,43.2,0.4,3.4e-09,33.8,0.4,GCA_000320665.2
KMZ94187.1, -, PTHR12848.orig.30.pi, -,5.6e-12,43.1,0.3,6.6e-12,42.8,0.3,GCA_000320665.2
KMZ94532.1, -, PTHR12848.orig.30.pi, -,8.4e-12,42.5,0.0,1.1e-11,42.1,0.0,GCA_000320665.2
KMZ94416.1, -, PTHR12848.orig.30.pi, -,1.5e-11,41.6,2.2,2.8e-09,34.1,1.0,GCA_000320665.2
KMZ92710.1, -, PTHR12848.orig.30.pi, -,2.6e-11,40.8,7.4,6.2e-09,33.0,7.4,GCA_000320665.2
KMZ92022.1, -, PTHR12848.orig.30.pi, -,3.5e-11,40.4,3.0,1.4e-10,38.4,3.0,GCA_000320665.2
KMZ93611.1, -, PTHR12848.orig.30.pi, -,3.8e-11,40.3,3.0,1.5e-10,38.3,2.9,GCA_000320665.2
KMZ90472.1, -, PTHR12848.orig.30.pi, -,8e-11,39.2,0.2,9.1e-11,39.0,0.2,GCA_000320665.2
KMZ92120.1, -, PTHR12848.orig.30.pi, -,1.3e-10,38.6,1.8,2e-10,37.9,1.8,GCA_000320665.2
KMZ91728.1, -, PTHR12848.orig.30.pi, -,1.5e-10,38.3,6.9,0.00026,17.6,0.8,GCA_000320665.2
KMZ91252.1, -, PTHR12848.orig.30.pi, -,1.5e-10,38.3,0.8,4.9e-09,33.3,0.8,GCA_000320665.2
KMZ90905.1, -, PTHR12848.orig.30.pi, -,1.5e-10,38.3,0.8,1.9e-10,38.0,0.8,GCA_000320665.2
KMZ91220.1, -, PTHR12848.orig.30.pi, -,3.7e-10,37.0,0.0,4.4e-08,30.1,0.0,GCA_000320665.2
KMZ89935.1, -, PTHR12848.orig.30.pi, -,7.7e-10,36.0,0.1,1.6e-09,34.9,0.1,GCA_000320665.2
KMZ93426.1, -, PTHR12848.orig.30.pi, -,1.5e-09,35.0,1.8,9.4e-07,25.7,0.3,GCA_000320665.2
KMZ90235.1, -, PTHR12848.orig.30.pi, -,1.8e-09,34.7,5.0,9.6e-09,32.3,4.9,GCA_000320665.2
KMZ89910.1, -, PTHR12848.orig.30.pi, -,8.2e-09,32.6,2.4,8.2e-09,32.6,2.4,GCA_000320665.2
KMZ91386.1, -, PTHR12848.orig.30.pi, -,9.4e-09,32.4,0.1,1e-08,32.2,0.1,GCA_000320665.2
KMZ94161.1, -, PTHR12848.orig.30.pi, -,5.8e-08,29.7,1.0,0.0023,14.5,0.4,GCA_000320665.2
KMZ90609.1, -, PTHR12848.orig.30.pi, -,1.8e-07,28.1,0.3,7.3e-07,26.1,0.3,GCA_000320665.2
KMZ92555.1, -, PTHR12848.orig.30.pi, -,2.4e-07,27.7,1.9,3.2e-07,27.3,1.9,GCA_000320665.2
