tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CEM03489.1, -, PTHR12848.orig.30.pi, -,3.6e-195,651.7,0.0,2e-119,396.2,0.3,GCA_001179505.1
CEL99655.1, -, PTHR12848.orig.30.pi, -,4.9e-21,74.9,0.2,1.6e-20,73.2,0.2,GCA_001179505.1
CEL94033.1, -, PTHR12848.orig.30.pi, -,2.3e-19,69.3,0.9,5.8e-13,48.2,0.9,GCA_001179505.1
CEM38977.1, -, PTHR12848.orig.30.pi, -,6.2e-19,67.9,0.5,8.1e-18,64.2,0.5,GCA_001179505.1
CEM12599.1, -, PTHR12848.orig.30.pi, -,1.3e-16,60.3,0.0,5.4e-09,35.0,0.0,GCA_001179505.1
CEM33309.1, -, PTHR12848.orig.30.pi, -,2.8e-16,59.1,0.4,3.5e-06,25.7,0.2,GCA_001179505.1
CEM30295.1, -, PTHR12848.orig.30.pi, -,7.5e-16,57.7,0.1,4.8e-08,31.9,0.7,GCA_001179505.1
CEL95420.1, -, PTHR12848.orig.30.pi, -,2.3e-15,56.1,8.0,2.3e-15,56.1,8.0,GCA_001179505.1
CEM19322.1, -, PTHR12848.orig.30.pi, -,4.3e-15,55.2,0.9,4.3e-15,55.2,0.9,GCA_001179505.1
CEL92770.1, -, PTHR12848.orig.30.pi, -,6.8e-15,54.5,0.5,0.00016,20.2,0.1,GCA_001179505.1
CEL92939.1, -, PTHR12848.orig.30.pi, -,7.2e-15,54.5,0.4,9.3e-15,54.1,0.4,GCA_001179505.1
CEM16386.1, -, PTHR12848.orig.30.pi, -,8.2e-15,54.3,1.3,1.3e-14,53.6,1.3,GCA_001179505.1
CEM16500.1, -, PTHR12848.orig.30.pi, -,1.8e-14,53.1,0.1,0.00013,20.5,0.0,GCA_001179505.1
CEM01530.1, -, PTHR12848.orig.30.pi, -,9.9e-14,50.7,0.2,1.3e-13,50.3,0.2,GCA_001179505.1
CEM15727.1, -, PTHR12848.orig.30.pi, -,2.6e-13,49.3,0.1,3.3e-08,32.4,0.0,GCA_001179505.1
CEL98167.1, -, PTHR12848.orig.30.pi, -,1.3e-12,47.0,4.8,9.4e-12,44.1,4.9,GCA_001179505.1
CEM05746.1, -, PTHR12848.orig.30.pi, -,2.3e-12,46.2,0.0,7e-12,44.6,0.0,GCA_001179505.1
CEM05742.1, -, PTHR12848.orig.30.pi, -,3.8e-12,45.5,0.0,1.1e-09,37.4,0.0,GCA_001179505.1
CEM12739.1, -, PTHR12848.orig.30.pi, -,7e-12,44.6,0.0,8e-10,37.7,0.0,GCA_001179505.1
CEL96864.1, -, PTHR12848.orig.30.pi, -,1.2e-11,43.8,2.4,8e-06,24.5,0.0,GCA_001179505.1
CEL94228.1, -, PTHR12848.orig.30.pi, -,1.5e-11,43.5,0.0,1.9e-11,43.1,0.0,GCA_001179505.1
CEM33402.1, -, PTHR12848.orig.30.pi, -,1.8e-11,43.2,0.0,2.2e-11,42.9,0.0,GCA_001179505.1
CEM35276.1, -, PTHR12848.orig.30.pi, -,2.7e-11,42.6,0.1,4.8e-09,35.2,0.0,GCA_001179505.1
