tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KYF48826.1, -, PTHR12848.orig.30.pi, -,9.7e-20,69.4,1.7,3e-13,47.9,0.3,GCA_000250965.2
KYF46209.1, -, PTHR12848.orig.30.pi, -,8.5e-17,59.7,0.0,6.9e-10,36.7,0.0,GCA_000250965.2
KYF39342.1, -, PTHR12848.orig.30.pi, -,1.2e-16,59.1,0.1,3.7e-10,37.7,0.0,GCA_000250965.2
KYF39886.1, -, PTHR12848.orig.30.pi, -,2.8e-16,57.9,0.0,1.6e-09,35.6,0.0,GCA_000250965.2
KYF47752.1, -, PTHR12848.orig.30.pi, -,1.9e-15,55.2,0.1,1.5e-14,52.2,0.1,GCA_000250965.2
KYF40486.1, -, PTHR12848.orig.30.pi, -,2.3e-12,45.0,0.1,1.5e-05,22.4,0.0,GCA_000250965.2
KYF38960.1, -, PTHR12848.orig.30.pi, -,4.2e-12,44.1,0.2,8.7e-07,26.5,0.0,GCA_000250965.2
KYF41023.1, -, PTHR12848.orig.30.pi, -,7.8e-12,43.2,17.4,1e-11,42.8,17.4,GCA_000250965.2
KYF44065.1, -, PTHR12848.orig.30.pi, -,1.1e-11,42.7,0.1,1.3e-11,42.4,0.1,GCA_000250965.2
KYF40440.1, -, PTHR12848.orig.30.pi, -,1.2e-11,42.5,0.0,1.8e-11,42.0,0.0,GCA_000250965.2
KYF38762.1, -, PTHR12848.orig.30.pi, -,1.9e-11,41.9,3.5,5e-09,33.9,2.0,GCA_000250965.2
KYF49068.1, -, PTHR12848.orig.30.pi, -,2.8e-11,41.4,0.0,6.5e-11,40.2,0.0,GCA_000250965.2
KYF41745.1, -, PTHR12848.orig.30.pi, -,1.2e-10,39.3,0.0,1.8e-08,32.0,0.0,GCA_000250965.2
KYF41935.1, -, PTHR12848.orig.30.pi, -,1.3e-10,39.2,0.6,8.8e-09,33.1,0.2,GCA_000250965.2
KYF41882.1, -, PTHR12848.orig.30.pi, -,1.7e-10,38.8,0.0,2.9e-09,34.7,0.0,GCA_000250965.2
KYF41074.1, -, PTHR12848.orig.30.pi, -,3e-10,37.9,0.2,4.2e-10,37.5,0.2,GCA_000250965.2
KYF45425.1, -, PTHR12848.orig.30.pi, -,9.3e-10,36.3,0.6,3.4e-09,34.5,0.0,GCA_000250965.2
KYF49430.1, -, PTHR12848.orig.30.pi, -,3.4e-09,34.5,7.7,1e-08,32.9,7.7,GCA_000250965.2
KYF41033.1, -, PTHR12848.orig.30.pi, -,4.3e-09,34.1,0.1,9.8e-09,32.9,0.0,GCA_000250965.2
KYF42784.1, -, PTHR12848.orig.30.pi, -,1.2e-08,32.7,0.0,7.5e-08,30.0,0.0,GCA_000250965.2
