tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
SCN21794.1, -, PTHR12848.orig.30.pi, -,7.2e-16,55.6,0.0,8e-16,55.4,0.0,GCA_900088445.1
SCN22409.1, -, PTHR12848.orig.30.pi, -,7.7e-15,52.1,10.1,1.7e-11,41.0,4.9,GCA_900088445.1
SCN26696.1, -, PTHR12848.orig.30.pi, -,9.1e-15,51.9,15.4,5.3e-09,32.8,14.8,GCA_900088445.1
SCN27614.1, -, PTHR12848.orig.30.pi, -,7.9e-14,48.8,6.4,4.1e-08,29.8,0.0,GCA_900088445.1
SCN21593.1, -, PTHR12848.orig.30.pi, -,1e-13,48.4,0.0,2.5e-10,37.2,0.0,GCA_900088445.1
SCN22688.1, -, PTHR12848.orig.30.pi, -,1.8e-13,47.6,4.1,3.6e-08,30.1,0.0,GCA_900088445.1
SCN22529.1, -, PTHR12848.orig.30.pi, -,8e-13,45.5,2.4,2.6e-07,27.2,0.2,GCA_900088445.1
SCN23805.1, -, PTHR12848.orig.30.pi, -,1.2e-12,44.9,2.0,3.7e-11,40.0,1.7,GCA_900088445.1
SCN23884.1, -, PTHR12848.orig.30.pi, -,1.9e-12,44.2,0.1,2.5e-12,43.8,0.1,GCA_900088445.1
SCN27159.1, -, PTHR12848.orig.30.pi, -,3.5e-12,43.3,3.0,3.5e-12,43.3,3.0,GCA_900088445.1
SCN22956.1, -, PTHR12848.orig.30.pi, -,9.1e-12,42.0,1.7,1.1e-11,41.7,1.7,GCA_900088445.1
SCN26787.1, -, PTHR12848.orig.30.pi, -,1.2e-11,41.6,12.1,1.5e-11,41.2,12.1,GCA_900088445.1
SCN28267.1, -, PTHR12848.orig.30.pi, -,1.8e-11,41.0,0.6,3.3e-11,40.1,0.4,GCA_900088445.1
SCN28726.1, -, PTHR12848.orig.30.pi, -,2.5e-11,40.5,0.2,5.8e-11,39.3,0.1,GCA_900088445.1
SCN28105.1, -, PTHR12848.orig.30.pi, -,2.6e-11,40.5,0.1,1.2e-08,31.6,0.0,GCA_900088445.1
SCN26884.1, -, PTHR12848.orig.30.pi, -,7.2e-11,39.0,1.1,1.1e-10,38.4,1.1,GCA_900088445.1
SCN24018.1, -, PTHR12848.orig.30.pi, -,8.4e-11,38.8,2.9,1e-10,38.5,2.9,GCA_900088445.1
SCN27947.1, -, PTHR12848.orig.30.pi, -,8.9e-11,38.7,0.1,1.1e-10,38.4,0.1,GCA_900088445.1
SCN27807.1, -, PTHR12848.orig.30.pi, -,4.2e-10,36.5,1.7,5.2e-10,36.2,1.7,GCA_900088445.1
SCN28075.1, -, PTHR12848.orig.30.pi, -,1.1e-09,35.0,8.9,6.5e-06,22.6,0.0,GCA_900088445.1
SCN25927.1, -, PTHR12848.orig.30.pi, -,1.2e-08,31.6,1.7,0.00015,18.1,0.1,GCA_900088445.1
SCN27323.1, -, PTHR12848.orig.30.pi, -,1.8e-08,31.0,0.3,2.8e-06,23.8,0.3,GCA_900088445.1
SCN28425.1, -, PTHR12848.orig.30.pi, -,1.2e-07,28.3,2.0,1.7e-07,27.8,1.5,GCA_900088445.1
SCN28121.1, -, PTHR12848.orig.30.pi, -,1.5e-07,28.0,0.0,4e-07,26.6,0.0,GCA_900088445.1
SCN27331.1, -, PTHR12848.orig.30.pi, -,4.7e-06,23.0,0.0,6.1e-06,22.7,0.0,GCA_900088445.1
SCN27430.1, -, PTHR12848.orig.30.pi, -,6e-05,19.4,5.0,0.0002,17.7,0.3,GCA_900088445.1
SCN27453.1, -, PTHR12848.orig.30.pi, -,0.00011,18.5,0.1,0.00015,18.1,0.1,GCA_900088445.1
SCN28156.1, -, PTHR12848.orig.30.pi, -,0.00026,17.3,0.1,0.00034,16.9,0.1,GCA_900088445.1
SCN21609.1, -, PTHR12848.orig.30.pi, -,0.00031,17.0,0.1,0.00031,17.0,0.1,GCA_900088445.1
SCN25260.1, -, PTHR12848.orig.30.pi, -,0.00047,16.4,16.8,0.014,11.5,8.2,GCA_900088445.1
SCN24984.1, -, PTHR12848.orig.30.pi, -,0.003,13.8,0.0,0.003,13.8,0.0,GCA_900088445.1
SCN25954.1, -, PTHR12848.orig.30.pi, -,0.0045,13.2,0.2,0.0058,12.8,0.2,GCA_900088445.1
SCN25567.1, -, PTHR12848.orig.30.pi, -,0.0055,12.9,0.1,5.4,3.0,5.5,GCA_900088445.1
SCN23537.1, -, PTHR12848.orig.30.pi, -,0.0074,12.4,0.0,0.01,12.0,0.0,GCA_900088445.1
SCN27091.1, -, PTHR12848.orig.30.pi, -,0.012,11.7,3.6,0.015,11.4,3.6,GCA_900088445.1
SCN27916.1, -, PTHR12848.orig.30.pi, -,0.035,10.2,0.1,0.19,7.7,0.0,GCA_900088445.1
SCN22066.1, -, PTHR12848.orig.30.pi, -,2.5,4.1,14.2,3.0,3.8,14.2,GCA_900088445.1
SCN27993.1, -, PTHR12848.orig.30.pi, -,2.6,4.0,13.4,2.9,3.8,13.4,GCA_900088445.1
SCN23010.1, -, PTHR12848.orig.30.pi, -,6.1,2.8,24.7,72.0,-0.8,24.6,GCA_900088445.1
SCN27042.1, -, PTHR12848.orig.30.pi, -,6.5,2.7,30.0,7.5,2.5,30.0,GCA_900088445.1
