tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
SCL99071.1, -, PTHR12848.orig.30.pi, -,2.2e-16,57.4,0.0,2.4e-16,57.3,0.0,GCA_900095625.1
SCM19036.1, -, PTHR12848.orig.30.pi, -,3.2e-15,53.5,0.0,1.2e-11,41.8,0.0,GCA_900095625.1
SCM01133.1, -, PTHR12848.orig.30.pi, -,1.8e-14,51.1,9.4,6.9e-11,39.2,4.3,GCA_900095625.1
SCM09472.1, -, PTHR12848.orig.30.pi, -,3.2e-14,50.2,3.3,2.9e-07,27.2,0.0,GCA_900095625.1
SCM01892.1, -, PTHR12848.orig.30.pi, -,8.2e-14,48.9,0.1,8.2e-14,48.9,0.1,GCA_900095625.1
SCM22184.1, -, PTHR12848.orig.30.pi, -,1.5e-13,48.0,11.9,9.1e-12,42.1,11.8,GCA_900095625.1
SCM21418.1, -, PTHR12848.orig.30.pi, -,1.6e-12,44.6,2.2,9.7e-11,38.7,1.5,GCA_900095625.1
SCM05562.1, -, PTHR12848.orig.30.pi, -,7.1e-12,42.5,0.8,9.6e-12,42.0,0.8,GCA_900095625.1
SCM23031.1, -, PTHR12848.orig.30.pi, -,1.2e-11,41.7,6.0,2.9e-11,40.4,1.3,GCA_900095625.1
SCM10744.1, -, PTHR12848.orig.30.pi, -,1.3e-11,41.6,0.0,1.5e-11,41.4,0.0,GCA_900095625.1
SCM25659.1, -, PTHR12848.orig.30.pi, -,1.5e-11,41.4,0.3,3.8e-11,40.0,0.2,GCA_900095625.1
SCM24510.1, -, PTHR12848.orig.30.pi, -,2.3e-11,40.8,0.4,5.3e-11,39.6,0.3,GCA_900095625.1
SCM02933.1, -, PTHR12848.orig.30.pi, -,2.6e-11,40.6,1.3,3.2e-11,40.3,1.3,GCA_900095625.1
SCM05069.1, -, PTHR12848.orig.30.pi, -,4.3e-11,39.9,0.1,6.1e-11,39.4,0.1,GCA_900095625.1
SCM11343.1, -, PTHR12848.orig.30.pi, -,6.2e-11,39.3,0.1,1.7e-08,31.3,0.0,GCA_900095625.1
SCM21005.1, -, PTHR12848.orig.30.pi, -,6.6e-11,39.2,0.6,9.2e-05,18.9,0.0,GCA_900095625.1
SCM22419.1, -, PTHR12848.orig.30.pi, -,1.1e-10,38.5,9.4,1.6e-10,38.0,9.4,GCA_900095625.1
SCM22672.1, -, PTHR12848.orig.30.pi, -,2.4e-10,37.4,5.5,3.6e-10,36.8,5.5,GCA_900095625.1
SCM11215.1, -, PTHR12848.orig.30.pi, -,9.3e-09,32.1,11.8,2.9e-05,20.6,0.0,GCA_900095625.1
SCM23196.1, -, PTHR12848.orig.30.pi, -,3e-08,30.5,0.0,4e-07,26.7,0.0,GCA_900095625.1
SCM11384.1, -, PTHR12848.orig.30.pi, -,3.2e-08,30.4,0.7,1.6e-07,28.0,0.7,GCA_900095625.1
SCM01909.1, -, PTHR12848.orig.30.pi, -,6.7e-08,29.3,4.9,0.00077,15.8,0.0,GCA_900095625.1
SCM24914.1, -, PTHR12848.orig.30.pi, -,1.8e-07,27.9,2.3,1.8e-07,27.8,1.4,GCA_900095625.1
SCM19073.1, -, PTHR12848.orig.30.pi, -,1.7e-05,21.3,0.2,1.7e-05,21.3,0.2,GCA_900095625.1
SCM23362.1, -, PTHR12848.orig.30.pi, -,1.9e-05,21.2,3.9,0.00012,18.5,0.9,GCA_900095625.1
SCM23204.1, -, PTHR12848.orig.30.pi, -,2.3e-05,20.9,0.0,2.9e-05,20.6,0.0,GCA_900095625.1
SCM25220.1, -, PTHR12848.orig.30.pi, -,4.6e-05,19.9,0.0,5.4e-05,19.7,0.0,GCA_900095625.1
SCM21279.1, -, PTHR12848.orig.30.pi, -,0.00013,18.4,15.4,0.00014,18.3,10.4,GCA_900095625.1
SCM11494.1, -, PTHR12848.orig.30.pi, -,0.00015,18.2,0.0,0.00017,18.0,0.0,GCA_900095625.1
SCM23004.1, -, PTHR12848.orig.30.pi, -,0.0015,14.9,11.6,0.0015,14.9,11.6,GCA_900095625.1
SCM06799.1, -, PTHR12848.orig.30.pi, -,0.002,14.4,0.3,0.0026,14.1,0.3,GCA_900095625.1
SCM19445.1, -, PTHR12848.orig.30.pi, -,0.0087,12.4,0.0,0.0098,12.2,0.0,GCA_900095625.1
SCM02851.1, -, PTHR12848.orig.30.pi, -,0.0094,12.2,7.8,0.011,12.0,7.8,GCA_900095625.1
SCM24340.1, -, PTHR12848.orig.30.pi, -,0.0096,12.2,17.7,0.0099,12.2,17.7,GCA_900095625.1
SCM20795.1, -, PTHR12848.orig.30.pi, -,0.13,8.5,7.8,0.061,9.5,1.5,GCA_900095625.1
SCM20476.1, -, PTHR12848.orig.30.pi, -,0.62,6.2,7.9,0.68,6.1,7.9,GCA_900095625.1
SCL92868.1, -, PTHR12848.orig.30.pi, -,2.9,4.0,25.1,3.7,3.7,25.1,GCA_900095625.1
SCM10923.1, -, PTHR12848.orig.30.pi, -,3.1,3.9,17.5,3.9,3.6,17.5,GCA_900095625.1
SCL86752.1, -, PTHR12848.orig.30.pi, -,7.3,2.7,35.0,11.0,2.1,35.0,GCA_900095625.1
